,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,134.17,144.31,122.7,153.31,109.84,186.14,129.67,126.92,116.34,133.68
1,Accounts Receivable,106.76,113.33,104.06,97.95,65.46,55.38,42.85,31.86,42.94,36.56
2,Other Receivables,43.11,45.42,47.94,43.21,16.73,23.85,4.36,7.38,6.65,1.09
3,Inventory,1.27,5.42,6.78,8.65,9.48,10.07,5.29,11.8,5.72,3.46
4,Other Current Assets,33.33,42.58,31.49,18.48,9.38,3.35,3.37,1.5,4.23,3.65
5,Total Current Assets,318.64,351.06,312.98,321.61,210.88,278.79,185.54,179.46,175.89,178.43
6,"Property, Plant & Equipment",740.57,723.93,739.39,728.55,608.92,588.67,608.67,627.19,630.78,359
7,Goodwill,4.04,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54,-
8,Other Intangible Assets,4.68,5.08,5.51,6.09,2.08,2.46,2.76,3.12,2.75,2.82
9,Long-Term Deferred Tax Assets,7.09,7.24,6.59,6.38,5.81,1.84,-,-,-,-
10,Other Long-Term Assets,1.25,1.25,1.25,1.25,1.25,1.25,-,-,-,-
11,Total Assets,1076,1089,1066,1064,829.48,873.55,797.5,810.31,809.96,540.25
12,Accounts Payable,65.27,57.72,29.43,121.32,119.1,92.92,49.09,39.82,20.82,24.19
13,Accrued Expenses,10.78,9.05,10.68,10.41,4.73,7.78,2.17,3.51,3.56,3.86
14,Short-Term Debt,-,239.09,-,-,-,-,-,-,-,-
15,Current Portion of Long-Term Debt,265.93,30.32,254.69,226.66,142.66,188.2,115.72,115.51,106.25,-
16,Current Unearned Revenue,4.15,7.41,4.69,8.2,4.16,22.66,16.03,22.44,16.65,22.51
17,Current Portion of Leases,0.2,0.14,0.24,0.24,0.13,0.13,0.13,0.08,-,0.13
18,Current Income Taxes Payable,5.88,5.91,7.1,8.52,0.54,2.3,0.78,2.4,2.55,1.2
19,Other Current Liabilities,22.57,42.5,65,62.67,18.27,4.47,103.11,92.69,93.68,86.11
20,Total Current Liabilities,374.78,392.15,371.83,438.02,289.59,318.46,287.02,276.45,243.52,138
21,Long-Term Debt,181.91,180.96,171.47,100.67,102.29,109.94,62.74,80.1,52.55,-
22,Long-Term Leases,0.87,1.19,1.37,1.33,1.51,1.47,1.64,1.15,-,-
23,Long-Term Unearned Revenue,48.88,50.67,52.52,53.47,24.67,25.86,27.06,28.26,19.34,19.74
24,Long-Term Deferred Tax Liabilities,5.27,5.33,5.39,5.46,5.53,5.59,4.87,5.73,6.84,1.98
25,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,81.87,78.56
26,Total Liabilities,611.7,630.3,602.57,598.95,423.58,461.33,383.32,391.68,404.11,238.28
27,Common Stock,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92
28,Retained Earnings,74.15,72.36,72.81,75.94,58.91,68.06,68.72,75.62,66.2,62.91
29,Comprehensive Income & Other,79.53,79.53,79.53,79.53,79.14,79.14,79.14,79.14,79.14,79.14
30,Total Common Equity,313.6,311.82,312.26,315.4,297.97,307.12,307.78,314.68,305.26,301.97
31,Minority Interest,150.97,146.98,151.42,150.06,107.94,105.11,106.4,103.95,100.58,-
32,Shareholders' Equity,464.57,458.79,463.68,465.46,405.91,412.22,414.18,418.63,405.84,301.97
33,Total Liabilities & Equity,1076,1089,1066,1064,829.48,873.55,797.5,810.31,809.96,540.25
34,Total Debt,448.91,451.7,427.77,328.9,246.58,299.74,180.22,196.84,158.81,0.13
35,Net Cash (Debt),-314.74,-307.4,-305.07,-175.59,-136.74,-113.6,-50.56,-69.92,-42.46,133.55
36,Net Cash Growth,-,-,-,-,-,-,-,-,-,-4.88%
37,Net Cash Per Share,-1.97,-1.92,-1.91,-1.10,-0.86,-0.71,-0.32,-0.44,-0.27,0.84
38,Filing Date Shares Outstanding,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92
39,Total Common Shares Outstanding,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92,159.92
40,Working Capital,-56.14,-41.09,-58.85,-116.41,-78.71,-39.67,-101.48,-96.98,-67.63,40.43
41,Book Value Per Share,1.96,1.95,1.95,1.97,1.86,1.92,1.92,1.97,1.91,1.89
42,Tangible Book Value,304.89,306.2,306.21,308.77,295.35,304.13,304.49,311.02,301.97,299.15
43,Tangible Book Value Per Share,1.91,1.91,1.91,1.93,1.85,1.90,1.90,1.94,1.89,1.87
44,Buildings,-,174.89,-,157.81,-,157.81,-,157.81,-,16.81
45,Machinery,-,924.75,-,806.95,-,732.3,-,736.2,-,640.58
46,Construction In Progress,-,1.51,-,108.87,-,0.78,-,2.5,-,-
