,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,11762,17292,10278,16045,9506,14735,8792,14077,10943,16055,Upgrade
1,Revenue Growth (YoY),14.44%,7.77%,8.12%,8.89%,8.12%,4.67%,-19.66%,-12.32%,34.62%,81.62%,Upgrade
2,Cost of Revenue,7617,12039,5693,10292,4837,7265,4103,5142,4579,7416,Upgrade
3,Gross Profit,4145,5253,4585,5753,4669,7470,4689,8935,6364,8639,Upgrade
4,"Selling, General & Admin",1687,2015,1616,2174,1563,1904,1315,1603,1431,1969,Upgrade
5,Other Operating Expenses,-1066,-71,-104,-200,-91,-290,-191,-276,-110,-82,Upgrade
6,Operating Expenses,621,1944,1512,1974,1472,1614,1124,1327,1321,1887,Upgrade
7,Operating Income,3524,3309,3073,3779,3197,5856,3565,7608,5043,6752,Upgrade
8,Interest Expense,-805,-962,-966,-613,-187,-116,-120,-154,-820,-90,Upgrade
9,Interest & Investment Income,241,392,287,134,70,49,60,140,214,257,Upgrade
10,Earnings From Equity Investments,1478,3159,2398,2181,2437,1207,2613,1933,1227,2312,Upgrade
11,Currency Exchange Gain (Loss),-26,-98,53,-40,94,97,-12,-119,19,19,Upgrade
12,Other Non Operating Income (Expenses),-76,-80,-74,-70,-61,-55,-50,-46,-45,-58,Upgrade
13,EBT Excluding Unusual Items,4336,5720,4771,5371,5550,7038,6056,9362,5638,9192,Upgrade
14,Gain (Loss) on Sale of Investments,-11,9,1580,-103,-150,-48,2109,-24,-342,-270,Upgrade
15,Gain (Loss) on Sale of Assets,92,67,-3,23,33,161,1,235,-6,234,Upgrade
16,Asset Writedown,-146,-1591,-109,-49,37,978,-919,-1656,-757,1433,Upgrade
17,Other Unusual Items,-,-,-,22,46,2,-,219,45,-,Upgrade
18,Pretax Income,4271,4205,6239,5264,5516,8131,7247,8136,4578,10589,Upgrade
19,Income Tax Expense,286,549,117,660,617,1390,628,711,1720,1066,Upgrade
20,Earnings From Continuing Operations,3985,3656,6122,4604,4899,6741,6619,7425,2858,9523,Upgrade
21,Minority Interest in Earnings,-811,-352,-165,-146,-118,-95,-70,-67,-24,-44,Upgrade
22,Net Income,3174,3304,5957,4458,4781,6646,6549,7358,2834,9479,Upgrade
23,Net Income to Common,3174,3304,5957,4458,4781,6646,6549,7358,2834,9479,Upgrade
24,Net Income Growth,-46.72%,-25.89%,24.60%,-32.92%,-27.00%,-9.68%,131.09%,-22.38%,-62.29%,-41.22%,Upgrade
25,Shares Outstanding (Basic),4841,4841,4841,4841,4841,4841,4841,4841,4841,4841,Upgrade
26,Shares Outstanding (Diluted),4841,4841,4841,4841,4841,4841,4841,4841,4841,4841,Upgrade
27,EPS (Basic),0.66,0.68,1.23,0.92,0.99,1.37,1.35,1.52,0.59,1.96,Upgrade
28,EPS (Diluted),0.66,0.68,1.23,0.92,0.99,1.37,1.35,1.52,0.59,1.96,Upgrade
29,EPS Growth,-46.72%,-25.89%,24.60%,-32.92%,-27.00%,-9.68%,131.09%,-22.38%,-62.29%,-41.22%,Upgrade
30,Free Cash Flow,8097,8698,5762,7981,3150,2426,-1741,10795,-3723,4431,Upgrade
31,Free Cash Flow Per Share,1.67,1.80,1.19,1.65,0.65,0.50,-0.36,2.23,-0.77,0.92,Upgrade
32,Dividend Per Share,0.500,1.300,0.500,1.300,0.500,1.300,0.500,1.300,0.500,1.300,Upgrade
33,Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,0%,9.99%,Upgrade
34,Operating Margin,29.96%,19.14%,29.90%,23.55%,33.63%,39.74%,40.55%,54.05%,46.08%,42.06%,Upgrade
35,Profit Margin,26.99%,19.11%,57.96%,27.78%,50.29%,45.10%,74.49%,52.27%,25.90%,59.04%,Upgrade
36,Free Cash Flow Margin,68.84%,50.30%,56.06%,49.74%,33.14%,16.46%,-19.80%,76.69%,-34.02%,27.60%,Upgrade
37,EBITDA,3626,3411,3174,3881,3284,5946,3624,7649,5079,6784,Upgrade
38,D&A For EBITDA,102,102,101,102,87,90,59,41,36,32,Upgrade
39,EBIT,3524,3309,3073,3779,3197,5856,3565,7608,5043,6752,Upgrade
