,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4356,3676,3796,3140,3828,5080,4968,6592,5904,3916,2928,3552,3804,5200,4724,5680,5012,5836,7608,-,-,Upgrade
1,Market Cap Growth,-27.64%,-27.64%,-23.59%,-52.37%,-35.16%,29.72%,69.67%,85.59%,55.21%,-24.69%,-38.02%,-37.46%,-24.10%,-10.90%,-37.91%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4227,3546,3620,2908,3585,4837,4731,6262,5643,3655,2624,3146,3400,4796,4245,5158,4908,5732,7359,-,-,Upgrade
3,Last Close Price,10.89,9.19,9.49,7.77,9.47,12.56,12.29,16.30,14.56,9.65,7.22,8.76,9.27,12.68,11.52,13.74,12.12,14.12,18.40,-,-,Upgrade
4,PE Ratio,65.56,55.33,46.83,38.38,46.83,62.60,72.47,69.41,69.94,63.25,28.08,-,-,50.44,41.93,47.78,-,63.99,95.77,-,-,Upgrade
5,PS Ratio,7.65,6.46,6.73,5.77,7.01,9.45,9.87,11.77,11.27,8.63,4.63,5.98,5.98,8.16,8.83,11.04,10.23,11.78,15.59,-,-,Upgrade
6,PB Ratio,3.24,2.74,2.83,2.30,2.82,3.78,3.79,5.08,4.50,3.02,2.32,2.90,3.00,4.08,3.97,4.67,4.17,4.83,6.80,-,-,Upgrade
7,P/TBV Ratio,2.97,2.97,3.06,2.49,3.06,4.10,4.11,5.49,4.85,3.25,2.46,3.11,3.19,4.33,4.20,4.92,4.39,5.06,7.09,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-81.10,137.98,-,-,-123.56,-,-,-,-135.33,-,-,-,-114.17,-,-,-,Upgrade
