,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Operating Revenue,158.42,129.69,106.45,128.18,106.29,125.58,80.96,85.01,46.09,66.58,43.55,69.06,79.43,67.98,115.44,134.62,153.09,104.95,131.79,65.94,Upgrade
1,Other Revenue,-,-8.91,8.91,-,11.52,-4.87,4.87,-,14.43,-7.04,7.04,-,8.13,-0.81,0.81,-,0.4,-0.52,0.52,-,Upgrade
2,Revenue,158.42,120.78,115.36,128.18,117.8,120.71,85.83,85.01,60.51,59.54,50.59,69.06,87.56,67.17,116.25,134.62,153.48,104.42,132.31,65.94,Upgrade
3,Revenue Growth (YoY),34.49%,0.06%,34.40%,50.79%,94.67%,102.75%,69.65%,23.10%,-30.89%,-11.36%,-56.48%,-48.70%,-42.95%,-35.68%,-12.14%,104.15%,34.07%,80.05%,75.81%,0.72%,Upgrade
4,Cost of Revenue,-231.78,74.68,74.21,82.88,63.98,84.43,55.74,53.27,43.33,40.07,30.76,46.74,57.01,40.25,65.35,76.22,80.84,53.7,71.87,35.49,Upgrade
5,Gross Profit,390.2,46.1,41.14,45.3,53.82,36.28,30.09,31.73,17.18,19.47,19.84,22.32,30.54,26.92,50.91,58.4,72.64,50.72,60.44,30.45,Upgrade
6,"Selling, General & Admin",-47.39,16.36,12.32,18.7,20.83,12.38,15.33,14.34,25.74,14.68,11.71,13,17.29,14.29,15.24,14.89,23.36,14.13,15.7,11,Upgrade
7,Research & Development,-109.14,35.26,37.51,36.37,52.59,36,30.94,29.82,40.96,30.97,29.1,28.66,35.61,29.41,24.13,23.88,24.9,22.26,20.43,15.81,Upgrade
8,Other Operating Expenses,533.25,-2.49,-1.01,-1.92,-1.39,-0.81,-2.94,0.11,2.55,-0.4,-1.13,-0.25,3.92,-5.32,-6.79,-2.63,1.41,-3.41,-4.23,-5.21,Upgrade
9,Operating Expenses,366.56,55.85,49.73,55.69,75.14,49.53,43.3,44.15,70.17,44.74,40.34,42.16,58.11,36.22,32.08,38.09,52.5,32.82,34.3,22.09,Upgrade
10,Operating Income,23.64,-9.76,-8.59,-10.39,-21.32,-13.26,-13.2,-12.41,-52.99,-25.27,-20.5,-19.84,-27.57,-9.3,18.83,20.31,20.15,17.9,26.15,8.35,Upgrade
11,Interest Expense,-0.84,-,-1.17,-0.88,-1.62,-1.33,-1.23,-,-2.48,-,-1.06,-,-2.58,-,-0.59,-0.52,-0.84,-,-0.12,-0.06,Upgrade
12,Interest & Investment Income,1.93,0.4,0.39,0.17,-,1.23,2.26,1.78,1.54,1.3,2.69,1.81,4.78,2.43,3.32,5.91,2.11,3.33,4.54,4.78,Upgrade
13,Other Non Operating Income (Expenses),0.61,0.14,-0.14,-,0.63,0.86,-1.09,-0.46,-0.31,0.1,-0.19,-0.51,-0.82,0.77,-0.03,-0.1,-0.06,0.02,-0.02,-0.02,Upgrade
14,EBT Excluding Unusual Items,25.34,-9.22,-9.51,-11.09,-22.31,-12.5,-13.26,-11.09,-54.24,-23.87,-19.06,-18.53,-26.19,-6.1,21.53,25.59,21.35,21.25,30.55,13.05,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-1.48,-,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,-1.15,0.29,0.41,0.46,4.21,-,-,-,6.08,0.14,-0.01,0.02,0.1,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,0.09,-0.03,-0.06,-0,-0.05,-0.29,-0.13,0.02,-0.64,0,-0,-,-0.14,0.03,-0.03,-,-0.07,0.03,-0.03,-,Upgrade
18,Asset Writedown,2.5,-2.5,0,-0,-,-,-,-,-,-,-,-,-,-,-,-,1.04,-1.04,-,-,Upgrade
19,Other Unusual Items,-0.2,-0.57,0.82,-0.05,0.12,-,-,-,1.41,-,-,-,6.88,-3.8,-,-,6.46,-,-,-,Upgrade
20,Pretax Income,26.57,-12.04,-8.33,-10.69,-18.03,-12.79,-13.39,-11.08,-47.39,-23.73,-19.08,-18.51,-20.82,-9.87,21.5,25.59,28.79,20.24,30.52,13.05,Upgrade
21,Income Tax Expense,-1,-,-,-,17.29,-0.41,-0.21,-,0.63,4.55,-2,-2.55,-6.28,-10.26,1.79,4.68,-4.7,2.31,4.51,2.16,Upgrade
22,Earnings From Continuing Operations,27.57,-12.04,-8.33,-10.69,-35.32,-12.38,-13.18,-11.08,-48.02,-28.27,-17.08,-15.96,-14.54,0.39,19.71,20.92,33.48,17.93,26.01,10.89,Upgrade
23,Minority Interest in Earnings,-1.1,0.3,0.22,0.58,-0.47,0.33,0.2,0.29,0.34,1.08,0.98,0.89,1.42,0.93,0.74,0.02,-,-,-,-,Upgrade
24,Net Income,26.47,-11.74,-8.11,-10.11,-35.79,-12.05,-12.97,-10.79,-47.68,-27.19,-16.1,-15.07,-13.12,1.32,20.44,20.94,33.48,17.93,26.01,10.89,Upgrade
25,Net Income to Common,26.47,-11.74,-8.11,-10.11,-35.79,-12.05,-12.97,-10.79,-47.68,-27.19,-16.1,-15.07,-13.12,1.32,20.44,20.94,33.48,17.93,26.01,10.89,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-92.66%,-21.39%,92.25%,62.04%,33.35%,23.55%,-25.06%,Upgrade
27,Shares Outstanding (Basic),84,82,104,78,105,100,100,98,98,101,101,100,96,96,97,105,102,100,100,99,Upgrade
