,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,278.43,290.8,288.78,279.27,236.92,209.41,208.1,214.19,248.53,283.14,265.43,280.35,241.04,202,203.03,165.05,165.05,152.05,152.05,152.63,Upgrade
1,Other Revenue,-1.83,1.83,-,2.74,-1.95,1.95,-,68.75,-22.65,22.65,-,6.68,-1.64,1.64,-,0.52,0.52,0.7,0.7,0.23,Upgrade
2,Revenue,276.6,292.63,288.78,282,234.97,211.36,208.1,282.94,225.88,305.79,265.43,287.04,239.4,203.63,203.03,165.56,165.56,152.75,152.75,152.86,Upgrade
3,Revenue Growth (YoY),17.71%,38.45%,38.77%,-0.33%,4.03%,-30.88%,-21.60%,-1.43%,-5.65%,50.17%,30.73%,73.37%,44.60%,33.31%,32.91%,8.31%,8.31%,1.56%,1.56%,-9.84%,Upgrade
4,Cost of Revenue,251.33,275.43,276.21,288.06,216.96,196.8,171.51,245.64,167.8,208.57,169.21,196.34,114.09,139.02,127.42,109.31,109.31,108.29,108.29,110.38,Upgrade
5,Gross Profit,25.27,17.2,12.56,-6.05,18.01,14.56,36.59,37.3,58.08,97.23,96.22,90.69,125.31,64.61,75.61,56.26,56.26,44.47,44.47,42.48,Upgrade
6,"Selling, General & Admin",24.49,19.1,18.53,22.28,20.58,14.38,14.92,0,27,7.54,13.21,10.02,25.88,4.43,12.71,16.96,16.96,15.69,15.69,16.39,Upgrade
7,Research & Development,12.32,9.68,10.55,7.58,10.94,11.95,9.65,10.62,9.84,9.97,9.35,12.48,9.86,8.47,6.51,6.64,6.64,6.92,6.92,6.76,Upgrade
8,Other Operating Expenses,-0.41,-0.48,1.41,6.53,0.53,0.42,-1.38,6.04,0.07,0.37,0.96,7.19,1.3,0.51,-1.29,-12.15,1.13,1.59,1.59,4.61,Upgrade
9,Operating Expenses,36.2,28.09,31.22,38.27,31.28,26.61,23.13,16.04,37.61,17.89,24.4,29.53,36.98,13.3,18.62,11.15,24.43,24.31,24.31,27.99,Upgrade
10,Operating Income,-10.94,-10.89,-18.66,-44.32,-13.27,-12.05,13.46,21.26,20.48,79.34,71.82,61.16,88.33,51.31,56.99,45.11,31.83,20.16,20.16,14.49,Upgrade
11,Interest Expense,-3.85,-3.68,-3.46,-3.33,-3.02,-2.37,-0.81,-0.72,-0.84,-0.37,-0.37,-0.31,-0.62,-0.56,-0.35,-0.34,-0.34,-0.15,-0.15,-0.22,Upgrade
12,Interest & Investment Income,5.01,4.81,5.72,6.88,4.03,5.78,5.69,7.82,6.06,8.21,7.21,2.42,1.53,1.35,0.89,1.3,1.3,0.69,0.69,0.47,Upgrade
13,Currency Exchange Gain (Loss),-0.35,0.35,-,0.62,-0.58,0.58,-,-0.04,-0.01,0.01,-,-0.03,0.02,-0.02,-,-0,-0,0,0,0,Upgrade
14,Other Non Operating Income (Expenses),2.97,-0.95,0.78,-2.23,1.12,0.7,1.12,-0.97,1.17,-1.01,1.34,0.04,-0.03,0.04,-0,-0.14,0.02,-0.02,-0.02,-0.05,Upgrade
15,EBT Excluding Unusual Items,-7.15,-10.35,-15.62,-42.38,-11.72,-7.36,19.47,27.36,26.85,86.18,80.01,63.28,89.23,52.12,57.53,45.93,32.81,20.69,20.69,14.69,Upgrade
16,Gain (Loss) on Sale of Investments,-0.13,0.2,-0.09,0.08,0,-0.03,-0.11,-1.6,0.84,-1.22,0.04,1.2,0.55,0.19,0.09,-0.41,-0.41,0.12,0.12,0.03,Upgrade
17,Gain (Loss) on Sale of Assets,-1.07,-0.69,-0.05,-2.77,-0.2,-2.4,-0.35,0.14,-0.29,-1.51,-0.08,-1.77,-0.02,-0.47,-0.08,-0.65,-0.65,-0.11,-0.11,-0.51,Upgrade
18,Asset Writedown,-19.42,1.15,-1.15,-0.3,-13.38,5.02,-5.02,3.28,-3.68,0.1,-0.1,3.56,-4.07,1.2,-1.2,-,-,-,-,-0.16,Upgrade
19,Other Unusual Items,-3.21,2.02,1.18,9.94,-,-,-,7.94,-,-,-,9.86,-,-,-,-9.38,3.74,2.97,2.97,9.93,Upgrade
20,Pretax Income,-30.98,-7.67,-15.72,-35.44,-25.3,-4.77,13.99,37.12,23.73,83.56,79.87,76.12,85.69,53.05,56.34,35.49,35.49,23.67,23.67,23.98,Upgrade
21,Income Tax Expense,-0.9,0.83,0.06,-6.98,-0.03,-1.03,-0.41,-0.63,1.67,11.8,9.64,7.46,7.55,8.21,9.12,3.05,3.05,3.33,3.33,2.74,Upgrade
22,Earnings From Continuing Operations,-30.08,-8.5,-15.78,-28.45,-25.27,-3.74,14.4,37.75,22.06,71.76,70.22,68.66,78.14,44.83,47.22,32.44,32.44,20.34,20.34,21.24,Upgrade
23,Minority Interest in Earnings,-0.29,0.05,0.87,4.65,0.29,0.39,0.18,-0.13,-0.02,-0.08,-0.06,0.83,0.75,0.36,0.81,0.28,0.28,0.03,0.03,0.25,Upgrade
24,Net Income,-30.38,-8.45,-14.92,-23.81,-24.98,-3.35,14.59,37.62,22.04,71.68,70.16,69.49,78.89,45.2,48.03,32.72,32.72,20.37,20.37,21.5,Upgrade
25,Net Income to Common,-30.38,-8.45,-14.92,-23.81,-24.98,-3.35,14.59,37.62,22.04,71.68,70.16,69.49,78.89,45.2,48.03,32.72,32.72,20.37,20.37,21.5,Upgrade
26,Net Income Growth,-,-,-,-,-,-,-79.21%,-45.86%,-72.06%,58.58%,46.08%,112.38%,141.13%,121.91%,135.80%,52.20%,52.20%,-29.16%,-29.16%,-37.73%,Upgrade
27,Shares Outstanding (Basic),107,107,107,107,107,107,107,107,107,107,107,89,80,80,80,80,80,80,80,80,Upgrade
28,Shares Outstanding (Diluted),107,107,107,107,107,107,107,107,107,107,107,89,80,80,80,80,80,80,80,80,Upgrade
29,Shares Change (YoY),0.11%,-0.07%,0.00%,0.09%,-0.11%,0.02%,0.03%,20.01%,33.32%,33.35%,33.33%,11.13%,0.00%,-0.01%,-0.01%,-0.01%,-0.01%,0.00%,0.00%,-3.59%,Upgrade
30,EPS (Basic),-0.28,-0.08,-0.14,-0.22,-0.23,-0.03,0.14,0.35,0.21,0.67,0.66,0.78,0.99,0.56,0.60,0.41,0.41,0.25,0.25,0.27,Upgrade
31,EPS (Diluted),-0.28,-0.08,-0.14,-0.22,-0.23,-0.03,0.14,0.35,0.21,0.67,0.66,0.78,0.99,0.56,0.60,0.41,0.41,0.25,0.25,0.27,Upgrade
32,EPS Growth,-,-,-,-,-,-,-79.22%,-54.89%,-79.05%,18.92%,9.56%,91.11%,141.12%,121.92%,135.82%,52.22%,52.22%,-29.16%,-29.16%,-35.41%,Upgrade
33,Free Cash Flow,-30.92,-90.89,-98.31,-66.78,-51.83,-90.45,-81.57,-16.62,-90.73,-70.7,13.71,65.47,58.78,13.04,38.75,12.96,12.96,8.48,8.48,26.65,Upgrade
34,Free Cash Flow Per Share,-0.29,-0.85,-0.92,-0.63,-0.49,-0.85,-0.76,-0.16,-0.85,-0.66,0.13,0.74,0.73,0.16,0.48,0.16,0.16,0.11,0.11,0.33,Upgrade
