,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2073,2015,1638,1811,2606,2696,2851,3553,3223,3627,4590,5073,6619,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-25.24%,-25.24%,-42.54%,-49.02%,-19.13%,-25.68%,-37.88%,-29.96%,-51.31%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2414,1912,1997,2087,2882,2373,2960,3370,3039,2901,4280,4956,6502,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,18.87,18.34,14.91,16.98,24.43,25.27,26.73,32.69,29.65,33.37,42.23,45.82,59.78,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,24.35,15.99,15.54,15.82,19.24,27.39,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.77,1.77,1.49,1.78,2.78,2.88,3.07,3.47,2.98,3.35,4.18,5.10,7.09,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.51,1.45,1.17,1.28,1.85,1.91,1.98,2.37,2.18,2.51,3.23,3.55,4.88,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.77,1.77,1.40,1.54,2.14,2.17,2.26,2.56,2.34,2.71,3.49,3.84,5.30,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,33.60,37.60,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-51.58,-,-,70.51,-,43.90,-,15.97,-,14.60,18.87,25.14,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,2.12,1.68,1.82,2.05,3.08,2.53,3.19,3.29,2.81,2.68,3.90,4.98,6.97,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,83.18,8129.22,-143.94,-77.80,-,-,36.74,20.41,13.63,11.05,12.98,16.44,22.72,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,25.05,15.75,12.46,14.24,18.18,25.22,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-8.41,-,-,-,-,-,-,-,-,-,-,32.82,36.94,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.38,0.38,0.39,0.38,0.32,0.31,0.31,0.20,0.12,0.08,0.06,0.03,0.06,-,0.07,0.06,0.06,0.06,0.07,0.07,0.02,Upgrade
15,Debt / EBITDA Ratio,18.32,15.30,8.90,139.36,-,-,47.95,3.47,1.50,1.07,0.26,0.12,0.28,-,0.21,0.14,0.17,0.24,0.33,0.33,0.10,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,0.24,0.43,-,0.63,0.49,0.84,0.65,0.51,0.43,0.09,Upgrade
17,Asset Turnover,0.44,0.48,0.48,0.48,0.41,0.38,0.40,0.58,0.50,0.72,0.65,-,-,-,-,0.91,0.95,0.91,0.92,0.92,Upgrade,
18,Inventory Turnover,12.79,11.65,13.95,14.45,14.77,11.44,10.76,8.90,11.95,7.28,9.11,8.24,-,-,-,-,6.33,7.26,8.43,7.48,6.85,Upgrade
19,Quick Ratio,0.66,0.66,1.39,0.87,1.64,0.73,2.42,0.97,2.45,1.51,3.82,2.91,5.28,-,2.31,-,2.70,2.70,2.34,2.34,2.76,Upgrade
20,Current Ratio,1.46,1.46,1.61,2.14,1.93,2.17,2.81,2.90,2.86,3.38,4.31,6.35,5.77,-,3.08,-,3.49,3.49,2.94,2.94,3.51,Upgrade
21,Return on Equity (ROE),-8.63%,-2.42%,-4.48%,-8.06%,-7.08%,-1.02%,3.87%,10.34%,6.17%,20.16%,20.18%,-,-,28.62%,32.57%,22.37%,23.70%,15.80%,15.59%,16.06%,Upgrade,
22,Return on Assets (ROA),-1.09%,-1.11%,-1.94%,-4.73%,-1.45%,-1.36%,1.62%,2.73%,2.84%,11.71%,11.03%,-,-,-,-,15.49%,11.38%,7.52%,7.55%,5.44%,Upgrade,
23,Return on Capital (ROIC),-1.42%,-1.40%,-2.45%,-5.97%,-1.78%,-1.64%,1.95%,3.31%,3.33%,13.34%,12.40%,-,-,19.17%,23.13%,18.30%,13.63%,9.15%,9.27%,6.74%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,7.50%,11.66%,14.99%,20.54%,18.52%,18.41%,-,25.85%,-,18.98%,14.02%,12.67%,14.97%,16.80%,Upgrade
25,Earnings Yield,-3.74%,-3.85%,-4.40%,-3.70%,-1.44%,0.89%,2.49%,4.11%,6.25%,6.43%,6.32%,5.20%,3.65%,-,-,-,-,-,-,-,-,Upgrade
26,FCF Yield,-13.84%,-14.24%,-18.79%,-16.97%,-11.15%,-8.92%,-9.80%,-7.31%,-5.10%,-2.27%,1.47%,2.98%,2.66%,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,1.69%,-,-,-,1.25%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,14.37%,4.04%,6.96%,111.16%,0.46%,-,-,-,-,-,-,118.54%,118.54%,-,Upgrade
29,Buyback Yield / Dilution,-0.03%,-0.11%,0.07%,-0.00%,-0.09%,0.11%,-0.02%,-0.03%,-20.01%,-33.32%,-33.35%,-33.33%,-11.13%,-0.00%,0.01%,0.01%,0.01%,0.01%,-0.00%,-0.00%,3.59%,Upgrade
30,Total Shareholder Return,-0.03%,-0.11%,0.07%,-0.00%,-0.09%,0.11%,-0.02%,-0.03%,-18.33%,-33.32%,-33.35%,-33.33%,-9.87%,-0.00%,0.01%,0.01%,0.01%,0.01%,-0.00%,-0.00%,3.59%,Upgrade
