,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+2 Quarters
0,Operating Revenue,978.18,1334,654.25,1383,1651,891.87,2247,1028,1711,639.42,1802,991.25,1536,698.04,1429,1333,934.42,934.42,1501,1501,Upgrade
1,Other Revenue,-12.88,12.88,-,-6.53,6.53,-,12.73,-2.95,2.95,-,12.21,-4.29,4.29,-,3.45,-1.19,0.6,0.6,0.98,0.98,Upgrade
2,Revenue,965.3,1347,654.25,1377,1658,891.87,2259,1025,1714,639.42,1814,986.95,1541,698.04,1433,1332,935.01,935.01,1502,1502,Upgrade
3,Revenue Growth (YoY),-41.77%,51.01%,-71.04%,34.34%,-3.30%,39.48%,24.55%,3.85%,11.27%,-8.40%,26.60%,-25.92%,64.76%,-25.34%,-4.60%,-11.30%,5.66%,5.66%,-,-,Upgrade
4,Cost of Revenue,809.18,1143,584.89,1239,1375,802.09,1866,908.81,1506,558.72,1552,845.95,1325,612.89,1242,1169,809.34,809.34,1327,1324,Upgrade
5,Gross Profit,156.11,203.61,69.37,138.04,282.6,89.78,393.21,116.15,208.51,80.7,261.77,141,215.06,85.16,190.81,163.14,125.68,125.68,175.1,177.85,Upgrade
6,"Selling, General & Admin",55.94,43.27,47.16,53.79,55.47,49.4,90.61,54.36,42.96,45.06,75.79,47.74,37.69,31.01,46.55,28.59,28.67,28.67,40.4,43.15,Upgrade
7,Research & Development,14.34,25.36,18.54,16.49,56.81,19.73,56.2,19.74,26.21,13,74.85,33.85,34.62,13.35,34.69,22.22,16.99,16.99,24.92,24.92,Upgrade
8,Other Operating Expenses,5.12,4.41,3.9,2.09,9.04,2.87,8.36,6.85,-7.28,6.41,33.07,1.6,-2.01,-10.15,13.05,0.6,3.15,3.15,6.05,6.05,Upgrade
9,Operating Expenses,83.88,135.43,-1.04,78.84,145.92,28.44,307.08,77.24,113.66,19.91,286.41,73.59,125.08,7.49,136.85,96.04,57.82,57.82,91.19,121.56,Upgrade
10,Operating Income,72.23,68.18,70.41,59.2,136.69,61.35,86.13,38.91,94.85,60.79,-24.64,67.41,89.97,77.67,53.96,67.1,67.86,67.86,83.91,56.3,Upgrade
11,Interest Expense,-28.45,-27.86,-23.03,-6.52,-32.14,-11.58,-25.88,-0.12,-20.49,-11.97,-19.09,-14.54,-15,-9.6,-28.84,-2.42,-12.85,-12.85,-10.41,-10.41,Upgrade
