,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,4683,3725,3800,3414,3341,3434,3451,3637,3809,3588,3827,4204,3914,4729,4149,5115,3883,4276,3536,3735,Upgrade
1,Other Revenue,1632,1634,1602,1775,1469,1622,1545,1913,1286,690,390,456,734,541,776,795,1111,999,1237,274,Upgrade
2,Revenue,6315,5359,5402,5189,4810,5056,4996,5550,5095,4278,4217,4660,4648,5270,4925,5910,4994,5275,4773,4009,Upgrade
3,Revenue Growth (YoY),31.29%,5.99%,8.13%,-6.50%,-5.59%,18.19%,18.47%,19.10%,9.62%,-18.82%,-14.38%,-21.15%,-6.93%,-0.09%,3.18%,47.42%,34.43%,32.30%,11.26%,-6.51%,Upgrade
4,Cost of Revenue,314,215,216,205,294,202,192,189,255,176,191,172,273,166,171,167,239,150,163,152,Upgrade
5,Gross Profit,6001,5144,5186,4984,4516,4854,4804,5361,4840,4102,4026,4488,4375,5104,4754,5743,4755,5125,4610,3857,Upgrade
6,"Selling, General & Admin",1200,1046,993,1110,1156,1003,969,994,1030,970,956,896,864,838,807,829,948,830,764,776,Upgrade
7,Other Operating Expenses,74,97,106,90,45,92,108,93,46,82,98,87,47,84,97,81,59,84,83,79,Upgrade
8,Operating Expenses,1632,1489,1452,1545,1563,1457,1431,1452,1463,1407,1417,1337,1259,1266,1239,1237,1377,1196,1118,1129,Upgrade
9,Operating Income,4369,3655,3734,3439,2953,3397,3373,3909,3377,2695,2609,3151,3116,3838,3515,4506,3378,3929,3492,2728,Upgrade
10,Interest Expense,-,-27,-29,-30,-,-32,-35,-35,-,-32,-12,-36,-,-39,-12,-39,-,-43,-21,-49,Upgrade
