,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,447673,372776,412482,316389,288063,339171,370304,373555,440623,426739,341189,488470,469994,576163,607033,585837,579001,537449,457527,417306,294103,Upgrade
1,Market Cap Growth,9.91%,9.91%,11.39%,-15.30%,-34.62%,-20.52%,8.53%,-23.53%,-6.25%,-25.93%,-43.79%,-16.62%,-18.83%,7.20%,32.68%,40.39%,96.87%,68.85%,58.11%,20.56%,-13.83%,Upgrade
2,Enterprise Value,219064,105876,167348,112613,143202,108695,339509,127484,240383,65266,310989,-72752,437838,198716,577294,258732,541804,280107,431488,132206,269607,Upgrade
3,Last Close Price,354.20,290.67,321.63,242.15,220.48,255.32,278.76,276.98,326.71,312.92,250.19,354.36,340.96,412.94,435.07,415.63,410.78,377.95,321.74,290.68,205.94,Upgrade
4,PE Ratio,34.42,28.57,34.76,27.10,25.22,28.59,30.24,32.33,40.73,42.34,34.91,45.39,41.36,45.96,47.48,45.48,44.26,46.71,43.33,44.30,32.52,Upgrade
5,Forward PE,31.44,28.15,35.21,25.58,23.67,28.64,28.50,27.88,34.36,34.99,28.32,37.91,35.02,38.29,41.02,39.52,38.42,38.96,34.80,38.74,28.15,Upgrade
6,PS Ratio,20.12,16.74,19.87,15.47,14.37,16.62,17.89,18.75,23.02,23.38,19.16,25.99,24.10,27.76,28.77,27.76,27.63,28.21,25.74,25.32,18.38,Upgrade
7,PB Ratio,8.31,6.85,8.07,5.94,5.77,6.55,7.51,7.17,8.97,8.52,7.22,9.88,9.93,11.54,12.79,11.71,12.18,10.92,9.90,8.79,6.85,Upgrade
8,P/TBV Ratio,10.88,10.88,13.25,9.50,9.57,10.58,12.46,11.47,14.86,13.87,12.19,16.20,16.77,18.80,21.47,18.99,20.45,17.81,16.75,14.56,12.10,Upgrade
9,P/FCF Ratio,40.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,29.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,PEG Ratio,2.71,4.33,21.68,10.27,6.79,2.52,2.51,1.96,2.67,2.50,3.92,3.11,2.05,2.77,2.64,1.68,1.64,1.96,1.79,2.53,4.24,Upgrade
12,EV/Sales Ratio,9.84,4.76,8.06,5.50,7.14,5.33,16.40,6.40,12.56,3.58,17.47,-,22.45,9.58,27.36,12.26,25.86,14.70,24.28,8.02,16.85,Upgrade
13,EV/EBITDA Ratio,13.71,6.67,11.56,7.92,10.33,7.59,23.03,9.08,18.12,5.22,25.42,-,30.73,12.74,36.42,16.23,34.16,19.90,33.09,11.13,23.61,Upgrade
14,EV/EBIT Ratio,14.33,6.97,12.14,8.33,10.88,7.97,24.15,9.55,19.09,5.52,26.88,-,32.15,13.27,37.89,16.88,35.40,20.71,34.54,11.67,24.74,Upgrade
15,EV/FCF Ratio,19.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / Equity Ratio,0.03,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.07,Upgrade
17,Debt / EBITDA Ratio,0.11,0.10,0.12,0.11,0.14,0.17,0.15,0.14,0.14,0.16,0.20,0.20,0.19,0.19,0.16,0.17,0.15,0.20,0.18,0.19,0.26,Upgrade
18,Debt / FCF Ratio,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.06,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.05,0.04,0.03,0.04,0.04,0.05,0.05,0.06,0.06,0.07,0.06,0.05,Upgrade,
20,Quick Ratio,0.82,0.82,0.75,0.78,0.82,0.60,0.91,0.15,0.83,0.62,1.07,0.11,1.05,0.64,1.07,0.17,1.08,0.20,1.10,0.20,1.08,Upgrade
21,Current Ratio,1.09,1.09,0.96,1.08,1.02,1.10,1.09,1.10,1.04,1.08,1.07,1.06,1.05,1.08,1.07,1.08,1.08,1.08,1.10,1.11,1.08,Upgrade
