,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,134365,227757,153987,135899,125107,138911,13621,173681,184965,175403,12076,264525,181361,176463,11416,133000,10753,123643,12113,161379,Upgrade
1,Short-Term Investments,89644,34963,86723,63688,15900,87688,13321,68628,11705,71024,12730,69370,10931,79199,12904,82127,15182,69986,10966,49172,Upgrade
2,Trading Asset Securities,6901,6527,6797,6678,6357,6378,6394,6355,6177,117552,7987,230016,8491,124617,8343,114986,7197,66885,6171,77827,Upgrade
3,Cash & Short-Term Investments,230910,269247,247507,206265,147364,232977,33336,248664,202847,363979,32793,563911,200783,380279,32663,330113,33132,260514,29250,288378,Upgrade
4,Cash Growth,56.69%,15.57%,642.46%,-17.05%,-27.35%,-35.99%,1.66%,-55.90%,1.03%,-4.29%,0.40%,70.82%,506.01%,45.97%,11.67%,14.47%,5.17%,14.97%,6.70%,26.04%,Upgrade
5,Accounts Receivable,33701,52389,14378,30171,22503,30384,9429,21907,13965,23146,16088,34817,18942,34892,25378,41328,34234,31695,20801,23811,Upgrade
6,Other Receivables,1423,278,1783,51,1159,37,1701,14,1221,-,2099,6,961,-,1930,30,1010,-,-,-,Upgrade
7,Receivables,35124,52667,16161,30222,23662,30421,11130,21921,15186,23146,18187,34823,19903,34892,27308,41358,35244,31695,20801,23811,Upgrade
8,Restricted Cash,-,-,-,-,-,-,134957,-,-,-,197425,-,-,-,143205,-,147243,-,117450,-,Upgrade
9,Other Current Assets,87561,93366,102012,56689,145195,54273,153304,68915,164466,-,240817,-,154404,-,181082,-,160095,-,112374,-,Upgrade
10,Total Current Assets,353595,415280,365680,293176,316221,317671,332727,339500,382499,387125,489222,598734,375090,415171,384258,371471,375714,292209,279875,312189,Upgrade
11,"Property, Plant & Equipment",2678,2701,2752,2945,3037,2891,3002,3138,3244,3259,3340,3390,3501,3459,3590,3724,3850,3826,3852,3953,Upgrade
12,Long-Term Investments,5742,47993,5536,24397,2621,2675,2643,17725,1287,1291,1418,1536,1716,1468,1441,1115,779,1047,1667,1597,Upgrade
13,Goodwill,13297,-,-,-,13371,-,-,-,13367,-,-,-,13361,-,-,-,13286,-,-,-,Upgrade
14,Other Intangible Assets,6308,19460,19413,19369,5908,19163,19084,19079,5601,19015,18997,19006,5611,18916,18897,18908,5451,18569,18472,18341,Upgrade
15,Long-Term Deferred Tax Assets,9,5,15,26,21,61,36,33,53,88,69,36,25,36,36,26,26,29,25,19,Upgrade
16,Other Long-Term Assets,-,19,-,19,-,21,-,21,-,21,-,21,-,21,-,21,-,21,21,21,Upgrade
17,Total Assets,381629,485458,393396,339932,341179,342482,357492,379496,406051,410799,513046,622723,399304,439071,408222,395265,399106,315701,303912,336120,Upgrade
18,Accounts Payable,34575,73466,26237,21066,24741,30257,19885,18266,16262,18283,19877,27012,27169,25588,17044,29471,40993,21857,14063,19851,Upgrade
19,Accrued Expenses,1000,-,-,-,732,-,-,-,915,-,-,-,699,-,-,-,1205,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,382,68,382,382,382,433,432,431,430,340,340,340,340,340,340,340,340,340,340,339,Upgrade
21,Current Portion of Leases,260,258,250,270,270,247,260,283,297,303,300,304,299,295,299,300,304,307,290,291,Upgrade
22,Current Income Taxes Payable,1321,1179,839,525,639,1339,1037,690,2172,1864,1542,1171,1153,2267,1741,1254,1174,1292,821,450,Upgrade
23,Current Unearned Revenue,1037,498,703,915,1060,509,721,924,1076,510,747,947,1100,518,725,914,1049,446,667,884,Upgrade
24,Other Current Liabilities,285950,355932,309084,264004,258687,257539,280191,306787,331796,339126,437605,542305,315204,359146,334520,312019,301261,241720,236708,267675,Upgrade
25,Total Current Liabilities,324525,431401,337495,287162,286511,290324,302526,327381,352948,360426,460411,572079,345964,388154,354669,344298,346335,265962,252889,289490,Upgrade
26,Long-Term Debt,70,382,67,66,65,64,63,62,61,89,88,87,86,86,85,84,83,82,81,81,Upgrade
27,Long-Term Leases,1034,1102,1162,1289,1334,1303,1363,1416,1448,1502,1592,1678,1760,1826,1902,1979,2054,2119,2174,2246,Upgrade
28,Long-Term Unearned Revenue,319,295,307,304,307,314,322,330,333,341,351,350,354,363,352,347,371,378,373,390,Upgrade
29,Long-Term Deferred Tax Liabilities,1151,1030,1031,1046,1053,1028,1037,1070,1072,1073,1082,1125,1132,1073,1077,928,921,851,836,846,Upgrade
30,Other Long-Term Liabilities,123,124,114,108,113,111,108,107,90,95,96,97,98,98,98,97,106,106,105,106,Upgrade
31,Total Liabilities,327222,434334,340176,289975,289383,293144,305419,330366,355952,363526,463620,575416,349394,391600,358183,347733,349870,269498,256458,293159,Upgrade
32,Common Stock,31955,31946,31946,31946,31946,31918,31918,31918,31918,31896,31896,31896,31896,31891,31891,31891,31891,31887,31887,30449,Upgrade
33,Retained Earnings,23341,19585,21935,18766,20741,18156,20884,17972,19233,16262,18354,16174,18796,16157,18823,16036,17842,14943,16274,13290,Upgrade
34,Treasury Stock,-1125,-1023,-1010,-1008,-1009,-865,-859,-914,-918,-858,-861,-922,-901,-820,-807,-478,-485,-776,-766,-755,Upgrade
35,Comprehensive Income & Other,-319,79,-163,-229,-334,-325,-293,-247,-505,-299,-236,-121,-165,-42,-166,-222,-330,-175,-267,-344,Upgrade
36,Total Common Equity,53852,50587,52708,49475,51344,48884,51650,48729,49728,47001,49153,47027,49626,47186,49741,47227,48918,45879,47128,42640,Upgrade
37,Minority Interest,555,537,512,482,452,454,423,401,371,272,273,280,284,285,298,305,318,324,326,321,Upgrade
38,Shareholders' Equity,54407,51124,53220,49957,51796,49338,52073,49130,50099,47273,49426,47307,49910,47471,50039,47532,49236,46203,47454,42961,Upgrade
39,Total Liabilities & Equity,381629,485458,393396,339932,341179,342482,357492,379496,406051,410799,513046,622723,399304,439071,408222,395265,399106,315701,303912,336120,Upgrade
40,Total Debt,1746,1810,1861,2007,2051,2047,2118,2192,2236,2234,2320,2409,2485,2547,2626,2703,2781,2848,2885,2957,Upgrade
41,Net Cash (Debt),229164,267437,245646,204258,145313,230930,31218,246472,200611,361745,30473,561502,198298,377732,30037,327410,30351,257666,26365,285421,Upgrade
42,Net Cash Growth,57.70%,15.81%,686.87%,-17.13%,-27.56%,-36.16%,2.44%,-56.10%,1.17%,-4.23%,1.45%,71.50%,553.35%,46.60%,13.93%,14.71%,6.20%,15.16%,7.12%,26.33%,Upgrade
43,Net Cash Per Share,180.95,210.89,193.86,160.93,114.52,182.21,24.62,194.55,158.23,286.14,23.99,444.07,156.44,297.45,23.69,258.35,23.96,203.24,20.84,225.86,Upgrade
