,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,211,555,465,639,1256,1582,2296,2270,2690,2410,1435,Upgrade
1,Market Cap Growth,-13.11%,-13.11%,-62.97%,-59.62%,-45.29%,-30.30%,-14.66%,-5.81%,87.50%,128.72%,3.23%,Upgrade
2,Enterprise Value,2564,2937,2857,3061,3749,4162,4757,3991,3843,3397,2513,Upgrade
3,Last Close Price,0.07,0.18,0.15,0.21,0.41,0.51,0.73,0.80,0.94,0.85,0.50,Upgrade
4,PE Ratio,-,-,-,-,-,12.45,17.34,12.85,16.94,18.46,12.96,Upgrade
5,PS Ratio,0.36,0.95,0.54,0.50,0.80,0.68,1.10,1.77,2.47,2.98,2.06,Upgrade
6,PB Ratio,0.12,0.24,0.18,0.23,0.43,0.49,0.68,0.78,0.95,1.00,0.59,Upgrade
7,P/TBV Ratio,0.33,0.33,0.25,0.31,0.56,0.63,0.86,1.03,1.25,1.35,0.78,Upgrade
8,P/FCF Ratio,3.22,8.48,-95.24,-,-8.58,-,-,-,-,-,-13.21,Upgrade
9,P/OCF Ratio,37.54,37.54,-,5.95,10.40,10.24,20.04,46.37,45.02,67.51,192.80,Upgrade
10,EV/Sales Ratio,4.40,5.04,3.30,2.42,2.38,1.80,2.28,3.12,3.53,4.19,3.61,Upgrade
11,EV/EBITDA Ratio,-,-,-,-32.26,-,11.28,13.94,11.47,12.76,27.12,24.84,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,17.45,20.45,15.26,17.05,59.87,87.52,Upgrade
13,EV/FCF Ratio,39.17,44.86,-585.03,-,-25.60,-,-,-,-,-,-23.15,Upgrade
14,Debt / Equity Ratio,0.73,0.73,0.68,0.64,0.61,0.61,0.68,0.71,0.52,0.25,0.20,Upgrade
15,Debt / FCF Ratio,26.24,26.24,-354.71,-,-12.11,-,-,-,-,-,-4.50,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,-,5.32%,4.82%,5.89%,5.76%,2.18%,1.12%,Upgrade
17,Earnings Yield,-183.29%,-69.63%,-67.88%,-42.08%,-11.79%,8.03%,5.77%,7.78%,5.90%,5.42%,7.72%,Upgrade
18,FCF Yield,31.05%,11.79%,-1.05%,5.98%,-11.66%,-27.86%,-33.79%,-36.21%,-14.67%,-5.08%,-7.57%,Upgrade
19,Buyback Yield / Dilution,0.06%,0.04%,0.08%,-,-7.98%,-10.71%,-2.52%,-,0.00%,-0.00%,-0.00%,Upgrade
20,Total Shareholder Return,0.06%,0.04%,0.08%,-,-7.98%,-10.71%,-2.52%,-,0.00%,-0.00%,-0.00%,Upgrade
