,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,49.74,65.28,64.04,70.13,86.06,74.03,92.1,93.95,93.67,52.29,Upgrade
1,Short-Term Investments,1.72,1.89,1.51,5.66,1.97,3.77,4.29,3.06,1.69,3.08,Upgrade
2,Trading Asset Securities,6.78,6.53,16.06,-,-,-,-,7,-,-,Upgrade
3,Cash & Short-Term Investments,58.25,73.7,81.61,75.78,88.03,77.8,96.39,104.02,95.36,55.37,Upgrade
4,Cash Growth,-28.63%,-2.75%,-7.29%,-2.60%,-8.67%,-25.20%,1.07%,87.85%,25.83%,-27.46%,Upgrade
5,Accounts Receivable,81.24,66.63,64.58,55.79,51.94,63.33,49.49,47.04,53.62,60.02,Upgrade
6,Other Receivables,4.23,2.3,1.95,3.24,4.34,1.31,2.72,2.96,7.56,0.77,Upgrade
7,Receivables,85.47,68.94,66.52,59.02,56.29,64.63,52.21,49.99,61.18,60.79,Upgrade
8,Inventory,0.05,0.05,0.23,0.29,0.57,0.9,0.1,0.15,0.14,0.28,Upgrade
9,Prepaid Expenses,2.75,2.07,2.89,2.78,3.03,3.51,3.95,2.37,2.8,2.44,Upgrade
10,Restricted Cash,-,2.09,-,2.08,-,2.08,-,2.07,-,2.07,Upgrade
11,Other Current Assets,7.1,-,2.08,-,2.08,-,8.91,5.2,7.47,21.48,Upgrade
12,Total Current Assets,153.62,146.84,153.34,139.95,149.99,148.91,161.56,163.8,166.95,142.42,Upgrade
13,"Property, Plant & Equipment",10,11.99,13.54,15.75,18.44,22.3,22.85,16.98,13.1,15.01,Upgrade
14,Long-Term Investments,-,-,-,17.01,12.99,13.98,15.96,7.8,-,-,Upgrade
15,Long-Term Deferred Tax Assets,-,-,-,-,0.19,0.21,0.75,0.61,3.02,0.48,Upgrade
16,Other Long-Term Assets,-,2.91,2.9,3.09,1.99,5.57,4.33,6.39,6.45,6.17,Upgrade
17,Total Assets,163.61,161.74,169.78,175.8,183.59,190.97,205.45,195.58,189.53,164.08,Upgrade
18,Accounts Payable,14.87,14.23,13.03,12.67,11.14,11.63,12.5,9.36,9.07,9.65,Upgrade
19,Accrued Expenses,27.8,24.68,29.06,26.66,25.87,25.34,26.1,26.12,27.2,28.94,Upgrade
20,Short-Term Debt,3,3,3,3,3,3,3,3,3,-,Upgrade
21,Current Portion of Long-Term Debt,10.14,7.78,5.99,7.05,12.24,14.26,9.62,6.37,6.1,5.83,Upgrade
22,Current Portion of Leases,3.1,3.13,3,3.02,3.43,3.61,3.08,2.52,1.43,1.74,Upgrade
23,Current Income Taxes Payable,0.28,0.28,0.28,0.28,0.28,0.28,-,-,-,-,Upgrade
24,Other Current Liabilities,16.24,15.29,15.33,13.49,10.2,11.95,12.83,10.93,11.3,22.14,Upgrade
25,Total Current Liabilities,75.44,68.39,69.69,66.17,66.16,70.07,67.13,58.3,58.1,68.31,Upgrade
26,Long-Term Leases,0.2,1.59,3.03,3.97,5.5,6.98,8.06,1.96,1.7,0.74,Upgrade
27,Total Liabilities,75.63,69.98,72.71,70.14,71.66,77.05,75.19,60.25,59.8,69.04,Upgrade
28,Common Stock,19.31,19.31,19.31,19.31,19.31,18.05,18.05,18.05,18.05,16.76,Upgrade
29,Additional Paid-In Capital,590.25,590.25,590.25,590.25,590.25,583.75,583.75,583.75,583.75,573.99,Upgrade
30,Retained Earnings,-579.64,-576.55,-571.76,-564.57,-556.88,-547.41,-536.05,-532.92,-538.25,-557.1,Upgrade
31,Comprehensive Income & Other,59.01,59.52,59.9,61.12,59.48,59.71,64.4,66.17,65.59,60.56,Upgrade
32,Total Common Equity,88.94,92.53,97.71,106.11,112.15,114.1,130.16,135.05,129.14,94.21,Upgrade
33,Minority Interest,-0.96,-0.78,-0.64,-0.45,-0.22,-0.19,0.1,0.28,0.59,0.83,Upgrade
34,Shareholders' Equity,87.98,91.75,97.07,105.66,111.94,113.91,130.26,135.33,129.73,95.04,Upgrade
35,Total Liabilities & Equity,163.61,161.74,169.78,175.8,183.59,190.97,205.45,195.58,189.53,164.08,Upgrade
36,Total Debt,16.43,15.49,15.02,17.03,24.17,27.85,23.77,13.85,12.22,8.31,Upgrade
37,Net Cash (Debt),41.82,58.2,66.6,58.75,63.86,49.95,72.62,90.17,83.14,47.06,Upgrade
38,Net Cash Growth,-37.21%,-0.93%,4.28%,17.61%,-12.06%,-44.60%,-12.65%,91.60%,32.99%,-32.31%,Upgrade
39,Net Cash Per Share,0.02,0.03,0.03,0.03,0.03,0.03,0.04,0.05,0.05,0.03,Upgrade
40,Filing Date Shares Outstanding,1931,1931,1931,1931,1931,1805,1805,1805,1805,1676,Upgrade
41,Total Common Shares Outstanding,1931,1931,1931,1931,1931,1805,1805,1805,1805,1676,Upgrade
42,Working Capital,78.18,78.45,83.65,73.78,83.84,78.84,94.43,105.51,108.85,74.11,Upgrade
43,Book Value Per Share,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.06,Upgrade
44,Tangible Book Value,88.94,92.53,97.71,106.11,112.15,114.1,130.16,135.05,129.14,94.21,Upgrade
45,Tangible Book Value Per Share,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.07,0.07,0.06,Upgrade
46,Buildings,-,46.99,-,49.79,-,54.02,-,51.84,-,47.27,Upgrade
47,Machinery,-,20.65,-,21.06,-,22.36,-,23.29,-,22.04,Upgrade
48,Leasehold Improvements,-,2.25,-,2.21,-,2.21,-,1.76,-,1.27,Upgrade
