,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,37169,35999,34837,35100,30258,33029,31860,32666,38595,35351,32672,31348,26483,35305,30468,36920,42499,42473,55334,47354,34397,Upgrade
1,Market Cap Growth,8.99%,8.99%,9.35%,7.45%,-21.60%,-6.57%,-2.49%,4.20%,45.73%,0.13%,7.23%,-15.09%,-37.68%,-16.88%,-44.94%,-22.04%,23.55%,2.12%,65.58%,80.61%,2.65%,Upgrade
2,Enterprise Value,34469,33299,32178,31244,29121,31892,30717,31166,41273,38028,35484,31994,28246,37484,30960,35281,40839,40399,52534,43533,30716,Upgrade
3,Last Close Price,17.02,16.50,15.97,16.05,13.59,14.84,14.33,14.69,16.85,15.46,14.36,13.68,11.32,15.00,12.94,15.70,17.51,17.50,23.09,19.76,14.24,Upgrade
4,PE Ratio,22.39,21.78,18.81,17.86,15.09,16.96,13.96,11.91,13.32,11.55,11.24,13.11,12.90,19.00,16.37,20.68,23.70,24.42,39.46,34.36,27.96,Upgrade
5,Forward PE,19.56,16.69,14.52,15.40,12.10,13.95,12.73,14.02,13.47,12.79,13.98,15.33,12.41,16.59,15.50,17.20,19.34,18.74,29.29,29.93,23.23,Upgrade
6,PS Ratio,0.61,0.59,0.56,0.57,0.49,0.54,0.51,0.49,0.57,0.52,0.48,0.51,0.45,0.64,0.56,0.70,0.83,0.89,1.36,1.20,0.93,Upgrade
7,PB Ratio,2.12,2.04,1.98,2.05,1.75,1.93,1.95,2.06,2.41,2.24,2.21,2.31,1.97,2.70,2.47,3.09,3.32,3.52,5.03,4.52,3.26,Upgrade
8,P/TBV Ratio,2.18,2.18,2.11,2.18,1.86,2.06,2.07,2.20,2.57,2.40,2.36,2.48,2.13,2.93,2.70,3.39,3.70,3.89,5.12,4.58,3.32,Upgrade
9,P/FCF Ratio,-,-,10.67,11.40,7.80,6.26,-,5.80,13.90,20.04,87.85,-,-26.18,-13.49,-,-,-,111.72,-,-,30.90,Upgrade
10,P/OCF Ratio,-,-,7.44,7.73,5.58,4.84,4.97,4.57,9.00,10.29,17.13,-,32.74,-32.02,-,-,-,29.57,-,-,18.40,Upgrade
11,PEG Ratio,0.85,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,Upgrade
12,EV/Sales Ratio,0.57,0.55,0.52,0.51,0.48,0.52,0.50,0.47,0.61,0.56,0.52,0.52,0.48,0.68,0.57,0.67,0.80,0.85,1.29,1.10,0.83,Upgrade
13,EV/EBITDA Ratio,12.29,11.81,11.08,9.74,9.16,10.03,8.75,8.03,10.28,9.18,8.68,9.34,9.10,13.47,11.77,13.90,16.74,17.16,26.78,23.05,17.90,Upgrade
14,EV/EBIT Ratio,18.41,17.78,16.45,13.73,12.94,14.06,11.73,10.42,13.04,11.54,10.93,11.99,11.99,17.66,15.06,17.80,20.75,21.24,34.40,29.76,23.60,Upgrade
15,EV/FCF Ratio,-,-,9.86,10.15,7.51,6.05,-,5.54,14.87,21.56,95.41,-,-27.92,-14.32,-,-,-,106.26,-,-,27.59,Upgrade
16,Debt / Equity Ratio,0.45,0.45,0.45,0.45,0.53,0.50,0.55,0.56,0.55,0.55,0.62,0.63,0.56,0.60,0.63,0.63,0.62,0.40,0.35,0.37,0.21,Upgrade
17,Debt / EBITDA Ratio,2.83,2.96,2.53,2.36,3.62,2.37,2.05,2.84,3.47,1.79,1.58,2.36,2.47,1.70,2.45,3.21,4.53,1.25,1.36,2.06,1.55,Upgrade
18,Debt / FCF Ratio,-,-,2.43,2.51,2.35,1.61,-,1.57,3.15,4.93,24.68,-,-7.40,-3.02,-,-,-,12.78,-,-,1.95,Upgrade
19,Asset Turnover,-,1.69,1.44,1.38,1.79,1.67,1.49,1.38,1.88,2.09,1.68,1.58,2.14,1.72,1.43,1.39,2.50,1.99,1.70,1.41,Upgrade,
20,Inventory Turnover,-,-,6.71,6.01,5.91,7.04,5.82,5.17,4.53,5.80,6.03,4.81,5.16,6.95,5.25,5.05,5.63,9.32,7.41,6.78,5.73,Upgrade
21,Quick Ratio,-,-,1.17,1.22,1.23,1.03,0.92,1.09,1.10,1.03,0.94,0.93,1.00,1.07,0.97,1.09,1.44,1.16,1.16,1.22,1.18,Upgrade
22,Current Ratio,-,-,1.73,1.79,1.76,1.46,1.40,1.68,1.74,1.65,1.52,1.62,1.69,1.62,1.66,1.74,2.11,1.65,1.76,1.70,1.74,Upgrade
23,Return on Equity (ROE),8.06%,12.05%,10.30%,7.68%,13.34%,15.54%,12.30%,6.99%,23.27%,30.62%,19.14%,13.25%,23.14%,18.79%,9.90%,7.88%,25.63%,18.44%,11.83%,7.24%,Upgrade,
24,Return on Assets (ROA),-,3.49%,3.17%,2.53%,3.28%,5.61%,3.12%,2.74%,5.38%,7.88%,4.45%,3.85%,5.86%,5.04%,2.56%,2.47%,6.46%,5.91%,3.51%,2.82%,Upgrade,
25,Return on Capital (ROIC),4.28%,5.45%,4.77%,3.81%,5.12%,8.72%,4.69%,4.21%,8.98%,13.47%,7.40%,6.50%,10.00%,8.41%,4.05%,4.13%,11.89%,10.15%,5.73%,4.81%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,8.89%,10.61%,10.39%,12.52%,15.36%,15.00%,15.77%,16.62%,16.57%,14.25%,12.69%,11.61%,11.47%,11.30%,10.00%,11.77%,10.68%,12.27%,11.56%,Upgrade
27,Earnings Yield,4.45%,4.59%,5.32%,5.60%,6.63%,5.90%,7.16%,8.40%,7.51%,8.66%,8.90%,7.63%,7.75%,5.26%,6.11%,4.83%,4.22%,4.10%,2.53%,2.91%,3.58%,Upgrade
28,FCF Yield,-,9.37%,8.77%,12.81%,15.97%,15.13%,17.23%,7.19%,4.99%,1.14%,-6.80%,-3.82%,-7.41%,-4.68%,-1.23%,-0.60%,0.90%,1.13%,2.06%,3.24%,Upgrade,
29,Dividend Yield,1.55%,-,-,-,-,1.82%,-,-,-,2.78%,-,-,-,1.73%,-,-,-,2.86%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,8.83%,146.37%,24.56%,13.52%,9.63%,204.05%,15.99%,3.55%,42.50%,21.35%,3.03%,1.35%,-,390.30%,10.39%,2.86%,3.69%,125.01%,6.24%,Upgrade
31,Buyback Yield / Dilution,2.88%,9.54%,0.44%,5.49%,-4.54%,-1.86%,0.82%,3.21%,2.75%,2.86%,-3.13%,-6.44%,1.33%,-8.31%,-3.04%,3.84%,-4.67%,3.51%,0.50%,-8.30%,4.72%,Upgrade
32,Total Shareholder Return,4.43%,9.54%,0.44%,5.49%,-4.54%,-0.04%,0.82%,3.21%,2.75%,5.65%,-3.13%,-6.44%,1.33%,-6.57%,-3.04%,3.84%,-4.67%,6.36%,0.50%,-8.30%,4.72%,Upgrade
