,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,939.75,719.02,1194,473.76,1418,1361,1266,904.22,1363,1857,1913,1862,1563,1105,1032,833.8,1345,1058,754.08,1238,Upgrade
1,Other Revenue,-5.3,5.3,-,28.84,-2.88,2.88,-,22.07,-52.68,52.68,-,10.74,-4.38,4.38,-,7.2,-3.21,3.21,-,13.83,Upgrade
2,Revenue,934.45,724.32,1194,502.6,1415,1364,1266,926.28,1310,1910,1913,1872,1559,1109,1032,841.01,1342,1061,754.08,1252,Upgrade
3,Revenue Growth (YoY),-33.98%,-46.89%,-5.72%,-45.74%,8.01%,-28.60%,-33.81%,-50.53%,-15.94%,72.24%,85.30%,122.64%,16.17%,4.52%,36.89%,-32.80%,28.76%,5.86%,-24.77%,4.23%,Upgrade
4,Cost of Revenue,864.67,684.58,1161,527.39,1288,1323,1224,975.47,1223,1820,1852,1770,1508,1042,978.19,901.33,1230,1013,726.18,1188,Upgrade
5,Gross Profit,69.78,39.74,32.39,-24.79,127.4,41.19,42.14,-49.19,87,90.45,61.01,102.67,51.25,67.05,54.06,-60.32,112.16,47.98,27.9,63.51,Upgrade
6,"Selling, General & Admin",53.79,67.15,49.43,54.02,59.37,52.3,47.46,55.54,55.97,38.65,33.16,25.98,36.82,28.2,31.32,18.07,36.99,31.33,35.56,55.34,Upgrade
7,Research & Development,3.44,3.91,5.07,3.98,1.57,1.4,2.95,2.71,1.85,2.02,3.34,3.11,3.25,3.11,4.26,2.16,3.54,4.46,4.26,4.05,Upgrade
8,Other Operating Expenses,4.91,10.64,8.31,9.66,7.69,2.66,3.01,3.87,2.88,1.49,2.44,3.52,0.82,0.72,0.16,2.06,0.1,0.43,-0.15,2.51,Upgrade
9,Operating Expenses,61.37,83.01,61.38,71.46,68.62,57.18,51.7,152.17,60.51,42.29,38.94,35.84,40.57,32.04,35.73,21.99,40.63,36.22,39.67,63.19,Upgrade
10,Operating Income,8.41,-43.28,-28.99,-96.25,58.78,-15.98,-9.56,-201.36,26.49,48.17,22.06,66.84,10.69,35.01,18.33,-82.31,71.53,11.75,-11.77,0.32,Upgrade
11,Interest Expense,-11.83,-11.82,-10.53,-3.97,-17.38,-6.18,-16,-11.59,-15.4,-17.36,-13.71,-18,-11.22,-4.09,-2.33,-5.01,-4.26,-8.06,-1.53,-,Upgrade
12,Interest & Investment Income,4.56,5.09,1.46,2.29,5.58,1.7,2.65,-,1.31,1.01,5.9,1.52,6.76,5.51,0.35,3.97,5.61,8.88,8.88,0.78,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,0.02,-0.02,-,0.08,0.13,-0.13,-,0.41,0.58,-0.58,-,-0.92,Upgrade
14,Other Non Operating Income (Expenses),-0.25,-0.32,-0.1,-1.28,6.05,-1.76,1.32,-3.43,-0.29,-0.39,-0.26,-3.03,-0.91,0.82,-0.31,-1.74,0.09,0.85,-1.22,-1.41,Upgrade
15,EBT Excluding Unusual Items,0.89,-50.33,-38.16,-99.2,53.02,-22.22,-21.59,-216.38,12.13,31.4,13.98,47.41,5.45,37.11,16.03,-84.68,73.56,12.84,-5.64,-1.23,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-8.92,-,-,-,2.27,-5.84,9.87,-11.54,5.77,-1.2,1.25,0.56,-1.29,-1.68,2.45,-2.2,1.67,Upgrade
17,Gain (Loss) on Sale of Assets,-1.13,-,-,2.4,-2.07,3.27,-1.26,13.94,-,-,-,-,0.04,-0.15,-,-,-0.09,0.19,-,-0.03,Upgrade
18,Asset Writedown,-20.44,2.72,-2.72,-10.8,-8.31,1.1,-1.1,-0.47,-0.31,0.15,-0.15,-5.92,4.84,-5.34,5.45,66.98,-66.98,42.07,-42.07,7.12,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-0.03,-,-,-,-0.02,-,-,-,-0.44,-,-,-,-,Upgrade
