,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,624.54,667.02,697.3,770.08,720.67,824.75,867.45,975.04,802.62,1002,1199,261.1,286.4,282.63,400.19,198.76,145.29,64.35,83.57,74.38,Upgrade
1,Trading Asset Securities,-,-,-,-,6.02,3.02,18.54,3.01,112.15,19.09,16.05,6.03,11.51,1.51,15.1,61.02,15.48,80.47,70.74,60.81,Upgrade
2,Cash & Short-Term Investments,624.54,667.02,697.3,770.08,726.7,827.77,885.99,978.05,914.77,1021,1215,267.13,297.9,284.14,415.3,259.78,160.77,144.82,154.32,135.19,Upgrade
3,Cash Growth,-14.06%,-19.42%,-21.30%,-21.26%,-20.56%,-18.94%,-27.10%,266.14%,207.07%,259.41%,192.64%,2.83%,85.29%,96.20%,169.12%,92.16%,65.02%,228.41%,256.07%,56.36%,Upgrade
4,Accounts Receivable,194.13,184.61,197.27,152.72,165.86,147.82,159.22,140.85,142,114.83,124.81,125.44,138.96,127.24,151.27,112.45,156.33,160.2,178.86,132.88,Upgrade
5,Other Receivables,101.16,100.69,130.24,264.32,36.14,219.7,33.82,208.36,63.05,54.62,89.57,90.8,98,90.07,90.04,94.58,15.55,173.69,7.26,14.85,Upgrade
6,Receivables,295.29,285.31,327.5,417.05,202,367.52,193.04,349.21,205.05,169.45,214.39,216.24,236.96,217.32,241.31,207.03,171.88,333.89,186.12,147.73,Upgrade
7,Inventory,377.52,425.16,376.76,383.14,492.19,555.15,455.64,453.47,406.97,412.91,268.82,265.79,259,198.99,199.72,215.91,206.05,210.53,203.03,256.52,Upgrade
8,Other Current Assets,433.83,342.17,301.42,201.16,343.9,161.57,335.47,148.19,387.53,392,382.14,274.26,299.37,283.11,240.15,197.91,195.5,32,211.19,195.07,Upgrade
9,Total Current Assets,1731,1720,1703,1771,1765,1912,1870,1929,1914,1996,2081,1023,1093,983.56,1096,880.63,734.21,721.24,754.66,734.52,Upgrade
10,"Property, Plant & Equipment",1214,1218,1231,1216,1160,1113,1115,1124,1048,982,902.56,899.98,830.81,807.71,776.28,773.68,799.2,800.21,811.32,817.37,Upgrade
11,Long-Term Investments,5.17,5.21,5.39,5.46,40.63,40.8,40.89,40.96,0.37,0.49,1.13,1.57,2.24,1.8,1.48,1,0.94,1.02,1.3,1.25,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,2.52,2.52,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,191.45,192.9,194.33,195.77,196.83,198.28,199.74,201.19,202.7,204.12,204.04,214.42,215.75,217.29,217.94,219.32,228.01,230.36,194.45,195.75,Upgrade
14,Long-Term Deferred Tax Assets,22.16,22.08,21.75,22.31,23.82,24.49,25.44,26.46,18.8,20.97,26.24,27.12,23.93,24.65,26.24,28.18,23.62,25.76,27.8,28.74,Upgrade
