,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,380.25,357.96,390.24,311.84,392.82,426.6,443.93,483.14,391.18,355.29,369.51,248.31,443.57,447.8,75.54,99.1,99.1,90.13,-,74.54,Upgrade
1,Short-Term Investments,-,33.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,40.04,40.06,30.16,30.18,-,80.12,122.25,121.62,190.99,-,-,-,-,-,-,-,20,Upgrade
3,Cash & Short-Term Investments,380.25,391.01,390.24,351.89,432.88,456.76,474.11,483.14,471.3,477.54,491.13,439.3,443.57,447.8,75.54,99.1,99.1,90.13,94.54,94.54,Upgrade
4,Cash Growth,-12.16%,-14.39%,-17.69%,-27.17%,-8.15%,-4.35%,-3.46%,9.98%,6.25%,6.64%,550.19%,343.27%,347.58%,396.86%,-20.10%,4.83%,-,5.33%,10.49%,97.61%,Upgrade
5,Accounts Receivable,275.43,299.8,314.25,348.23,361.43,343.81,301.57,312.76,315.22,330.88,311.84,318.16,267.56,293.42,303.65,294.79,294.79,226.65,-,227.88,Upgrade
6,Other Receivables,4.8,8.06,53.82,23.68,7.87,9.52,6.84,6.47,2.22,2.75,0.61,2.42,2.09,0.3,1.3,2,2,1.65,-,1.41,Upgrade
7,Receivables,280.22,307.86,368.07,371.91,369.3,353.33,308.41,319.23,317.44,333.63,312.45,320.58,269.65,293.72,304.95,296.78,296.78,228.3,-,229.28,Upgrade
8,Inventory,97.91,99.91,81.81,86.85,109.62,107.79,86.58,74.62,119.3,108.51,129.55,86.16,105.18,82.16,87.51,79.76,79.76,83.07,-,88.7,Upgrade
9,Other Current Assets,41.38,3.89,1.76,38.74,11.69,6.66,11.48,8.87,11.77,3.75,14.3,5.55,5.58,14.82,8.75,6.74,6.74,8.24,-,8.32,Upgrade
10,Total Current Assets,799.77,802.67,841.89,849.38,923.49,924.54,880.58,885.87,919.81,923.43,947.43,851.58,823.98,838.5,476.75,482.39,482.39,409.74,-,420.85,Upgrade
11,"Property, Plant & Equipment",354.05,346.98,341.2,333.03,297.03,291.62,252.78,232.7,221.25,215.01,212.8,209.71,192.94,179.78,181.04,173.19,173.19,163.07,-,155.92,Upgrade
12,Long-Term Investments,32.09,32.09,31.19,31.19,30.17,30.17,30,30.49,-,15,-,15.02,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,41.13,43.66,41.73,44.5,42.34,45.86,42.89,46.97,43.72,48.08,44.56,47.47,45.38,47.68,45.57,48.56,48.56,49.14,-,48.87,Upgrade
14,Long-Term Deferred Tax Assets,28.9,25.22,27.47,26.08,28.96,27.68,23.49,26.37,19.38,20.64,20.27,19.28,15.67,16.42,19.77,17.63,17.63,17.15,-,17.28,Upgrade
15,Long-Term Deferred Charges,0.81,0.78,0.87,0.89,0.35,0.25,0.31,0.34,0.38,0.21,0.25,0.28,0.32,0.35,0.39,0.42,0.42,0.49,-,0.56,Upgrade
16,Other Long-Term Assets,9.9,9.88,8.18,6.85,32.63,32.63,40.31,37.16,60.76,26.13,18.96,4.7,9.57,4.86,8.22,9.09,9.09,4.48,-,9.81,Upgrade
17,Total Assets,1267,1261,1293,1292,1355,1353,1270,1260,1265,1249,1244,1148,1088,1088,731.74,731.27,731.27,644.07,-,653.3,Upgrade
18,Accounts Payable,81.54,85.86,117.67,121.74,150.66,152.84,111.24,104.32,117.71,111.7,105.35,76.54,68.78,68.86,61.32,69.26,69.26,52.69,-,56.63,Upgrade
19,Accrued Expenses,17.69,18.97,15.22,24.11,22.03,23.25,19.31,30.5,22.11,25.64,19.96,26.72,17.52,26.65,16.35,30.73,30.73,15.6,-,21.69,Upgrade
20,Short-Term Debt,50,50,30,30,33,33,30,35,38.5,43.5,43.5,30,30,30,40,40,40,40,-,40.1,Upgrade
21,Current Portion of Leases,-,0.21,-,0.68,2.4,2.31,2.69,2.17,1.27,2.11,3.12,1,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,5.33,2.38,1.97,1.81,6.1,1.72,7.64,8.3,14.32,10.39,12.62,7.81,7.87,7.48,13.09,6.23,6.23,5.5,-,7.53,Upgrade
23,Current Unearned Revenue,28.02,20.23,30.35,26.67,43.06,41.67,27.53,22.69,52.97,43.08,56.16,31.7,13.38,18.46,13.57,11.36,11.36,17.57,-,-,Upgrade
24,Other Current Liabilities,35.63,44.46,55.59,58.43,74.83,83.68,58.24,57.45,48.43,41.56,31.05,35.8,30.58,38.77,27.5,35.28,35.28,43.14,-,59.41,Upgrade
25,Total Current Liabilities,218.21,222.1,250.79,263.44,332.08,338.47,256.64,260.44,295.31,277.99,271.76,209.57,168.13,190.22,171.83,192.85,192.85,174.5,-,185.35,Upgrade
26,Long-Term Leases,0.97,0.04,0.57,0.1,2.74,2.66,3.96,3.96,5.02,4.42,2.89,1.28,-,-,-,-,-,-,-,-,Upgrade
