,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8540,8310,6789,7357,8549,8350,7626,9565,9483,10125,13524,15579,16116,20764,16082,10829,6615,6280,6793,1814,2209,Upgrade
1,Market Cap Growth,-0.48%,-0.48%,-10.98%,-23.08%,-9.85%,-17.53%,-43.61%,-38.61%,-41.16%,-51.24%,-15.91%,43.86%,143.63%,230.66%,136.73%,496.99%,199.42%,206.33%,234.39%,-22.11%,25.61%,Upgrade
2,Enterprise Value,7922,7856,6508,6864,8055,7826,6903,8345,8264,9031,11424,13703,13868,19094,14736,10922,6707,6331,6736,1575,1970,Upgrade
3,Last Close Price,7.41,7.21,5.89,6.30,7.32,7.15,6.53,7.94,7.88,8.41,11.23,11.89,12.30,15.85,13.68,9.12,5.57,5.29,5.72,5.23,6.36,Upgrade
4,PE Ratio,23.05,22.21,17.31,47.74,454.50,-23.67,-,-,-,-,8.25,6.88,6.71,8.92,9.31,14.86,28.60,114.96,-,43.53,-391.92,Upgrade
5,Forward PE,-,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,147.80,144.20,Upgrade
6,PS Ratio,1.34,1.29,1.10,1.32,1.58,1.64,1.45,1.49,1.32,1.24,1.60,1.86,2.01,2.91,2.59,2.34,1.74,2.20,3.54,1.34,3.74,Upgrade
7,PB Ratio,1.59,1.54,1.28,1.41,1.62,1.64,1.53,1.78,1.73,1.78,2.36,2.38,2.62,3.52,3.07,2.42,2.24,2.27,2.49,0.73,0.91,Upgrade
8,P/TBV Ratio,1.75,1.75,1.46,1.61,1.85,1.86,1.74,2.01,1.95,1.99,2.65,2.63,2.88,3.67,3.22,2.56,2.45,2.50,2.75,0.81,0.99,Upgrade
9,P/FCF Ratio,31.51,30.49,75.17,-,-38.20,-,-,-,-,10.30,9.58,8.85,8.61,12.68,9.74,14.70,17.73,65.32,-,-104.66,-,Upgrade
10,P/OCF Ratio,8.93,8.92,8.66,-,13.72,-121.67,92.94,-,-,5.94,6.69,6.87,6.88,10.19,9.42,9.74,8.77,36.70,-,31.13,-,Upgrade
11,EV/Sales Ratio,1.23,1.22,1.06,1.23,1.49,1.54,1.31,1.30,1.15,1.11,1.35,1.63,1.73,2.68,2.37,2.36,1.77,2.22,3.51,1.17,3.34,Upgrade
12,EV/EBITDA Ratio,9.25,8.91,7.70,11.84,21.10,-72.04,-,-,-,5.88,4.92,4.51,4.33,6.21,6.35,9.49,13.27,33.13,57.21,18.81,398.05,Upgrade
13,EV/EBIT Ratio,17.33,16.94,15.15,36.39,-1183.24,-15.82,-,-,-,-,5.82,5.08,4.84,6.97,7.15,12.27,21.15,84.51,-,29.15,-,Upgrade
14,EV/FCF Ratio,29.23,28.82,72.07,-,-36.00,-,-,-,-,9.19,8.09,7.79,7.41,11.66,8.92,14.83,17.97,65.85,-,-90.87,-,Upgrade
15,Debt / Equity Ratio,0.03,0.03,0.05,0.10,0.06,0.05,0.02,-,-,-,-,0.02,0.02,0.00,0.01,0.01,0.07,0.08,0.05,0.04,0.05,Upgrade
16,Debt / EBITDA Ratio,0.20,0.20,0.28,1.04,0.25,0.33,-,-,-,-,-,0.06,0.08,0.00,0.01,0.02,0.15,0.84,1.04,0.34,3.91,Upgrade
17,Debt / FCF Ratio,0.63,0.63,2.72,-,-1.46,-,-,-,-,-,-,0.08,0.08,0.00,0.03,0.08,0.54,2.39,-,-6.24,-,Upgrade
18,Asset Turnover,1.07,1.04,0.92,0.93,0.98,0.74,0.86,0.74,1.03,1.31,1.13,1.26,1.25,1.63,1.55,1.45,1.17,0.75,0.94,0.64,Upgrade,
19,Inventory Turnover,11.74,13.19,12.73,11.86,9.79,10.85,8.92,10.03,9.81,12.05,14.62,11.69,12.21,10.31,10.77,11.32,12.88,11.32,7.96,8.73,7.73,Upgrade
20,Quick Ratio,1.28,1.28,1.41,1.23,1.21,1.23,1.21,1.66,2.29,2.83,2.81,3.54,3.28,5.10,4.32,3.35,0.70,0.44,0.40,0.27,0.41,Upgrade
21,Current Ratio,1.80,1.80,1.96,1.78,1.74,1.87,2.09,2.97,3.41,4.12,3.88,4.57,4.18,6.14,5.21,4.17,1.41,1.05,0.96,0.73,0.81,Upgrade
22,Return on Equity (ROE),6.74%,7.00%,1.95%,12.89%,8.64%,-11.32%,-8.09%,-14.63%,-2.18%,21.69%,25.66%,16.69%,46.42%,78.92%,58.78%,24.93%,6.52%,-6.08%,7.81%,0.38%,Upgrade,
23,Return on Assets (ROA),4.29%,3.78%,0.96%,8.95%,3.22%,-5.98%,-6.91%,-10.33%,-2.05%,13.85%,16.18%,13.39%,29.61%,51.15%,37.17%,17.04%,4.15%,-3.56%,4.86%,-0.26%,Upgrade,
24,Return on Capital (ROIC),5.05%,4.35%,1.11%,10.46%,3.74%,-6.84%,-7.84%,-11.60%,-2.29%,15.56%,18.18%,14.99%,32.91%,57.03%,41.81%,19.53%,4.95%,-4.62%,6.73%,-0.35%,Upgrade,
25,Return on Capital Employed (ROCE),8.42%,8.55%,7.86%,3.47%,-0.13%,-9.47%,-,-,-,-,33.82%,40.16%,45.45%,46.11%,39.01%,19.67%,10.61%,2.65%,-,2.11%,-,Upgrade
26,Earnings Yield,4.37%,4.50%,5.78%,2.09%,0.22%,-4.22%,-6.45%,-0.13%,5.33%,9.49%,12.11%,14.53%,14.90%,11.22%,10.74%,6.73%,3.50%,0.87%,0.06%,2.30%,-0.26%,Upgrade
27,FCF Yield,3.17%,3.28%,1.33%,-1.45%,-2.62%,-7.85%,-7.24%,-3.30%,2.14%,9.70%,10.44%,11.29%,11.61%,7.89%,10.27%,6.80%,5.64%,1.53%,-5.73%,-0.96%,-0.86%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,2.54%,-,-,-,8.13%,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,2.11%,2.17%,2.13%,8.81%,1.03%,1.02%,-,-,-,-,351.09%,0.85%,1.93%,0.08%,20.78%,0.31%,8.41%,5.62%,-,1.66%,228.91%,Upgrade
30,Buyback Yield / Dilution,3.66%,1.58%,1.17%,0.43%,10.53%,-14.60%,-0.00%,0.03%,-12.66%,12.61%,-0.00%,-11.39%,-11.23%,-10.94%,-13.78%,-5.07%,-244.84%,-243.21%,-226.98%,-229.18%,-2.01%,Upgrade
31,Total Shareholder Return,3.66%,1.58%,1.17%,0.43%,10.53%,-14.60%,-0.00%,0.03%,-10.12%,12.61%,-0.00%,-11.39%,-3.11%,-10.94%,-13.78%,-5.07%,-244.84%,-243.21%,-226.98%,-229.18%,-2.01%,Upgrade
