,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,383.51,456,433.79,790.67,794.9,824.95,1236,1162,922.08,975.18,Upgrade
1,Short-Term Investments,128.45,127.23,141.33,214.33,833.25,498.17,104.4,69.29,50.07,-,Upgrade
2,Trading Asset Securities,122.28,-,-,118.12,128.69,324.6,608.63,545.85,465.33,286.29,Upgrade
3,Cash & Short-Term Investments,634.24,583.23,575.12,1123,1757,1648,1949,1777,1437,1261,Upgrade
4,Cash Growth,10.28%,-48.07%,-67.26%,-31.84%,-9.86%,-7.29%,35.58%,40.89%,13.71%,23.42%,Upgrade
5,Accounts Receivable,-,-,-,-,-,-,-,-,-,31.61,Upgrade
6,Other Receivables,18.57,25.82,26.12,26.78,15.13,39.91,39.74,39.81,-,6.3,Upgrade
7,Receivables,18.57,25.82,26.12,26.78,15.13,39.91,39.74,39.81,406.18,373.65,Upgrade
8,Inventory,970.19,1350,1600,1980,2041,1862,1679,1564,772.8,685.92,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,8.7,Upgrade
10,Other Current Assets,155.79,122.04,471.83,476.88,223.39,1270,478.68,309.01,15.79,7.07,Upgrade
11,Total Current Assets,1779,2081,2673,3607,4036,4819,4147,3690,2632,2337,Upgrade
12,"Property, Plant & Equipment",232.32,224.47,25.71,26.34,35.85,40.9,31.86,75.18,8.63,11.42,Upgrade
13,Long-Term Investments,949.1,890.17,1064,1249,2170,2502,2706,2587,2989,3083,Upgrade
14,Long-Term Deferred Tax Assets,161.66,162.25,161.74,157.96,91.19,90.67,106.57,128.43,9.68,9.72,Upgrade
15,Other Long-Term Assets,7285,7176,8074,8273,8599,8570,10750,11475,1517,1524,Upgrade
16,Total Assets,10407,10534,11999,13313,14933,16023,17741,17956,7157,7003,Upgrade
17,Accrued Expenses,-,231.15,-,422.49,250.43,540.62,-,476.11,-,0.43,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,1.47,491.47,-,Upgrade
19,Current Portion of Long-Term Debt,2276,424.17,746.39,1112,1197,1850,2275,2262,341.02,241.42,Upgrade
20,Current Portion of Leases,7.58,7.35,8.59,12.75,13.79,14.17,7.82,9.29,4.72,5.06,Upgrade
21,Current Income Taxes Payable,4.7,4.01,4.66,4.98,5.01,2.55,1.8,1.9,1.63,2.01,Upgrade
22,Other Current Liabilities,415.32,170.98,482.53,183.89,884.16,778.13,1761,884.82,59.67,552.72,Upgrade
23,Total Current Liabilities,2704,837.66,1242,1736,2351,3186,4046,3636,898.51,801.64,Upgrade
24,Long-Term Debt,2055,3983,4425,4788,5140,5115,5990,6562,420.84,422.88,Upgrade
25,Long-Term Leases,24.96,28.76,5.64,8.5,13.95,73.11,109.67,113.23,0.91,3.21,Upgrade
26,Long-Term Deferred Tax Liabilities,122.09,116.43,109.56,102.91,52.61,47.78,44.7,51.55,28.33,28.34,Upgrade
27,Other Long-Term Liabilities,103.98,105.22,235.3,249.81,234.02,293.82,344.56,406.88,-,-,Upgrade
28,Total Liabilities,5010,5071,6018,6885,7792,8715,10535,10769,1349,1256,Upgrade
29,Common Stock,371.19,371.19,371.19,371.19,371.19,371.19,371.19,371.19,366.01,185.45,Upgrade
30,Additional Paid-In Capital,308.19,308.19,308.19,308.19,308.19,308.19,308.19,308.19,308.19,308.19,Upgrade
31,Retained Earnings,-825.72,-795.19,-518.55,-139.08,9.67,156.89,185.54,165.22,251.3,282.88,Upgrade
32,Comprehensive Income & Other,2310,2314,2325,2307,2316,2309,2292,2287,2309,2314,Upgrade
33,Total Common Equity,2164,2198,2485,2847,3005,3145,3157,3132,3234,3091,Upgrade
