,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,3.27,-102.37,186.92,191.64,52.71,71.13,106.52,72.5,28.03,66.69,Upgrade
1,Revenue Growth (YoY),-98.25%,-,254.63%,169.42%,-50.52%,-1.90%,280.05%,8.72%,-82.07%,-,Upgrade
2,Cost of Revenue,0.76,-69.01,166.24,181.88,44.96,76.12,92.4,74.51,18.25,75.93,Upgrade
3,Gross Profit,2.51,-33.36,20.68,9.76,7.75,-4.99,14.12,-2.01,9.78,-9.24,Upgrade
4,"Selling, General & Admin",6.09,7.31,6.79,8.93,6.78,10.51,7.1,9.05,6.65,13.48,Upgrade
5,Operating Expenses,6.09,34.69,6.79,9.59,6.78,22.71,7.1,17.87,6.65,16.62,Upgrade
6,Operating Income,-3.59,-68.05,13.89,0.17,0.97,-27.7,7.03,-19.88,3.13,-25.86,Upgrade
7,Interest Expense,-,-0.65,-,-0.64,-,-0.69,-,-0.91,-,-1.72,Upgrade
8,Interest & Investment Income,0.27,0.27,0.23,0.28,0.27,0.28,1.54,0.32,1.46,0.31,Upgrade
9,Other Non Operating Income (Expenses),-,-22.93,0,-6.71,-,-2.59,-,3.64,0.62,-15.71,Upgrade
10,EBT Excluding Unusual Items,-3.31,-91.35,14.13,-6.9,1.24,-30.7,8.56,-16.83,5.21,-42.99,Upgrade
11,Gain (Loss) on Sale of Investments,0.17,-0.12,-0.73,-7.47,-0.16,-6.65,0.16,0.96,-4.53,-38.78,Upgrade
12,Gain (Loss) on Sale of Assets,-,-0.13,-,-,-,0.73,-,0.19,4.18,0.12,Upgrade
13,Asset Writedown,-,-2.11,-,-0.6,-,-,-,0.48,-,-1.92,Upgrade
14,Other Unusual Items,-1.28,-3.29,-0.83,-0.65,-0.43,-3.72,-0.35,1.89,-2.21,0.41,Upgrade
15,Pretax Income,-4.42,-97,12.58,-15.62,0.65,-40.35,8.37,-13.31,2.65,-83.17,Upgrade
16,Income Tax Expense,-,-0.65,1.91,-2.58,0.52,-2.07,1.16,-1.94,1.22,-0.35,Upgrade
17,Earnings From Continuing Operations,-4.42,-96.35,10.67,-13.04,0.14,-38.28,7.22,-11.37,1.43,-82.82,Upgrade
18,Minority Interest in Earnings,0.08,0.14,0.08,0.13,0.03,6.08,0.07,4.55,0.04,7.28,Upgrade
19,Net Income,-4.34,-96.21,10.75,-12.91,0.17,-32.2,7.29,-6.82,1.47,-75.54,Upgrade
20,Net Income to Common,-4.34,-96.21,10.75,-12.91,0.17,-32.2,7.29,-6.82,1.47,-75.54,Upgrade
21,Net Income Growth,-,-,6374.70%,-,-97.72%,-,396.46%,-,-,-,Upgrade
22,Shares Outstanding (Basic),1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,Upgrade
23,Shares Outstanding (Diluted),1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,Upgrade
24,EPS (Basic),-0.00,-0.05,0.01,-0.01,0.00,-0.02,0.00,-0.00,0.00,-0.04,Upgrade
25,EPS (Diluted),-0.00,-0.05,0.01,-0.01,0.00,-0.02,0.00,-0.00,0.00,-0.04,Upgrade
26,EPS Growth,-,-,6439.76%,-,-97.74%,-,425.71%,-,-,-,Upgrade
27,Free Cash Flow,-0.29,-1.65,-12.56,-35.48,-10.58,-32.51,9.12,-30.32,-13.54,-4.42,Upgrade
28,Free Cash Flow Per Share,-0.00,-0.00,-0.01,-0.02,-0.01,-0.02,0.00,-0.02,-0.01,-0.00,Upgrade
29,Operating Margin,-109.70%,-,7.43%,0.09%,1.84%,-38.94%,6.59%,-27.41%,11.17%,-38.78%,Upgrade
30,Profit Margin,-132.88%,-,5.75%,-6.74%,0.31%,-45.27%,6.84%,-9.41%,5.24%,-113.27%,Upgrade
31,Free Cash Flow Margin,-8.93%,-,-6.72%,-18.51%,-20.07%,-45.70%,8.57%,-41.82%,-48.31%,-6.63%,Upgrade
32,EBITDA,-3.32,-67.78,14.16,0.44,1.27,-27.4,7.33,-19.42,3.92,-26.52,Upgrade
33,D&A For EBITDA,0.27,0.27,0.27,0.28,0.3,0.31,0.31,0.46,0.79,-0.66,Upgrade
34,EBIT,-3.59,-68.05,13.89,0.17,0.97,-27.7,7.03,-19.88,3.13,-25.86,Upgrade
