,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,2.33,4.43,6.96,20.66,47.57,62.42,90.35,90.22,125.38,135.99,Upgrade
1,Short-Term Investments,9.7,9.7,13.8,13.8,16.2,16.2,19.4,19.4,19.66,19.66,Upgrade
2,Trading Asset Securities,0.31,0.15,0.27,1,8.47,8.62,15.27,15.12,14.16,18.68,Upgrade
3,Cash & Short-Term Investments,12.34,14.27,21.03,35.45,72.23,87.24,125.02,124.74,159.2,174.33,Upgrade
4,Cash Growth,-41.32%,-59.74%,-70.88%,-59.36%,-42.22%,-30.06%,-21.47%,-28.45%,-27.83%,-13.64%,Upgrade
5,Accounts Receivable,156.04,161.15,352.19,177.19,33.57,50.62,33.87,43.78,47.32,80.65,Upgrade
6,Other Receivables,-,22.24,11.93,18.34,23.36,10.31,26.62,7.19,16.97,-3.99,Upgrade
7,Receivables,212.1,227.62,389.7,236.98,126.51,107.52,107.64,117.58,160.55,182.99,Upgrade
8,Prepaid Expenses,29.69,0,0.11,12.46,23.23,26.82,33.23,22.6,20.3,21.8,Upgrade
9,Other Current Assets,21.61,24.88,59.81,59.73,177.9,168.67,156.59,111.84,111.97,81.58,Upgrade
10,Total Current Assets,275.74,266.78,470.65,344.63,399.87,390.25,422.48,376.75,452.03,460.7,Upgrade
11,"Property, Plant & Equipment",10.47,10.44,12.93,13.25,14.28,14.47,15,15.52,14.81,18.74,Upgrade
12,Long-Term Investments,5.26,6.54,9.82,10.65,11.32,11.75,15.66,16.01,14.12,16.33,Upgrade
13,Other Intangible Assets,-,-,-,-,-,-,-,-,-,0.06,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,18.86,12.34,14.94,11.31,Upgrade
15,Long-Term Deferred Tax Assets,6.6,6.6,8.2,8.2,8.2,8.2,6.3,6.3,3.28,3.28,Upgrade
16,Total Assets,298.07,308.47,535.18,409.22,433.67,445.51,502.06,453.95,499.19,510.42,Upgrade
17,Accounts Payable,57.31,61.88,125.62,11.39,14.34,9.74,26.44,17.93,50.36,103.67,Upgrade
18,Accrued Expenses,-,1.38,-,2.08,-,1.66,-,1.39,-,5.19,Upgrade
19,Short-Term Debt,-,6.79,-,6.5,-,6.61,-,6.23,-,6.66,Upgrade
20,Current Portion of Long-Term Debt,7.29,2.34,8.59,2.18,8.71,2.18,9.69,4.12,9.53,6.06,Upgrade
21,Current Portion of Leases,0.21,0.08,0.19,0.22,0.28,0.25,0.43,0.48,0.31,0.25,Upgrade
22,Current Income Taxes Payable,0.91,0.91,3.16,1.89,4.48,3.96,4.13,2.97,1.37,3.72,Upgrade
23,Current Unearned Revenue,-,-,63.79,63.79,75.66,90.44,85.73,46.82,51.07,7.73,Upgrade
24,Other Current Liabilities,40.99,39.34,36.36,33.55,26,25.68,7.43,7.27,9.87,9.46,Upgrade
25,Total Current Liabilities,106.7,112.72,237.72,121.61,129.46,140.51,133.83,87.21,122.5,142.73,Upgrade
26,Long-Term Debt,2.74,2.86,4.11,5.03,6.12,7.21,8.28,9.39,12.66,11.57,Upgrade
27,Long-Term Leases,0.2,0.04,0.05,0.07,0.18,0.01,0.06,0.24,0.23,0.04,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,19.83,24.38,19.45,12.99,Upgrade
29,Total Liabilities,109.63,115.61,241.88,126.72,135.76,147.73,162.01,121.23,154.84,167.33,Upgrade
30,Common Stock,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,Upgrade
31,Additional Paid-In Capital,485.68,485.68,485.68,485.68,485.68,485.68,485.68,485.68,485.68,485.68,Upgrade
32,Retained Earnings,-273.77,-269.43,-173.22,-183.97,-171.05,-171.22,-138.28,-146.31,-154.57,-156.04,Upgrade
33,Comprehensive Income & Other,-31.94,-31.94,-27.84,-27.97,-25.61,-25.61,-22.34,-21.72,-6.38,-6.2,Upgrade
34,Total Common Equity,199.77,204.12,304.42,293.54,308.82,308.65,344.85,337.45,344.53,343.24,Upgrade
35,Minority Interest,-11.34,-11.26,-11.12,-11.04,-10.91,-10.88,-4.8,-4.73,-0.18,-0.15,Upgrade
36,Shareholders' Equity,188.44,192.86,293.31,282.5,297.91,297.77,340.05,332.72,344.35,343.09,Upgrade
37,Total Liabilities & Equity,298.07,308.47,535.18,409.22,433.67,445.51,502.06,453.95,499.19,510.42,Upgrade
38,Total Debt,10.43,12.12,12.94,14.01,15.29,16.26,18.46,20.46,22.73,24.58,Upgrade
39,Net Cash (Debt),1.91,2.16,8.09,21.45,56.95,70.98,106.56,104.28,136.47,149.75,Upgrade
40,Net Cash Growth,-76.41%,-89.94%,-85.79%,-69.79%,-46.56%,-31.93%,-21.92%,-30.37%,-28.34%,-3.64%,Upgrade
41,Net Cash Per Share,0.00,0.00,0.00,0.01,0.03,0.04,0.05,0.05,0.07,0.08,Upgrade
