,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,318464,320206,323842,313109,309508,305754,295327,282991,282742,275389,267342,259469,255074,250962,242509,238222,234279,230074,228357,233836,Upgrade
1,Interest Paid on Deposits,171516,173893,179307,174987,166301,160940,149720,141095,134932,126159,116395,111199,108714,107717,102397,99082,95349,96813,94609,93439,Upgrade
2,Net Interest Income,146948,146313,144535,138122,143207,144814,145607,141896,147810,149230,150947,148270,146360,143245,140112,139140,138930,133261,133748,140397,Upgrade
3,Net Interest Income Growth (YoY),2.61%,1.04%,-0.74%,-2.66%,-3.11%,-2.96%,-3.54%,-4.30%,0.99%,4.18%,7.73%,6.56%,5.35%,7.49%,4.76%,-0.90%,13.10%,12.44%,12.29%,14.75%,Upgrade
4,Income From Trading Activities,7184,6313,9445,-12668,19978,5640,10174,-11907,9664,7198,564,-11932,17814,-1334,9693,1099,7918,632,6756,-52,Upgrade
5,Gain (Loss) on Sale of Assets,-,-,-,1037,-,-,-,900,-,-,-,1032,-,-,-,1172,-,-,-,1017,Upgrade
6,Gain (Loss) on Sale of Investments,-1643,12231,3123,16973,-10120,12044,-1095,5452,-2672,3286,3,20937,-7324,4533,-3100,3044,-6564,-4527,736,4521,Upgrade
7,Other Non-Interest Income,21030,16136,29044,18356,14789,13931,34679,21935,19010,18269,33698,17558,22777,25311,47794,15666,19153,23493,45675,7064,Upgrade
8,Total Non-Interest Income,26571,34680,41612,23698,24647,31615,43758,16380,26002,28753,34265,27595,33267,28510,54387,20981,20507,19598,53167,12550,Upgrade
9,Non-Interest Income Growth (YoY),7.81%,9.69%,-4.90%,44.68%,-5.21%,9.95%,27.70%,-40.64%,-21.84%,0.85%,-37.00%,31.52%,62.22%,45.47%,2.29%,67.18%,-29.52%,-39.40%,-2.43%,-37.48%,Upgrade
10,Revenues Before Loan Losses,173519,180993,186147,161820,167854,176429,189365,158276,173812,177983,185212,175865,179627,171755,194499,160121,159437,152859,186915,152947,Upgrade
11,Provision for Loan Losses,30048,45387,55611,6131,27224,45839,56513,1693,38044,52647,52882,24270,45478,45904,50234,25627,39949,54271,44852,34442,Upgrade
12,Revenue,143471,135606,130536,155689,140630,130590,132852,156583,135768,125336,132330,151595,134149,125851,144265,134494,119488,98588,142063,118505,Upgrade
13,Revenue Growth (YoY),2.02%,3.84%,-1.74%,-0.57%,3.58%,4.19%,0.39%,3.29%,1.21%,-0.41%,-8.27%,12.72%,12.27%,27.65%,1.55%,13.49%,-1.45%,-17.81%,8.41%,9.43%,Upgrade
14,Salaries and Employee Benefits,-,-,-,151615,-,-,-,145603,-,-,-,137938,-,-,-,123340,-,-,-,124206,Upgrade
15,Occupancy Expenses,-,-,-,21621,-,-,-,20745,-,-,-,19797,-,-,-,19551,-,-,-,18711,Upgrade
16,"Selling, General & Administrative",-,-,-,62047,-,-,-,61554,-,-,-,61558,-,-,-,49452,-,-,-,48246,Upgrade
17,Other Non-Interest Expense,59593,57620,51092,-149616,59145,57770,49936,-142842,56785,54214,47533,-132216,56603,53049,63645,-122553,52212,47440,60654,-121884,Upgrade
18,Total Non-Interest Expense,59596,57574,51097,85667,59189,57648,49825,85104,56805,54427,47190,86996,56391,53143,63435,69256,52226,47420,60676,69190,Upgrade
19,EBT Excluding Unusual Items,83875,78032,79439,70022,81441,72942,83027,71479,78963,70909,85140,64599,77758,72708,80830,65238,67262,51168,81387,49315,Upgrade
20,Pretax Income,83875,78032,79439,70009,81441,72942,83027,71441,78963,70909,85140,64584,77758,72708,80830,65233,67262,51168,81387,49254,Upgrade
21,Income Tax Expense,5107,12377,8600,7978,7483,11226,10912,10060,10261,12258,15008,10018,13221,16063,14642,14744,10541,6343,17022,18121,Upgrade
22,Earnings From Continuing Operations,78768,65655,70839,62031,73958,61716,72115,61381,68702,58651,70132,54566,64537,56645,66188,50489,56721,44825,64365,31133,Upgrade
23,Minority Interest in Earnings,-288,-149,-453,-31,164,-36,-561,313,84,-220,189,-92,-106,-228,-327,101,-220,-178,-178,294,Upgrade
24,Net Income,78480,65506,70386,62000,74122,61680,71554,61694,68786,58431,70321,54474,64431,56417,65861,50590,56501,44647,64187,31427,Upgrade
25,Preferred Dividends & Other Adjustments,-,-,-,16063,-,-,-,17239,-,-,-,13798,-,-,-,9530,-,-,-,4600,Upgrade
26,Net Income to Common,78480,65506,70386,45937,74122,61680,71554,44455,68786,58431,70321,40676,64431,56417,65861,41060,56501,44647,64187,26827,Upgrade
27,Net Income Growth,5.88%,6.20%,-1.63%,0.50%,7.76%,5.56%,1.75%,13.25%,6.76%,3.57%,6.77%,7.68%,14.04%,26.36%,2.61%,60.98%,-4.60%,-25.83%,4.79%,0.82%,Upgrade
28,Basic Shares Outstanding,413053,364916,370453,268899,411789,361474,357770,281792,382144,384390,351605,279678,402694,351666,365894,297699,376673,368966,356594,337161,Upgrade
29,Diluted Shares Outstanding,413053,364916,370453,268899,411789,361474,357770,281792,382144,384390,351605,279678,402694,351666,365894,297699,376673,368966,356594,337161,Upgrade
30,Shares Change (YoY),0.31%,0.95%,3.54%,-4.58%,7.76%,-5.96%,1.75%,0.76%,-5.10%,9.31%,-3.91%,-6.05%,6.91%,-4.69%,2.61%,-11.70%,8.12%,4.20%,-1.03%,-0.90%,Upgrade
31,EPS (Basic),0.19,0.18,0.19,0.17,0.18,0.17,0.20,0.16,0.18,0.15,0.20,0.15,0.16,0.16,0.18,0.14,0.15,0.12,0.18,0.08,Upgrade
32,EPS (Diluted),0.19,0.18,0.19,0.17,0.18,0.17,0.20,0.16,0.18,0.15,0.20,0.15,0.16,0.16,0.18,0.14,0.15,0.12,0.18,0.08,Upgrade
33,EPS Growth,5.56%,5.20%,-5.00%,6.42%,0%,12.25%,0%,7.24%,12.50%,-5.25%,11.11%,5.45%,6.67%,32.58%,0%,80.11%,-11.76%,-28.82%,5.88%,-1.95%,Upgrade
34,Dividend Per Share,0.116,-,-,0.231,-,-,-,0.222,-,-,-,0.207,-,-,-,0.185,-,-,-,0.182,Upgrade
35,Dividend Growth,-,-,-,3.92%,-,-,-,7.45%,-,-,-,11.72%,-,-,-,1.76%,-,-,-,4.60%,Upgrade
36,Effective Tax Rate,6.09%,15.86%,10.83%,11.40%,9.19%,15.39%,13.14%,14.08%,12.99%,17.29%,17.63%,15.51%,17.00%,22.09%,18.11%,22.60%,15.67%,12.40%,20.91%,36.79%,Upgrade
