,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,79.58,79.58,105.43,-,105.74,-,161.18,-,131.9,-,123.47,-,147.06,-,126.07,-,91.97,-,98.59,-,Upgrade
1,Short-Term Investments,55.31,55.31,54.52,-,42.97,-,61.8,-,62.78,-,64.48,-,42.65,-,53.26,-,26.53,-,42.58,-,Upgrade
2,Trading Asset Securities,49.54,49.54,44.96,-,52.58,-,42.72,-,96.87,-,126.37,-,108.65,-,41.25,-,39.29,-,47.8,-,Upgrade
3,Accounts Receivable,129.72,129.72,137.34,-,125.68,-,101.94,-,86.91,-,79.06,-,62.44,-,79.47,-,66.06,-,63.79,-,Upgrade
4,Other Receivables,66.23,66.23,55.65,-,57.07,-,36.59,-,13.5,-,30.07,-,41.12,-,48.89,-,74.01,-,63.85,-,Upgrade
5,"Property, Plant & Equipment",4.31,4.31,5.46,-,5.53,-,1.09,-,2.43,-,3.76,-,5.38,-,7.17,-,7.75,-,2.52,-,Upgrade
6,Goodwill,18.3,18.3,18.3,-,18.3,-,18.3,-,18.3,-,18.3,-,18.3,-,18.3,-,18.3,-,18.3,-,Upgrade
7,Other Intangible Assets,20,20,20,-,20,-,20,-,20,-,20,-,20,-,20,-,20,-,20,-,Upgrade
8,Other Current Assets,1.47,1.47,1.68,-,1.68,-,9.83,-,3.94,-,2.1,-,1.85,-,1.91,-,1.67,-,1.88,-,Upgrade
9,Other Long-Term Assets,25.3,25.3,30.66,-,32.7,-,24.8,-,25.21,-,26.01,-,19.71,-,19.83,-,19.6,-,19.6,-,Upgrade
10,Total Assets,449.76,449.76,474,-,462.24,-,478.25,-,461.84,-,493.62,-,467.16,-,416.14,-,365.19,-,378.91,-,Upgrade
11,Accounts Payable,58.78,58.78,61.03,-,48.05,-,68.32,-,79.32,-,73.96,-,48.57,-,79,-,39.94,-,56.71,-,Upgrade
12,Accrued Expenses,-,-,1.03,-,-,-,0.88,-,-,-,1.53,-,-,-,3.19,-,-,-,3.79,-,Upgrade
13,Short-Term Debt,-,-,1.49,-,-,-,-,-,10,-,10,-,-,-,11,-,-,-,-,-,Upgrade
14,Current Portion of Long-Term Debt,-,-,-,-,-,-,10,-,10,-,9.91,-,9.92,-,8.75,-,-,-,-,-,Upgrade
15,Current Portion of Leases,1.9,1.9,1.85,-,1.8,-,0.2,-,1.41,-,2.38,-,2.31,-,2.25,-,2.26,-,0.35,-,Upgrade
16,Other Current Liabilities,0.82,0.82,0.19,-,2.09,-,0.43,-,0.98,-,9.1,-,20.32,-,19.56,-,21.66,-,19.74,-,Upgrade
17,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,8.62,-,9.4,-,17.69,-,17.17,-,Upgrade
18,Long-Term Leases,1.09,1.09,2.14,-,2.99,-,-,-,-,-,0.2,-,1.41,-,2.59,-,3.72,-,-,-,Upgrade
19,Long-Term Deferred Tax Liabilities,3.36,3.36,3.36,-,3.22,-,3.22,-,11.75,-,16.47,-,3.24,-,3.24,-,3.25,-,3.25,-,Upgrade
20,Total Liabilities,72.95,72.95,77.82,-,67.59,-,91.24,-,120.42,-,130.16,-,114.61,-,143.51,-,96.27,-,111.28,-,Upgrade
21,Common Stock,83.5,83.5,83.5,-,83.5,-,83.5,-,27.83,-,27.83,-,27.83,-,27.83,-,27.83,-,27.83,-,Upgrade
22,Additional Paid-In Capital,679.15,679.15,679.15,-,679.15,-,679.15,-,653.4,-,653.4,-,653.4,-,653.4,-,653.4,-,653.4,-,Upgrade
23,Retained Earnings,-389.74,-389.74,-371.18,-,-376.73,-,-383.64,-,-351.3,-,-328.18,-,-337.24,-,-417.38,-,-428.36,-,-429.06,-,Upgrade
24,Comprehensive Income & Other,-,-,-,-,-,-,-,-,-,-,-,-,-2.49,-,-,-,7.41,-,7.41,-,Upgrade
25,Total Common Equity,372.91,372.91,391.47,385.92,385.92,379,379,-,329.93,353.05,353.05,-,341.5,263.85,263.85,-,260.28,259.59,259.59,-,Upgrade
26,Minority Interest,3.9,3.9,4.72,-,8.73,-,8,-,11.49,-,10.41,-,11.05,-,8.78,-,8.63,-,8.04,-,Upgrade
27,Shareholders' Equity,376.82,376.82,396.18,394.65,394.65,387.01,387.01,-,341.42,363.46,363.46,-,352.55,272.63,272.63,-,268.92,267.63,267.63,-,Upgrade
28,Total Liabilities & Equity,449.76,449.76,474,-,462.24,-,478.25,-,461.84,-,493.62,-,467.16,-,416.14,-,365.19,-,378.91,-,Upgrade
29,Total Debt,2.99,2.99,5.47,4.79,4.79,10.2,10.2,-,21.41,22.5,22.5,-,22.26,33.99,33.99,-,23.66,17.51,17.51,-,Upgrade
