,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,101.75,118.29,107.9,117.18,74.34,53.12,51.67,69.92,47.08,71.19,Upgrade
1,Revenue Growth (YoY),-5.70%,0.95%,45.14%,120.60%,43.88%,-24.03%,9.74%,-1.78%,13.02%,89.98%,Upgrade
2,Cost of Revenue,16.17,18.69,13.03,20.18,17.14,19.35,15.51,20.04,14.55,17.72,Upgrade
3,Gross Profit,85.59,99.6,94.87,97,57.21,33.76,36.17,49.88,32.54,53.47,Upgrade
4,"Selling, General & Admin",55.92,52.42,39.65,68.11,36.72,38.97,25.04,33.26,28.32,69.66,Upgrade
5,Research & Development,27.15,36.47,27.62,39.98,36.87,52.25,31.35,35,21.77,37.66,Upgrade
6,Operating Expenses,83.08,88.89,67.27,108.09,73.59,91.22,56.39,68.26,50.09,107.32,Upgrade
7,Operating Income,2.51,10.71,27.6,-11.1,-16.38,-57.46,-20.23,-18.38,-17.56,-53.85,Upgrade
8,Interest Expense,-2.15,-2.09,-1.74,-2.07,-1.9,-2.53,-1,-0.59,-1.11,-1.07,Upgrade
9,Interest & Investment Income,2.97,0.84,1.54,1.4,1.78,2.51,1.51,1.61,1.67,3.81,Upgrade
10,Earnings From Equity Investments,2.62,0.14,-0.54,0.51,0.25,0.66,0.36,0.24,-0.61,-0.42,Upgrade
11,Currency Exchange Gain (Loss),-,0.04,-,0.37,-,-0.81,-,-1.37,-0.04,-0.3,Upgrade
12,Other Non Operating Income (Expenses),3.36,7.92,2.96,-3.84,5.25,-1.63,3.35,3.05,4.45,2.35,Upgrade
13,EBT Excluding Unusual Items,9.31,17.55,29.83,-14.73,-11.01,-59.26,-16.02,-15.45,-13.21,-49.47,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-8.69,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-10.95,-2.49,10.47,-2.13,3.61,-0.26,7.89,20.43,-8.68,-2.21,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.21,-,0.5,-,0.1,-,0.01,-,0,Upgrade
17,Asset Writedown,-,-3.01,-,0.18,0.46,0.56,2.11,-,-,-,Upgrade
18,Pretax Income,-1.64,12.26,40.3,-16.18,-6.95,-67.55,-6.02,4.99,-21.89,-51.68,Upgrade
19,Income Tax Expense,0.33,0.95,-0.57,0.4,0.83,0.5,2.48,-0.18,1.4,-0.81,Upgrade
20,Earnings From Continuing Operations,-1.96,11.31,40.87,-16.58,-7.77,-68.06,-8.5,5.17,-23.29,-50.88,Upgrade
21,Minority Interest in Earnings,0.38,0.44,-0.6,-3.53,-1.75,-0.37,-1.17,-4.22,0.88,3.96,Upgrade
22,Net Income,-1.59,11.75,40.26,-20.12,-9.52,-68.43,-9.68,0.95,-22.41,-46.92,Upgrade
23,Net Income to Common,-1.59,11.75,40.26,-20.12,-9.52,-68.43,-9.68,0.95,-22.41,-46.92,Upgrade
24,Shares Outstanding (Basic),1734,1741,1726,1719,1719,1720,1599,1547,1547,1547,Upgrade
25,Shares Outstanding (Diluted),1734,1741,1732,1719,1719,1720,1599,1547,1547,1547,Upgrade
26,Shares Change (YoY),0.11%,1.28%,0.76%,-0.07%,7.50%,11.19%,3.36%,-,-,0.60%,Upgrade
27,EPS (Basic),-0.00,0.01,0.02,-0.01,-0.01,-0.04,-0.01,0.00,-0.01,-0.03,Upgrade
28,EPS (Diluted),-0.00,0.01,0.02,-0.01,-0.01,-0.04,-0.01,0.00,-0.01,-0.03,Upgrade
29,Free Cash Flow,-15.58,25.59,7.59,24.97,-44.55,-39.22,-42.11,-21.99,-42.15,-39.8,Upgrade
30,Free Cash Flow Per Share,-0.01,0.01,0.00,0.01,-0.03,-0.02,-0.03,-0.01,-0.03,-0.03,Upgrade
31,Operating Margin,2.47%,9.05%,25.58%,-9.47%,-22.04%,-108.16%,-39.15%,-26.29%,-37.28%,-75.65%,Upgrade
32,Profit Margin,-1.56%,9.93%,37.31%,-17.17%,-12.81%,-128.82%,-18.73%,1.36%,-47.59%,-65.91%,Upgrade
33,Free Cash Flow Margin,-15.31%,21.63%,7.04%,21.31%,-59.92%,-73.83%,-81.49%,-31.46%,-89.51%,-55.90%,Upgrade
34,EBITDA,3.9,13.04,29.33,-9.33,-14.62,-54.02,-18.58,-17.12,-15.86,-52.09,Upgrade
35,D&A For EBITDA,1.39,2.34,1.73,1.77,1.77,3.44,1.65,1.26,1.7,1.77,Upgrade
36,EBIT,2.51,10.71,27.6,-11.1,-16.38,-57.46,-20.23,-18.38,-17.56,-53.85,Upgrade
37,Advertising Expenses,22.36,-,3.43,-,7.25,-,2.02,-,6.8,-,Upgrade
