,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,92.91,160.68,134.09,133.15,107.77,126.26,179.79,139.19,114.54,179.22,Upgrade
1,Short-Term Investments,0.77,0.53,0.04,0.25,3.3,3.87,6.41,6.54,6.22,6.4,Upgrade
2,Cash & Short-Term Investments,93.68,161.21,134.13,133.41,111.07,130.14,186.21,145.73,120.76,185.62,Upgrade
3,Cash Growth,-30.16%,20.84%,20.77%,2.51%,-40.35%,-10.70%,54.20%,-21.49%,-28.39%,-17.48%,Upgrade
4,Accounts Receivable,33.3,36.94,43.47,41.37,39.49,26.62,29.06,30.9,19.07,32.11,Upgrade
5,Other Receivables,11.03,10.72,7.16,7.99,12.51,9.18,7.52,10.49,9.26,6.41,Upgrade
6,Receivables,44.33,47.66,50.63,49.36,52.01,35.8,36.58,41.39,28.33,38.52,Upgrade
7,Other Current Assets,14.88,15.39,19.61,17.83,20.7,21.02,17.84,16.02,17.94,19.14,Upgrade
8,Total Current Assets,152.89,224.26,204.38,200.6,183.77,186.95,240.62,203.14,167.03,243.28,Upgrade
9,"Property, Plant & Equipment",90.52,93.18,96.05,98.27,100.9,95.22,93.12,234.56,223.83,221.02,Upgrade
10,Long-Term Investments,243.53,197.24,159.87,137.18,158.57,190.21,150.67,155.97,161.46,127.15,Upgrade
11,Goodwill,11.43,11.43,11.43,11.43,11.43,11.43,20.12,20.12,20.12,20.12,Upgrade
12,Other Intangible Assets,0.3,0.42,0.53,0.65,0.77,0.88,0.99,1.11,2.5,2.9,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,0.7,0.69,0.52,1.81,1.19,3.51,Upgrade
14,Other Long-Term Assets,175.61,175.42,173.22,177.54,177.64,183.12,190.69,17.35,117.88,112.76,Upgrade
15,Total Assets,674.26,701.93,645.48,625.66,633.79,668.5,696.73,634.06,694,730.73,Upgrade
16,Accrued Expenses,25.94,44.16,22.92,42.11,23.12,40.51,22.67,36.78,26.09,39.99,Upgrade
17,Short-Term Debt,-,-,-,-,-,-,-,-,62.67,60.59,Upgrade
18,Current Portion of Long-Term Debt,6,6,6,10,10,10,10,10,10,9.34,Upgrade
19,Current Portion of Leases,0.69,1.57,2.26,2.64,3.72,1.65,3.37,3.7,3.46,4.43,Upgrade
20,Current Income Taxes Payable,2.01,2.01,2.02,2.01,2.15,2,2.02,1.71,1.7,2.96,Upgrade
21,Current Unearned Revenue,4.25,9.42,15.44,13.44,6.37,9.25,4.02,3.72,6.35,4.35,Upgrade
22,Other Current Liabilities,15.53,17.68,14.53,17.5,17.79,25.4,29.64,28.32,24.98,44.38,Upgrade
23,Total Current Liabilities,54.43,80.84,63.17,87.7,63.16,88.8,71.72,84.22,135.24,166.03,Upgrade
24,Long-Term Debt,86.5,89.5,62.5,60,65,70,53.42,53.84,55.68,46.77,Upgrade
25,Long-Term Leases,-,0.11,0.69,1.61,3.38,0.32,0.28,2.58,3.01,5.35,Upgrade
26,Long-Term Unearned Revenue,1.23,3.37,12.78,18.06,17.87,14.34,1.48,3.02,2.65,2.79,Upgrade
27,Long-Term Deferred Tax Liabilities,2.5,2.17,1.22,1.79,1.24,1.13,1.95,1.24,1.49,0.06,Upgrade
28,Total Liabilities,144.66,175.99,140.36,169.15,150.65,174.59,128.84,144.9,198.07,221,Upgrade
29,Common Stock,0,0,0,0,0,0,0,0,0,0,Upgrade
30,Additional Paid-In Capital,604.62,604.57,601.2,597.95,597.95,597.95,597.93,498.45,498.45,498.45,Upgrade
31,Retained Earnings,-583.97,-582.39,-594.14,-634.4,-614.28,-604.76,-536.34,-526.66,-527.61,-505.2,Upgrade
32,Comprehensive Income & Other,494.82,489.25,483.11,482.67,497.54,500.54,509.1,526.52,540.74,533.36,Upgrade
33,Total Common Equity,515.48,511.43,490.17,446.22,481.2,493.72,570.7,498.32,511.59,526.62,Upgrade
34,Minority Interest,14.13,14.51,14.95,10.28,1.94,0.19,-2.8,-9.15,-15.65,-16.88,Upgrade
35,Shareholders' Equity,529.61,525.94,505.12,456.5,483.14,493.91,567.89,489.17,495.94,509.74,Upgrade
36,Total Liabilities & Equity,674.26,701.93,645.48,625.66,633.79,668.5,696.73,634.06,694,730.73,Upgrade
37,Total Debt,93.19,97.18,71.46,74.25,82.11,81.96,67.07,70.11,134.81,126.47,Upgrade
38,Net Cash (Debt),0.49,64.03,62.67,59.15,28.96,48.17,119.14,75.62,-14.06,59.15,Upgrade
39,Net Cash Growth,-99.23%,8.25%,116.41%,22.80%,-75.69%,-36.30%,-,27.85%,-,-55.16%,Upgrade
40,Net Cash Per Share,0.00,0.04,0.04,0.03,0.02,0.03,0.07,0.05,-0.01,0.04,Upgrade
41,Filing Date Shares Outstanding,1749,1749,1734,1719,1719,1719,1719,1547,1547,1547,Upgrade
42,Total Common Shares Outstanding,1749,1749,1734,1719,1719,1719,1719,1547,1547,1547,Upgrade
43,Working Capital,98.46,143.42,141.21,112.9,120.62,98.15,168.91,118.92,31.79,77.24,Upgrade
44,Book Value Per Share,0.29,0.29,0.28,0.26,0.28,0.29,0.33,0.32,0.33,0.34,Upgrade
45,Tangible Book Value,503.75,499.59,478.21,434.14,469,481.41,549.58,477.09,488.97,503.6,Upgrade
46,Tangible Book Value Per Share,0.29,0.29,0.28,0.25,0.27,0.28,0.32,0.31,0.32,0.33,Upgrade
47,Buildings,-,58.25,-,58.25,-,58.25,-,-,-,-,Upgrade
48,Machinery,-,24.38,-,24.71,-,26.55,-,25.07,-,24.26,Upgrade
49,Construction In Progress,-,-,-,-,-,-,-,126.22,-,105.19,Upgrade
50,Leasehold Improvements,-,17.19,-,18.12,-,13.56,-,13.56,-,13.24,Upgrade
