,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,323.9,339.43,344.42,283.41,241.49,209.87,302.88,255.94,235.8,77.66,Upgrade
1,Short-Term Investments,-,1.59,-,57.74,-,0.48,-,0.68,-,0.66,Upgrade
2,Cash & Short-Term Investments,323.9,341.02,344.42,341.15,241.49,210.34,302.88,256.61,235.8,78.32,Upgrade
3,Cash Growth,-5.96%,-0.04%,42.63%,62.19%,-20.27%,-18.03%,28.44%,227.66%,379.37%,118.41%,Upgrade
4,Accounts Receivable,2.06,1.01,0.92,1.02,0.98,1.51,1.41,1.45,1.01,1.01,Upgrade
5,Other Receivables,-,-,-,-,-,1.02,-,0.89,-,-,Upgrade
6,Receivables,2.52,1.42,2.23,1.68,2.2,3.97,2.79,2.94,1.01,1.01,Upgrade
7,Inventory,237.2,240.06,240.33,261.62,265.03,308.65,278.3,281.14,245.93,228.86,Upgrade
8,Prepaid Expenses,6.58,1.02,1.96,1.11,2.16,0.45,1.88,0.58,4.65,2.73,Upgrade
9,Total Current Assets,570.2,583.52,588.94,605.56,510.88,523.41,585.85,541.28,487.39,310.92,Upgrade
10,"Property, Plant & Equipment",68.45,71.68,71.39,76.5,88.81,104.92,107.15,109.65,107.01,106.91,Upgrade
11,Long-Term Investments,1.05,1.05,2.84,2.92,2.13,2.28,1.09,1.07,2.77,2.67,Upgrade
12,Goodwill,12.39,12.33,12.18,12.77,12.36,13.61,13.42,13.22,12.72,12.23,Upgrade
13,Other Intangible Assets,409.55,408.45,404.96,426.06,414.45,463.84,453.16,448.23,432.59,417.7,Upgrade
14,Other Long-Term Assets,237.48,197.91,194.37,207.46,203.65,229.48,224.48,225.31,220.78,218.6,Upgrade
15,Total Assets,1299,1275,1275,1333,1234,1340,1387,1341,1263,1069,Upgrade
16,Accounts Payable,29.14,36.46,31.33,37.47,39.44,42.67,49.2,47.16,51.55,34.59,Upgrade
17,Accrued Expenses,-,9.46,-,9.34,-,8,0.03,5.39,0.03,3.55,Upgrade
18,Short-Term Debt,-,-,-,11.42,-,-,6,5.92,5.69,5.47,Upgrade
19,Current Portion of Long-Term Debt,33.27,17.3,23.45,15.63,11.43,12.33,36.01,33.13,29.59,43.78,Upgrade
20,Current Portion of Leases,0.29,0.42,0.59,0.21,0.47,0.79,0.63,1.23,1.33,1.48,Upgrade
21,Current Income Taxes Payable,46.9,55.16,47.82,59.74,45.63,50.73,44.39,46.09,30.69,25.39,Upgrade
22,Current Unearned Revenue,25.72,26.9,29.69,24.9,22.56,25.1,25.47,23.82,23.93,23.61,Upgrade
23,Other Current Liabilities,41.87,1.79,46.03,1.27,33.14,1.27,35.09,2.55,4.17,2.08,Upgrade
24,Total Current Liabilities,177.19,147.48,178.9,159.97,152.68,140.89,196.81,165.28,146.97,139.94,Upgrade
25,Long-Term Debt,-,-,-,17.91,23.79,36.2,73.65,90.35,103.97,114.22,Upgrade
26,Long-Term Leases,-,0.03,0.29,0.09,0.09,0.13,1.27,0.81,0.88,0.74,Upgrade
27,Long-Term Unearned Revenue,39.61,39.58,32.66,32.75,30.12,32.16,28.62,26.38,23.95,21.33,Upgrade
28,Long-Term Deferred Tax Liabilities,109.58,109.37,108.59,115.16,112.23,126.36,125.53,122.56,116.64,112.47,Upgrade
29,Total Liabilities,326.38,296.46,320.44,325.89,318.91,335.74,425.88,405.37,392.4,388.7,Upgrade
30,Common Stock,222.14,222.14,222.14,222.14,222.14,222.14,222.14,222.14,222.14,88.86,Upgrade
31,Additional Paid-In Capital,169.58,198.46,216.23,249.55,260.66,280.65,300.64,322.86,340.63,342.41,Upgrade
32,Retained Earnings,612.96,595.58,563.77,537.75,466.25,432.83,395.09,359.71,308.44,279.41,Upgrade
33,Comprehensive Income & Other,-67.97,-73.21,-83.13,-39.11,-69.16,29.67,4.31,-7.51,-37.7,-65.34,Upgrade
34,Total Common Equity,936.7,942.97,919,970.33,879.89,965.29,922.18,897.19,833.5,645.34,Upgrade
35,Minority Interest,36.26,35.71,35.86,36.38,34.72,38.63,39.03,38.86,37.37,34.99,Upgrade
36,Shareholders' Equity,972.96,978.67,954.87,1007,914.61,1004,961.2,936.05,870.87,680.33,Upgrade
37,Total Liabilities & Equity,1299,1275,1275,1333,1234,1340,1387,1341,1263,1069,Upgrade
38,Total Debt,33.56,17.74,24.32,45.27,35.79,49.45,117.56,131.43,141.45,165.69,Upgrade
39,Net Cash (Debt),290.35,323.27,320.1,295.88,205.7,160.89,185.32,125.18,94.35,-87.37,Upgrade
40,Net Cash Growth,-9.29%,9.26%,55.61%,83.90%,11.00%,28.53%,96.41%,-,-,-,Upgrade
41,Net Cash Per Share,0.13,0.15,0.14,0.13,0.09,0.07,0.08,0.06,0.06,-0.11,Upgrade
42,Filing Date Shares Outstanding,2221,2221,2221,2221,2221,2221,2221,2221,2221,888.55,Upgrade
43,Total Common Shares Outstanding,2221,2221,2221,2221,2221,2221,2221,2221,2221,888.55,Upgrade
44,Working Capital,393.02,436.04,410.05,445.59,358.2,382.52,389.04,375.99,340.42,170.98,Upgrade
45,Book Value Per Share,0.42,0.42,0.41,0.44,0.40,0.43,0.42,0.40,0.38,0.73,Upgrade
46,Tangible Book Value,514.76,522.19,501.87,531.5,453.09,487.83,455.61,435.74,388.19,215.4,Upgrade
47,Tangible Book Value Per Share,0.23,0.24,0.23,0.24,0.20,0.22,0.21,0.20,0.17,0.24,Upgrade
48,Buildings,-,109.47,-,113.37,-,138.64,-,132.77,-,121.48,Upgrade
49,Machinery,-,19.48,-,18.44,-,24.86,-,22.44,-,19.81,Upgrade
50,Leasehold Improvements,-,5.79,-,3.46,-,3.69,-,3.46,-,3.23,Upgrade
