,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,1337,1301,1620,1410,1720,1586,1295,959.96,996.09,1004
1,Revenue Growth (YoY),-17.44%,-7.76%,-5.85%,-11.04%,32.80%,65.17%,30.05%,-4.43%,-10.84%,-14.31%
2,Cost of Revenue,1194,1092,1495,1331,1470,1370,1053,846.85,874.54,883.77
3,Gross Profit,143.43,208.55,124.41,79.18,250.43,215.92,242.89,113.11,121.54,120.68
4,"Selling, General & Admin",23.66,51.7,26.37,24.99,31.85,26.46,40.83,25.24,35.15,32.35
5,Operating Expenses,23.66,51.7,26.37,24.99,31.85,26.46,40.83,25.24,35.15,32.35
6,Operating Income,119.76,156.85,98.04,54.19,218.59,189.46,202.06,87.87,86.4,88.33
7,Interest Expense,-0.98,-0.97,-0.99,-0.98,-0.98,-8.18,-9.26,-7.8,-9.47,-13.55
8,Interest & Investment Income,9.49,3.79,3.36,3.4,1.94,4.19,1.19,0.72,0.58,0.75
9,Currency Exchange Gain (Loss),-6.59,5.5,-10.61,6.51,-8.81,1.73,1.73,4.31,-2.49,-6.69
10,Other Non Operating Income (Expenses),5,2.22,9.36,1.02,0.9,1,2.77,2.51,2.12,4.58
11,EBT Excluding Unusual Items,126.69,167.38,99.16,64.14,211.63,188.2,198.49,87.6,77.13,73.42
12,Gain (Loss) on Sale of Investments,-1.25,0.93,1.18,0.13,0.33,-0.7,-2.45,4.94,1.82,-
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.4,-,-,-,-
14,Pretax Income,125.44,168.31,100.34,64.27,211.96,188.61,196.04,92.54,78.95,73.42
15,Income Tax Expense,35.64,48.66,25.88,13.15,60.94,55.37,53.7,22.26,22.74,24.6
16,Earnings From Continuing Operations,89.8,119.65,74.46,51.12,151.02,133.24,142.34,70.28,56.21,48.82
17,Minority Interest in Earnings,0.33,-0.35,-3.68,-4.63,-3.13,-5.62,-3.88,0.11,-1.31,-
18,Net Income,90.13,119.31,70.78,46.49,147.9,127.62,138.46,70.38,54.9,48.82
19,Net Income to Common,90.13,119.31,70.78,46.49,147.9,127.62,138.46,70.38,54.9,48.82
20,Net Income Growth,27.34%,156.65%,-52.15%,-63.58%,6.82%,81.33%,152.23%,44.17%,-51.31%,42.25%
21,Shares Outstanding (Basic),621,621,621,621,621,621,621,621,621,621
22,Shares Outstanding (Diluted),621,621,621,621,621,621,621,621,621,621
23,Shares Change (YoY),-,-,-,-,-,-,-,0.01%,0.00%,0.08%
24,EPS (Basic),0.15,0.19,0.11,0.07,0.24,0.21,0.22,0.11,0.09,0.08
25,EPS (Diluted),0.14,0.19,0.11,0.07,0.24,0.21,0.22,0.11,0.09,0.08
26,EPS Growth,27.22%,156.63%,-52.11%,-63.57%,6.74%,81.31%,153.39%,44.98%,-51.57%,41.34%
27,Free Cash Flow,38.54,176.77,125.65,77.25,183.87,86.7,193.11,51.53,92.29,156.38
28,Free Cash Flow Per Share,0.06,0.28,0.20,0.12,0.30,0.14,0.31,0.08,0.15,0.25
29,Operating Margin,8.96%,12.06%,6.05%,3.84%,12.71%,11.95%,15.60%,9.15%,8.67%,8.79%
30,Profit Margin,6.74%,9.17%,4.37%,3.30%,8.60%,8.05%,10.69%,7.33%,5.51%,4.86%
31,Free Cash Flow Margin,2.88%,13.59%,7.76%,5.48%,10.69%,5.47%,14.91%,5.37%,9.27%,15.57%
32,EBITDA,185.37,225.75,162.63,119.1,285.29,258.93,292.16,168.12,166.36,164.91
33,D&A For EBITDA,65.6,68.91,64.58,64.91,66.71,69.47,90.1,80.25,79.96,76.58
34,EBIT,119.76,156.85,98.04,54.19,218.59,189.46,202.06,87.87,86.4,88.33
