,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Revenue,385.21,385.21,245.02,245.02,407.19,342.3,598.55,535.85,122.11,278.02,567.05,394.03,648.83,433.47,281.14,335.48,347.02,136.63,692.45,571.45,Upgrade
1,Revenue Growth (YoY),-5.40%,12.54%,-59.06%,-54.28%,233.47%,23.12%,5.55%,35.99%,-81.18%,-35.86%,101.70%,17.45%,86.97%,217.26%,-59.40%,-41.29%,-21.13%,-68.78%,51.10%,60.27%,Upgrade
2,Cost of Revenue,379.53,379.53,234.92,234.92,390.08,321.71,574.25,504.97,115.13,267.27,547.87,381.95,614.92,407.9,263.99,306.3,330.69,129.83,664.7,542.09,Upgrade
3,Gross Profit,5.68,5.68,10.1,10.1,17.11,20.58,24.3,30.88,6.98,10.75,19.18,12.07,33.92,25.56,17.15,29.18,16.33,6.8,27.74,29.36,Upgrade
4,"Selling, General & Admin",6,6,4.11,4.11,24.73,6.88,6.46,8.05,6.68,6.7,9.71,7.36,8.61,8.47,9.47,8.03,16.08,7.69,12.3,10.07,Upgrade
5,Other Operating Expenses,-0.03,-0.03,-0.01,-0.01,-,-,-3.32,-,0.22,-0,-0.01,-,-,-0,-1.52,-0.03,0.14,-0.01,0.83,-,Upgrade
6,Operating Expenses,5.97,5.97,4.09,4.09,24.73,6.88,3.15,8.05,6.91,6.7,9.71,7.36,8.61,8.46,8.24,8,16.22,7.68,13.13,10.07,Upgrade
7,Operating Income,-0.29,-0.29,6.01,6.01,-7.62,13.71,21.15,22.84,0.08,4.05,9.48,4.72,25.3,17.1,8.91,21.17,0.11,-0.88,14.62,19.3,Upgrade
8,Interest Expense,-0.04,-0.04,-0.04,-0.04,-0.1,-,-0.21,-,-0.11,-,-0.22,-0.02,-0.06,-,-,-0.15,-0.06,-0.4,-0.06,-0.32,Upgrade
