,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,111.12,363.32,115.94,354.04,183.5,411.75,149.95,587.89,262.73,657.76,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,138.55,131.22,Upgrade
2,Cash & Short-Term Investments,111.12,363.32,115.94,354.04,183.5,411.75,149.95,587.89,401.27,788.98,Upgrade
3,Cash Growth,-4.16%,2.62%,-36.82%,-14.02%,22.37%,-29.96%,-62.63%,-25.49%,-10.96%,-4.56%,Upgrade
4,Accounts Receivable,2507,2646,2414,2403,2222,2047,2035,1820,1887,1976,Upgrade
5,Other Receivables,73.59,78.53,58.73,76.53,93.03,98.91,119,118.71,146.02,140.62,Upgrade
6,Receivables,2581,2724,2473,2479,2315,2145,2154,1939,2033,2117,Upgrade
7,Inventory,1356,1283,1292,1191,1112,983.04,1056,1029,1024,901.73,Upgrade
8,Prepaid Expenses,117.75,116.41,161.24,123.98,124.2,114.93,131.05,116.62,-,-,Upgrade
9,Total Current Assets,4166,4487,4042,4149,3735,3655,3490,3672,3458,3808,Upgrade
10,"Property, Plant & Equipment",67.77,81.75,122.25,129.36,130.87,135.29,213.39,221.94,264.43,256.95,Upgrade
11,Long-Term Investments,-,3.6,459.8,3.53,3.22,3.33,3.25,3.57,3.37,3.38,Upgrade
12,Other Intangible Assets,576.7,584.64,569.84,558.61,548.51,533.23,441.71,437.43,329.76,311.32,Upgrade
13,Long-Term Accounts Receivable,-,-,-,-,391.31,-,489.62,514.92,558.49,524.15,Upgrade
14,Long-Term Deferred Tax Assets,49.91,47.75,43.35,39.29,35.93,33.98,34.57,29.73,31.64,24.13,Upgrade
15,Other Long-Term Assets,360.42,343.8,-,410.39,-,438.97,-,-,-,-,Upgrade
16,Total Assets,5220,5548,5237,5290,4844,4800,4673,4880,4646,4928,Upgrade
