,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,512.57,1276,561.97,1114,625.08,929.8,689.26,1112,624.84,1087,Upgrade
1,Revenue Growth (YoY),-8.79%,14.57%,-10.10%,19.79%,-9.31%,-16.37%,10.31%,2.29%,-6.16%,-13.02%,Upgrade
2,Cost of Revenue,456.49,1211,457.86,918.67,516.77,766.78,534.79,892.81,481.2,888.08,Upgrade
3,Gross Profit,56.09,65.22,104.11,195.12,108.31,163.02,154.47,219.01,143.64,198.81,Upgrade
4,"Selling, General & Admin",120.17,97.47,109.5,106.7,107.76,146.11,129.86,111.17,107.99,85.72,Upgrade
5,Other Operating Expenses,1.22,-1.28,-2.21,-1.27,-4.22,12.14,-1.91,-2.6,-4.93,-4.73,Upgrade
6,Operating Expenses,142.67,131.77,129.37,163.17,107.97,142.93,143.28,95.4,140.29,119,Upgrade
7,Operating Income,-86.58,-66.55,-25.26,31.96,0.34,20.1,11.19,123.61,3.35,79.81,Upgrade
8,Interest Expense,-4.04,-4.73,-3.73,-4.24,-2.45,-3.65,-3.71,-4.06,-8.12,-4.96,Upgrade
9,Interest & Investment Income,11.49,13.53,11.06,13.31,14.32,15,16.07,22.02,18.2,21.82,Upgrade
10,Earnings From Equity Investments,-0.15,0.38,-0.31,0.31,-0.1,0.32,-0.32,0.21,-0.02,-0.06,Upgrade
11,Currency Exchange Gain (Loss),-,0.7,-,2.65,-,-0.59,-,-0.75,-,-2.11,Upgrade
12,EBT Excluding Unusual Items,-79.29,-56.67,-18.25,43.99,12.11,31.18,23.23,141.03,13.42,94.51,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-0,-,-0.04,-,-0.01,-,-6.5,Upgrade
14,Asset Writedown,-,-24.53,-,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-0.23,-,9.32,-,2.6,-2.6,-,-,-,Upgrade
16,Pretax Income,-79.29,-81.43,-18.25,53.31,12.11,33.73,20.63,141.02,13.42,88.01,Upgrade
17,Income Tax Expense,-7.38,4.6,-4.33,7.3,2.4,4.4,4.39,20.25,1.64,12.7,Upgrade
18,Earnings From Continuing Operations,-71.91,-86.02,-13.93,46.01,9.71,29.34,16.24,120.77,11.78,75.31,Upgrade
19,Net Income to Company,-71.91,-86.02,-13.93,46.01,9.71,29.34,16.24,120.77,11.78,75.31,Upgrade
20,Minority Interest in Earnings,2.35,-0.17,-0.85,-2.57,1.98,-1.24,0.98,-2.96,1.01,-1.15,Upgrade
21,Net Income,-69.56,-86.19,-14.77,43.44,11.69,28.09,17.21,117.81,12.79,74.16,Upgrade
22,Net Income to Common,-69.56,-86.19,-14.77,43.44,11.69,28.09,17.21,117.81,12.79,74.16,Upgrade
23,Net Income Growth,-,-,-,54.62%,-32.09%,-76.15%,34.58%,58.85%,-66.95%,-60.69%,Upgrade
24,Shares Outstanding (Basic),782,782,782,782,782,782,782,782,782,782,Upgrade
25,Shares Outstanding (Diluted),782,782,782,782,782,782,782,782,782,782,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.03%,Upgrade
27,EPS (Basic),-0.09,-0.11,-0.02,0.06,0.01,0.04,0.02,0.15,0.02,0.09,Upgrade
28,EPS (Diluted),-0.09,-0.11,-0.02,0.06,0.01,0.04,0.02,0.15,0.02,0.09,Upgrade
29,EPS Growth,-,-,-,54.69%,-32.27%,-76.16%,34.53%,58.86%,-66.95%,-60.68%,Upgrade
30,Free Cash Flow,-278.02,277.15,-210.46,184.7,-258.9,314.34,-329.54,287.08,-247.64,422.8,Upgrade
31,Free Cash Flow Per Share,-0.36,0.35,-0.27,0.24,-0.33,0.40,-0.42,0.37,-0.32,0.54,Upgrade
32,Operating Margin,-16.89%,-5.22%,-4.50%,2.87%,0.05%,2.16%,1.62%,11.12%,0.54%,7.34%,Upgrade
33,Profit Margin,-13.57%,-6.75%,-2.63%,3.90%,1.87%,3.02%,2.50%,10.60%,2.05%,6.82%,Upgrade
34,Free Cash Flow Margin,-54.24%,21.72%,-37.45%,16.58%,-41.42%,33.81%,-47.81%,25.82%,-39.63%,38.90%,Upgrade
35,EBITDA,-24.33,-9.9,29.68,88.91,55.05,73.13,64.76,174.01,45.21,127.12,Upgrade
36,D&A For EBITDA,62.25,56.65,54.94,56.95,54.71,53.03,53.57,50.4,41.86,47.31,Upgrade
37,EBIT,-86.58,-66.55,-25.26,31.96,0.34,20.1,11.19,123.61,3.35,79.81,Upgrade
