,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Cash & Equivalents,-,328.25,362.51,378.48,429.69,431.33,466.31,497.77,530.46,542.66,587.97,619.6,648.75,664.05,693.36,647.65,666.37,632.47,162.99,147.11,Upgrade
1,Trading Asset Securities,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,81.69,80.7,172.2,-,-,Upgrade
2,Cash & Short-Term Investments,328.25,328.25,362.51,378.48,429.69,431.33,466.31,497.77,530.46,542.66,587.97,619.6,648.75,664.05,693.36,729.33,747.07,804.67,162.99,147.11,Upgrade
3,Cash Growth,-23.61%,-23.90%,-22.26%,-23.96%,-19.00%,-20.52%,-20.69%,-19.66%,-18.23%,-18.28%,-15.20%,-15.05%,-13.16%,-17.48%,325.40%,395.78%,371.99%,-,42.14%,14.60%,Upgrade
4,Accounts Receivable,-,77.39,64.64,71.32,53.89,69.02,66.53,59.92,53.9,73.42,76.59,69.31,68.46,70.35,69.48,64.98,64.48,70.65,76.54,72.6,Upgrade
5,Other Receivables,-,3.85,3.09,3.97,3.15,3.73,3.66,3.23,3.92,3.78,4.15,3.82,3.88,4.51,3.02,2.92,2.83,2.42,6.43,5.25,Upgrade
6,Receivables,-,81.24,67.73,75.29,57.03,72.75,70.19,63.15,57.82,77.2,80.74,73.13,72.34,74.87,72.5,67.9,67.31,73.07,82.97,77.85,Upgrade
7,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,0.19,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,-,2.29,3.68,2.44,2.19,2.32,1.89,2.84,2.33,2.5,1.9,3.07,2.46,4.15,5.75,5.51,5.09,2.36,0.57,1.2,Upgrade
