,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,52012,56621,46121,54298,45149,42250,44284,40214,40862,47082,44525,46793,41998,44645,39916,32244,33750,24174,22383,35065,Upgrade
1,Other Revenue,-75.79,75.79,-,288.31,-193.07,193.07,-,308.05,-160.44,160.44,-,511.19,-254.89,254.89,-,430.48,-187.19,187.19,-,202.63,Upgrade
2,Revenue,51936,56697,46121,54587,44956,42443,44284,40522,40702,47242,44525,47304,41743,44900,39916,32675,33563,24361,22383,35268,Upgrade
3,Revenue Growth (YoY),15.53%,33.58%,4.15%,34.71%,10.45%,-10.16%,-0.54%,-14.34%,-2.49%,5.22%,11.55%,44.77%,24.37%,84.31%,78.33%,-7.35%,43.24%,342.89%,399.82%,499.88%,Upgrade
4,Cost of Revenue,43552,43703,40222,45865,39400,40541,42492,37774,38856,42932,37374,42694,39035,40134,35703,29316,29195,22469,23562,35718,Upgrade
5,Gross Profit,8384,12994,5900,8722,5555,1902,1792,2748,1846,4310,7151,4610,2708,4767,4212,3358,4367,1892,-1180,-450.92,Upgrade
6,"Selling, General & Admin",592.9,451.32,768.83,582.12,691.52,736.35,531.95,307.12,692.86,396.62,491.38,560.63,363.05,335.56,386.52,375.47,333.5,337.58,357.21,489.54,Upgrade
7,Research & Development,87.4,85.41,51.8,106.91,112.48,71.55,36.14,71.82,68.44,116.85,131.49,160.56,47.46,43.96,20.4,68.22,60.09,26.02,19.26,40.93,Upgrade
8,Other Operating Expenses,1047,1057,929.67,1184,1111,577.49,212.54,173.34,208.75,470.52,382.5,466.73,281.05,270.3,237.99,239.34,192.27,197.12,263.49,122.88,Upgrade
