,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,17.59,26.45,6.45,5.93,2.31,7.18,8.25,6.9,13.56,5.72,Upgrade
1,Cash & Short-Term Investments,17.59,26.45,6.45,5.93,2.31,7.18,8.25,6.9,13.56,5.72,Upgrade
2,Cash Growth,172.92%,345.81%,178.64%,-17.37%,-71.96%,4.09%,-39.15%,20.66%,701.36%,-35.60%,Upgrade
3,Accounts Receivable,28.05,15.17,11.97,9.38,10.93,14.24,28.51,27.36,27.54,36.7,Upgrade
4,Other Receivables,0.41,4.23,0.45,4.27,-,3.82,0.2,0.39,0.38,0.4,Upgrade
5,Receivables,28.46,19.4,12.42,13.65,10.93,18.05,28.71,27.76,27.92,37.1,Upgrade
6,Inventory,42.41,63.37,76.89,71.68,80.68,75.71,85.19,83.61,85.33,81.84,Upgrade
7,Prepaid Expenses,36.31,1.08,20.53,1.03,39.61,1.33,1.02,1,1.12,1.15,Upgrade
8,Other Current Assets,-,21.5,-,30.3,5.06,66.2,38.39,43.29,44.81,47.48,Upgrade
9,Total Current Assets,124.77,131.8,116.28,122.59,138.6,168.47,161.56,162.55,172.74,173.28,Upgrade
10,"Property, Plant & Equipment",1.22,4.15,8.37,9.57,1.53,2.4,4.71,8.76,16.74,20.39,Upgrade
11,Goodwill,-,-,-,-,2.25,2.25,2.25,2.25,2.25,2.25,Upgrade
12,Other Intangible Assets,-,-,-,-,0.11,0.23,0.34,0.45,0.56,0.68,Upgrade
13,Other Long-Term Assets,-,-,-,0.2,-,-,0.05,0.64,0.49,0.6,Upgrade
14,Total Assets,125.99,135.95,124.66,132.36,142.49,173.35,168.91,174.65,192.78,197.2,Upgrade
15,Accounts Payable,3.59,2.74,2.33,1.7,0.96,1.06,1.05,1.19,1.71,2.9,Upgrade
16,Short-Term Debt,-,-,2.73,6,9.42,27.55,10.33,17.79,27.64,35.13,Upgrade
17,Current Portion of Leases,0.74,3.54,3.34,3.34,1.1,1.1,3.88,5.61,4.73,6.18,Upgrade
18,Current Income Taxes Payable,0.19,0.15,-,-,0.53,3.17,-,-,-,-,Upgrade
19,Current Unearned Revenue,4.24,3.77,5.95,5.96,6.51,12.09,19.18,12.07,13.29,6.09,Upgrade
20,Other Current Liabilities,0.38,1.53,0.42,0.76,0.99,1.93,1.4,1.46,7.74,2.17,Upgrade
21,Total Current Liabilities,9.13,11.72,14.76,17.76,19.52,46.9,35.84,38.12,55.11,52.46,Upgrade
22,Long-Term Leases,1.36,1.26,4.79,4.79,-,-,0.08,1.34,2.12,3.89,Upgrade
23,Long-Term Deferred Tax Liabilities,-,-,-,-,0.02,0.04,0.06,0.07,0.82,0.7,Upgrade
24,Total Liabilities,10.48,12.98,19.56,22.55,19.54,46.94,35.98,39.53,58.04,57.05,Upgrade
25,Common Stock,6.93,6.93,4.16,4.16,4.16,4.16,4.16,4.16,4.16,4.16,Upgrade
26,Additional Paid-In Capital,224.06,224.06,197.99,197.99,197.99,197.99,197.99,197.99,197.99,197.99,Upgrade
27,Retained Earnings,-41.06,-33.6,-22.63,-17.92,-4.78,-1.33,5.21,7.39,7.01,12.42,Upgrade
28,Comprehensive Income & Other,-74.42,-74.42,-74.42,-74.42,-74.42,-74.42,-74.42,-74.42,-74.42,-74.42,Upgrade
29,Shareholders' Equity,115.51,122.97,105.1,109.81,122.95,126.41,132.94,135.12,134.74,140.16,Upgrade
30,Total Liabilities & Equity,125.99,135.95,124.66,132.36,142.49,173.35,168.91,174.65,192.78,197.2,Upgrade
31,Total Debt,2.09,4.8,10.86,14.13,10.52,28.65,14.29,24.73,34.49,45.19,Upgrade
32,Net Cash (Debt),15.5,21.66,-4.42,-8.2,-8.21,-21.47,-6.04,-17.83,-20.93,-39.47,Upgrade
33,Net Cash Per Share,0.03,0.05,-0.01,-0.02,-0.02,-0.06,-0.02,-0.05,-0.06,-0.12,Upgrade
34,Filing Date Shares Outstanding,554.33,554.33,332.6,332.6,332.6,332.6,332.6,332.6,332.6,332.6,Upgrade
35,Total Common Shares Outstanding,554.33,554.33,332.6,332.6,332.6,332.6,332.6,332.6,332.6,332.6,Upgrade
36,Working Capital,115.65,120.08,101.52,104.83,119.08,121.57,125.72,124.43,117.63,120.82,Upgrade
37,Book Value Per Share,0.21,0.22,0.32,0.33,0.37,0.38,0.40,0.41,0.41,0.42,Upgrade
38,Tangible Book Value,115.51,122.97,105.1,109.81,120.59,123.93,130.35,132.42,131.93,137.23,Upgrade
39,Tangible Book Value Per Share,0.21,0.22,0.32,0.33,0.36,0.37,0.39,0.40,0.40,0.41,Upgrade
40,Machinery,-,4.16,-,4,-,3.9,-,4.26,-,4.94,Upgrade
41,Leasehold Improvements,-,11.46,-,11.46,-,10.47,-,12.08,-,12.08,Upgrade
