,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6530,6154,7110,5626,7365,8095,7141,5449,8401,6212,6225,7621,6433,7150,5970,9543,6978,5683,5356,6849,Upgrade
1,Short-Term Investments,-,-,-,3.58,-,-,1030,1546,-,51.24,50.53,54.72,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,2115,1659,858.5,1083,1900,1355,694.66,1387,1842,1953,2085,1511,2972,1756,505.41,302.09,1404,2439,685.08,200,Upgrade
3,Cash & Short-Term Investments,8645,7812,7968,6713,9266,9450,8865,8382,10243,8216,8360,9186,9405,8906,6475,9845,8382,8122,6041,7049,Upgrade
4,Cash Growth,-6.70%,-17.33%,-10.12%,-19.92%,-9.54%,15.02%,6.04%,-8.75%,8.91%,-7.75%,29.11%,-6.69%,12.20%,9.66%,7.20%,39.67%,63.49%,39.39%,-15.83%,11.44%,Upgrade
5,Accounts Receivable,3469,4991,4038,3316,3824,5074,4636,4584,5870,5808,5537,5558,5984,5953,6149,4438,3654,5994,5416,5413,Upgrade
6,Other Receivables,47.96,764.19,72.5,706.27,65.81,551.92,69.52,376.73,44.93,482.75,20.64,204.27,27.41,320.91,33.1,377.47,52.55,177.8,26.79,362.46,Upgrade
7,Receivables,3517,5755,4110,4023,3890,5626,4705,4961,5915,6291,5558,5763,6012,6274,6182,4816,3707,6172,5443,5775,Upgrade
8,Inventory,2574,3269,3408,3218,2796,2874,3332,2944,3463,4655,3680,3171,4969,5351,4237,3788,4159,3339,3224,3827,Upgrade
