,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,10348,8720,7166,8648,9838,11781,10251,11902,11417,11878,14793,17392,16518,21206,16372,18129,16421,16058,16327,19539,22947,Upgrade
1,Market Cap Growth,-25.98%,-25.98%,-30.09%,-27.35%,-13.83%,-0.82%,-30.71%,-31.56%,-30.88%,-43.99%,-9.64%,-4.07%,0.59%,32.06%,0.27%,-7.22%,-28.44%,-18.53%,-28.39%,-27.50%,9.77%,Upgrade
2,Enterprise Value,19802,19057,15989,14487,15677,17383,13838,11524,11038,12595,15449,17710,16835,21259,16397,12537,10829,10530,12287,15847,19255,Upgrade
3,Last Close Price,4.26,3.59,2.95,3.56,4.05,4.85,4.22,4.84,4.65,4.83,6.02,6.29,5.98,7.67,5.92,6.13,5.55,5.40,5.49,6.34,7.44,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,82.04,-,-,4.85,4.15,5.38,3.98,6.23,6.43,5.42,5.55,4.97,5.31,Upgrade
5,Forward PE,-,2.41,1.98,4.07,4.72,5.80,5.17,4.47,4.32,4.08,3.55,3.86,3.61,4.49,4.68,6.90,6.38,6.52,5.79,5.73,5.47,Upgrade
6,PS Ratio,0.23,0.19,0.15,0.18,0.21,0.26,0.21,0.23,0.22,0.22,0.25,0.28,0.26,0.34,0.29,0.35,0.34,0.33,0.33,0.37,0.45,Upgrade
7,PB Ratio,0.54,0.45,0.35,0.42,0.48,0.57,0.49,0.56,0.53,0.56,0.68,0.73,0.71,0.93,0.74,0.85,0.80,0.81,0.85,1.01,1.10,Upgrade
8,P/TBV Ratio,0.50,0.50,0.38,0.46,0.52,0.62,0.53,0.60,0.58,0.60,0.74,0.79,0.77,1.01,0.81,0.93,0.88,0.89,0.94,1.10,1.22,Upgrade
9,P/FCF Ratio,-,-2.17,-,-,-,-2.21,-2.52,-,-,-138.67,-19.15,-,-,-10.68,-27.02,-,-,4.21,25.71,-,-,Upgrade
10,P/OCF Ratio,-,-102.37,-,-,7.87,-4.76,-7.48,-,-,5.64,9.87,-,-,-151.29,10.55,-,-,2.41,4.80,8.51,9.89,Upgrade
11,EV/Sales Ratio,0.42,0.41,0.33,0.31,0.33,0.38,0.29,0.23,0.21,0.23,0.26,0.29,0.27,0.34,0.29,0.24,0.22,0.21,0.25,0.30,0.38,Upgrade
12,EV/EBITDA Ratio,35.12,-,12.10,11.29,12.12,10.23,15.12,13.96,6.79,-,4.18,2.80,2.49,3.20,2.38,2.37,2.23,1.99,2.36,2.51,2.88,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,37.45,-,-,24.77,-,-,3.46,3.02,3.90,2.87,3.03,2.92,2.53,2.93,2.98,3.32,Upgrade
14,EV/FCF Ratio,-4.93,-4.75,-,-,-,-3.26,-3.41,-,-,-147.03,-20.00,-,-,-10.70,-27.06,-,-,2.76,19.35,-,-,Upgrade
15,Debt / Equity Ratio,0.93,0.93,0.88,0.81,0.74,0.72,0.71,0.58,0.59,0.46,0.40,0.37,0.40,0.42,0.40,0.30,0.33,0.14,0.13,0.10,0.13,Upgrade
16,Debt / EBITDA Ratio,31.73,-,17.57,15.94,17.23,6.31,17.10,11.42,5.08,-,17.13,2.08,1.68,2.18,0.80,1.05,1.32,0.50,0.55,0.45,0.41,Upgrade
17,Debt / FCF Ratio,-,-4.46,-,-,-,-2.81,-3.68,-,-,-113.76,-11.40,-,-,-4.83,-14.58,-,-,0.71,3.98,-,-,Upgrade
18,Asset Turnover,0.77,0.90,0.89,1.11,0.88,0.91,1.00,0.97,1.06,1.16,1.12,1.18,1.44,1.43,1.33,1.28,1.22,1.38,1.27,1.75,Upgrade,
19,Inventory Turnover,16.90,13.76,13.58,12.99,17.61,14.23,13.90,14.45,13.48,12.93,12.84,13.49,12.39,12.48,11.33,12.75,12.05,11.32,13.40,10.66,13.73,Upgrade
20,Quick Ratio,0.41,0.41,0.48,0.42,0.45,0.50,0.56,0.53,0.58,0.60,0.58,0.71,0.72,0.64,0.65,0.64,0.69,0.61,0.71,1.06,0.89,Upgrade
21,Current Ratio,0.64,0.64,0.71,0.72,0.71,0.77,0.81,0.83,0.84,0.83,0.88,1.01,0.99,1.01,1.02,1.01,0.92,0.94,0.96,1.56,1.23,Upgrade
22,Return on Equity (ROE),-22.08%,-2.48%,-2.02%,-1.43%,-7.97%,-1.96%,-1.22%,1.24%,-7.03%,-1.26%,9.09%,10.87%,11.30%,33.33%,17.72%,11.63%,16.38%,12.60%,11.42%,20.49%,Upgrade,
23,Return on Assets (ROA),-2.73%,-0.53%,-0.39%,-0.64%,1.45%,-0.57%,-0.17%,1.64%,-2.46%,-0.78%,4.19%,5.74%,4.13%,13.27%,6.99%,5.78%,6.64%,6.16%,5.90%,11.14%,Upgrade,
24,Return on Capital (ROIC),-3.81%,-0.75%,-0.55%,-0.88%,2.03%,-0.81%,-0.24%,2.44%,-3.99%,-1.17%,5.87%,8.42%,6.37%,20.89%,11.14%,9.74%,12.11%,10.20%,8.83%,16.58%,Upgrade,
