,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Rental Revenue,335.88,296.3,290.14,257.75,339.82,291.24,289.79,430.55,429.88,474.68,Upgrade
1,Other Revenue,14.48,17.45,13.87,11.08,7.8,7.21,5.3,5.76,5.21,9.73,Upgrade
2,Total Revenue,350.36,313.75,304.01,268.83,347.62,298.46,295.09,436.31,435.09,484.41,Upgrade
3,Revenue Growth (YoY,15.24%,16.71%,-12.54%,-9.93%,17.80%,-31.60%,-32.18%,-9.93%,-11.43%,-8.59%,Upgrade
4,Property Expenses,56.83,55.77,54,53.89,51.55,51.21,49.53,50.54,57.53,57.38,Upgrade
5,"Selling, General & Administrative",5.92,6.91,3.64,6.34,3.91,7.61,3.92,5.17,5.77,6.1,Upgrade
6,Depreciation & Amortization,3.97,3.82,3.91,3.94,4,3.84,3.87,3.98,4.29,4.7,Upgrade
7,Total Operating Expenses,66.71,66.5,61.55,64.17,59.45,62.66,57.32,59.68,67.59,68.18,Upgrade
8,Operating Income,283.64,247.25,242.46,204.66,288.16,235.8,237.77,376.63,367.5,416.23,Upgrade
9,Interest Expense,-329.98,-351.88,-260.36,-199.75,-85.35,-79,-69.35,-79.88,-136.59,-171.91,Upgrade
10,Interest & Investment Income,0.47,3.86,1.18,0.25,0.19,0.15,0.15,0.25,0.95,0.72,Upgrade
11,Other Non-Operating Income,3.87,-2.62,-0.49,3.25,-,-1.44,-1.63,-2.23,-1.91,-2.29,Upgrade
12,EBT Excluding Unusual Items,-42,-103.38,-17.21,8.41,203,155.51,166.94,294.78,229.95,242.75,Upgrade
13,Asset Writedown,16.55,246.89,120.03,310.43,444.26,522.35,-213.07,-459.83,-2288,-1942,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,-,0.89,-,-,Upgrade
15,Pretax Income,-25.45,143.51,102.82,318.84,647.26,677.86,-46.13,-164.17,-2058,-1700,Upgrade
16,Income Tax Expense,-5.65,-17.01,-2.4,2.02,34.18,26.31,28.33,49.43,37.97,39.64,Upgrade
17,Net Income,-19.8,160.52,105.22,316.82,613.08,651.55,-74.46,-213.6,-2096,-1739,Upgrade
18,Net Income to Common,-19.8,160.52,105.22,316.82,613.08,651.55,-74.46,-213.6,-2096,-1739,Upgrade
19,Net Income Growth,-,-49.34%,-82.84%,-51.37%,-,-,-,-,-,-,Upgrade
20,Basic Shares Outstanding,3257,3257,3257,3257,3257,3257,3257,3257,3257,3257,Upgrade
21,Diluted Shares Outstanding,3257,3257,3257,3257,3257,3257,3257,3257,3257,3257,Upgrade
22,EPS (Basic),-0.01,0.05,0.03,0.10,0.19,0.20,-0.02,-0.07,-0.64,-0.53,Upgrade
23,EPS (Diluted),-0.01,0.05,0.03,0.10,0.19,0.20,-0.02,-0.07,-0.64,-0.53,Upgrade
24,EPS Growth,-,-49.34%,-82.84%,-51.37%,-,-,-,-,-,-,Upgrade
25,Dividend Per Share,-,-,-,0.010,0.051,0.041,0.045,0.076,0.060,0.056,Upgrade
26,Dividend Growth,-,-,-,-75.61%,13.33%,-46.05%,-25.00%,35.71%,-11.76%,-26.32%,Upgrade
27,Operating Margin,80.96%,78.81%,79.75%,76.13%,82.90%,79.01%,80.58%,86.32%,84.47%,85.93%,Upgrade
28,Profit Margin,-5.65%,51.16%,34.61%,117.85%,176.37%,218.31%,-25.23%,-48.96%,-481.79%,-359.06%,Upgrade
29,Free Cash Flow Margin,4.94%,-10.81%,26.54%,40.94%,53.69%,58.05%,44.41%,70.63%,39.05%,53.95%,Upgrade
30,EBITDA,287.61,251.07,246.37,208.59,292.16,239.64,241.64,380.61,371.79,420.92,Upgrade
31,D&A For Ebitda,3.97,3.82,3.91,3.94,4,3.84,3.87,3.98,4.29,4.7,Upgrade
32,EBIT,283.64,247.25,242.46,204.66,288.16,235.8,237.77,376.63,367.5,416.23,Upgrade
33,Revenue as Reported,350.36,313.75,304.01,268.83,347.62,298.46,295.09,436.31,435.09,484.41,Upgrade
