,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,171.25,182.85,142.42,215.04,177.2,193.91,146.84,197.77,178.73,115.37,99.75,278.65,168.36,173.67,146.14,220.56,181.66,169.05,146.6,241.27,Upgrade
1,Other Revenue,-5.9,5.9,-,10.67,-11.75,11.75,-,12.34,-5.42,5.42,-,8.61,-3.18,3.18,-,8.29,-3.22,3.22,-,15.7,Upgrade
2,Revenue,165.35,188.75,142.42,225.72,165.45,205.67,146.84,210.11,173.32,120.78,99.75,287.26,165.18,176.85,146.14,228.85,178.44,172.27,146.6,256.97,Upgrade
3,Revenue Growth (YoY),-0.06%,-8.22%,-3.01%,7.43%,-4.54%,70.28%,47.20%,-26.86%,4.93%,-31.70%,-31.74%,25.52%,-7.43%,2.66%,-0.31%,-10.94%,-0.60%,-2.77%,-14.55%,2.98%,Upgrade
4,Cost of Revenue,99.31,116.26,99.93,156.08,109.44,141.93,102.25,166.1,115.76,78.36,67.68,176.34,113.95,124.21,97.69,164.85,107.71,100.19,104.91,176.15,Upgrade
5,Gross Profit,66.03,72.5,42.49,69.64,56.01,63.73,44.59,44.01,57.56,42.42,32.07,110.92,51.23,52.64,48.45,64.01,70.73,72.08,41.7,80.83,Upgrade
6,"Selling, General & Admin",31.99,33.71,28.17,27.75,32.16,33.87,29.34,32.76,32.91,26.96,30.12,41.46,32.97,31.72,33.46,30.95,33.17,26.92,35.04,53.86,Upgrade
7,Research & Development,18.58,16.08,14.45,29.95,16.97,13.1,15.78,25.97,16.75,12.41,13.67,22.62,14.94,12.17,10.65,17.44,19.16,13.68,11.81,12.9,Upgrade
8,Other Operating Expenses,1.46,1.8,2.83,0.02,0.42,-0.58,1.06,8.69,-0.54,-1.53,-1.1,10.57,-1.37,-1.73,-0.67,13.68,-3.18,-1.81,-2.7,11.96,Upgrade
9,Operating Expenses,49.8,56.8,44.15,58.25,45.01,48.27,48.25,82.68,49.63,37.95,41.25,79.32,51.03,44.83,43.51,61.03,48.53,59.77,48.46,76.09,Upgrade
10,Operating Income,16.23,15.69,-1.67,11.39,10.99,15.47,-3.66,-38.67,7.93,4.48,-9.18,31.6,0.2,7.81,4.94,2.98,22.2,12.31,-6.76,4.74,Upgrade
11,Interest Expense,-1.15,-0.96,-0.77,-1.9,-1.5,-1.15,-1.41,-1.66,-1.41,-1.6,-1.31,-1.2,-0.83,-0.55,-0.48,-1.12,-0.84,-0.53,-0.21,-0.1,Upgrade
12,Interest & Investment Income,0.35,0.63,0.6,0.64,0.8,0.74,0.72,1.54,0.5,0.53,0.54,0.45,0.78,0.92,1.45,2.14,0.91,0.74,0.25,1.68,Upgrade
13,Currency Exchange Gain (Loss),-1.22,1.22,-,1.83,-2.89,2.89,-,7.23,-4.31,4.31,-,-1.5,-0.16,0.16,-,-5.57,-1.02,1.02,-,1.02,Upgrade
14,Other Non Operating Income (Expenses),-0.99,-0.76,0.19,-2.83,1.38,1.23,-1.61,-11.51,8.64,3.15,-0.43,-2.57,0.47,0.53,0.39,-0.71,-3.33,-1.5,3.27,-6.07,Upgrade
15,EBT Excluding Unusual Items,13.23,15.82,-1.64,9.12,8.79,19.17,-5.97,-43.07,11.35,10.87,-10.38,26.79,0.45,8.87,6.3,-2.27,17.92,12.03,-3.45,1.27,Upgrade
16,Gain (Loss) on Sale of Investments,-0.02,-0.01,0.14,0.03,-0.03,-0.04,0.35,-0.31,0.15,0.02,0.06,-0.12,-0.02,-0.01,-0.59,-1.62,0.23,0.83,0.73,0.52,Upgrade
17,Gain (Loss) on Sale of Assets,0.02,0.01,1.08,1.12,0.12,0.62,0.22,3.25,1.17,0.42,0.18,0.52,0.79,1.32,1.09,0.74,-0.07,0.64,-,0.62,Upgrade
18,Asset Writedown,0.02,-0.02,0.02,-0.19,0.03,-0.03,0.03,-0.36,0.27,-0.27,-,-4.36,-0.16,0.16,-0.16,-1.01,0.75,-,-,-0.8,Upgrade
19,Other Unusual Items,2.54,4.31,0.85,5.25,-3.25,4.46,-,8.28,-0.55,0.55,-,17.08,-,-,-,20.41,-,-,-,21.31,Upgrade
20,Pretax Income,15.78,20.1,0.46,15.32,5.66,24.18,-5.37,-32.21,12.39,11.59,-10.14,39.9,1.06,10.34,6.64,16.26,18.82,13.5,-2.72,22.92,Upgrade
21,Income Tax Expense,1.8,1.48,3.33,-2.42,1.35,2.96,1.27,-3.3,2.2,1.32,0.85,2.61,0.64,1.79,2.42,-0.49,7.79,2.24,0.9,4.52,Upgrade
22,Earnings From Continuing Operations,13.98,18.63,-2.87,17.74,4.31,21.22,-6.64,-28.91,10.19,10.27,-11,37.29,0.42,8.56,4.22,16.75,11.03,11.27,-3.62,18.4,Upgrade
23,Minority Interest in Earnings,-4.31,-2.52,-2.65,-5.09,-1.49,-3.44,-2.05,-3.2,-1.27,-2.4,-1.62,-5.56,-0.45,-0.73,-0.77,-6.28,0.06,-1.63,0.81,-6.87,Upgrade
24,Net Income,9.67,16.1,-5.51,12.65,2.82,17.78,-8.69,-32.11,8.92,7.88,-12.61,31.73,-0.03,7.83,3.45,10.47,11.09,9.64,-2.81,11.52,Upgrade
25,Net Income to Common,9.67,16.1,-5.51,12.65,2.82,17.78,-8.69,-32.11,8.92,7.88,-12.61,31.73,-0.03,7.83,3.45,10.47,11.09,9.64,-2.81,11.52,Upgrade
26,Net Income Growth,242.48%,-9.42%,-,-,-68.36%,125.74%,-,-,-,0.58%,-,203.11%,-,-18.74%,-,-9.18%,-22.21%,-4.66%,-,-23.26%,Upgrade
27,Shares Outstanding (Basic),372,350,363,229,356,364,364,161,307,587,360,307,373,369,384,381,392,332,351,384,Upgrade
28,Shares Outstanding (Diluted),372,350,363,229,356,364,364,161,307,587,360,307,373,369,384,381,392,332,351,384,Upgrade
29,Shares Change (YoY),4.59%,-3.61%,-0.23%,42.28%,15.72%,-38.08%,0.88%,-47.68%,-17.60%,59.33%,-6.08%,-19.26%,-4.87%,11.12%,9.29%,-0.93%,10.06%,1.19%,-8.26%,11.02%,Upgrade
30,EPS (Basic),0.03,0.05,-0.02,0.06,0.01,0.05,-0.02,-0.20,0.03,0.01,-0.04,0.10,-0.00,0.02,0.01,0.03,0.03,0.03,-0.01,0.03,Upgrade
31,EPS (Diluted),0.03,0.05,-0.02,0.06,0.01,0.05,-0.02,-0.20,0.03,0.01,-0.04,0.10,-0.00,0.02,0.01,0.03,0.03,0.03,-0.01,0.03,Upgrade
32,EPS Growth,227.45%,-6.02%,-,-,-72.66%,264.58%,-,-,-,-36.87%,-,275.41%,-,-26.87%,-,-8.32%,-29.32%,-5.79%,-,-30.88%,Upgrade
33,Free Cash Flow,-3.12,-11.34,-28.1,-54.26,-41.53,23.57,-45.86,-42.77,-40.17,35.59,-70.88,104.31,-25.01,-12.41,-48.69,85.85,-5.47,-7.92,-44.65,97.71,Upgrade
34,Free Cash Flow Per Share,-0.01,-0.03,-0.08,-0.24,-0.12,0.06,-0.13,-0.27,-0.13,0.06,-0.20,0.34,-0.07,-0.03,-0.13,0.23,-0.01,-0.02,-0.13,0.25,Upgrade
35,Dividend Per Share,-,-,-,0.050,-,-,-,-,-,-,-,0.050,-,-,-,0.050,-,-,-,0.050,Upgrade
36,Gross Margin,39.94%,38.41%,29.83%,30.85%,33.85%,30.99%,30.37%,20.95%,33.21%,35.12%,32.15%,38.61%,31.01%,29.77%,33.15%,27.97%,39.64%,41.84%,28.44%,31.45%,Upgrade
37,Operating Margin,9.82%,8.31%,-1.17%,5.05%,6.64%,7.52%,-2.49%,-18.40%,4.57%,3.71%,-9.20%,11.00%,0.12%,4.42%,3.38%,1.30%,12.44%,7.15%,-4.61%,1.85%,Upgrade
38,Profit Margin,5.85%,8.53%,-3.87%,5.61%,1.71%,8.64%,-5.92%,-15.28%,5.15%,6.52%,-12.65%,11.04%,-0.02%,4.43%,2.36%,4.57%,6.21%,5.59%,-1.92%,4.48%,Upgrade
39,Free Cash Flow Margin,-1.89%,-6.01%,-19.73%,-24.04%,-25.10%,11.46%,-31.23%,-20.36%,-23.18%,29.46%,-71.05%,36.31%,-15.14%,-7.02%,-33.31%,37.51%,-3.07%,-4.60%,-30.46%,38.02%,Upgrade
40,EBITDA,26.88,26.05,8.99,22.04,23.65,28.26,8.99,-26.02,22.04,17.05,4.94,45.72,14.39,22.41,19.13,17.17,35.58,26.54,6.62,18.13,Upgrade
41,EBITDA Margin,16.26%,13.80%,6.31%,9.76%,14.29%,13.74%,6.12%,-12.38%,12.72%,14.11%,4.95%,15.92%,8.71%,12.67%,13.09%,7.50%,19.94%,15.41%,4.52%,7.05%,Upgrade
42,D&A For EBITDA,10.65,10.36,10.65,10.65,12.65,12.79,12.65,12.65,14.11,12.57,14.11,14.11,14.19,14.6,14.19,14.19,13.38,14.23,13.38,13.38,Upgrade
43,EBIT,16.23,15.69,-1.67,11.39,10.99,15.47,-3.66,-38.67,7.93,4.48,-9.18,31.6,0.2,7.81,4.94,2.98,22.2,12.31,-6.76,4.74,Upgrade
44,EBIT Margin,9.82%,8.31%,-1.17%,5.05%,6.64%,7.52%,-2.49%,-18.40%,4.57%,3.71%,-9.20%,11.00%,0.12%,4.42%,3.38%,1.30%,12.44%,7.15%,-4.61%,1.85%,Upgrade
45,Effective Tax Rate,11.44%,7.34%,722.28%,-,23.81%,12.25%,-,-,17.76%,11.37%,-,6.55%,60.04%,17.27%,36.46%,-,41.40%,16.56%,-,19.74%,Upgrade
46,Revenue as Reported,165.35,188.75,142.42,225.72,165.45,205.67,146.84,210.11,173.32,120.78,99.75,287.26,165.18,176.85,146.14,228.85,178.44,172.27,146.6,256.97,Upgrade
