,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2309,1823,1501,1733,2128,2189,1932,1986,1896,1692,1816,2177,2063,2152,2132,2169,2482,2402,1885,2067,2304,Upgrade
1,Market Cap Growth,-16.72%,-16.72%,-22.33%,-12.77%,12.24%,29.42%,6.42%,-8.73%,-8.12%,-21.38%,-14.84%,0.35%,-16.87%,-10.41%,13.09%,4.93%,7.74%,15.38%,-27.25%,-24.87%,-4.67%,Upgrade
2,Enterprise Value,2358,1862,1523,1738,2133,2153,1931,1977,1886,1640,1786,2176,2062,2128,2073,2123,2436,2349,1814,2050,2286,Upgrade
3,Last Close Price,6.37,5.03,4.14,4.72,5.80,5.97,5.27,5.41,5.17,4.72,5.02,6.02,5.71,5.95,5.79,5.79,6.62,6.41,4.98,5.46,6.08,Upgrade
4,PE Ratio,68.82,55.40,57.57,-,86.62,-108.40,-137.03,-,-,47.11,67.35,-,48.01,-,64.92,62.60,87.44,81.58,57.81,-,52.90,Upgrade
5,Forward PE,-,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,58.90,Upgrade
6,PS Ratio,3.14,2.52,2.08,2.34,2.86,3.01,2.63,3.05,3.14,2.48,2.70,2.99,2.66,3.00,2.92,2.99,3.42,3.18,2.50,2.72,2.93,Upgrade
7,PB Ratio,2.13,1.50,1.26,1.46,1.79,1.86,1.66,1.74,1.65,1.43,1.56,1.86,1.75,1.88,1.87,1.82,2.05,2.01,1.59,1.73,1.92,Upgrade
8,P/TBV Ratio,1.82,1.82,1.53,1.76,2.16,2.23,1.99,2.10,1.98,1.70,1.86,2.21,2.07,2.24,2.23,2.16,2.43,2.39,1.89,2.06,2.30,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-18.36,-,-,-,41.25,-,113.38,-,-,-,89.27,-,-,-,172.07,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-,-38.15,-,-29.77,-,25.13,-,37.30,-,-,-,26.21,21.67,22.57,-,31.51,Upgrade
