,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,841.46,914.71,684.32,825.62,754.75,605.73,317.87,375.98,407.69,455.77,427.96,602.05,494.35,482.91,327.51,384.05,406.51,360.75,261.58,384.22,Upgrade
1,Other Revenue,-7.95,7.95,-,14.01,-3.42,3.42,-,10.64,-5.64,5.64,-,14.3,-6.28,6.28,-,11.07,-4.23,4.23,-,13.43,Upgrade
2,Revenue,833.52,922.66,684.32,839.64,751.33,609.15,317.87,386.62,402.05,461.41,427.96,616.35,488.07,489.18,327.51,395.12,402.28,364.98,261.58,397.65,Upgrade
3,Revenue Growth (YoY),10.94%,51.47%,115.29%,117.18%,86.88%,32.02%,-25.72%,-37.27%,-17.62%,-5.68%,30.67%,55.99%,21.33%,34.03%,25.20%,-0.64%,9.44%,-0.03%,-23.37%,-3.29%,Upgrade
4,Cost of Revenue,568.39,616.12,481.6,624.75,554.11,480.79,250.7,276.19,303.79,362.3,339.47,483.46,372.35,394.81,261.08,300.27,286.6,253.01,201.66,277.68,Upgrade
5,Gross Profit,265.13,306.53,202.72,214.88,197.21,128.36,67.17,110.42,98.26,99.11,88.49,132.89,115.72,94.37,66.43,94.84,115.68,111.97,59.92,119.96,Upgrade
6,"Selling, General & Admin",142.79,151.78,126.65,110.83,124.5,102.7,38.95,57.37,50.29,39.66,40.13,40.78,42.97,33.93,33.8,20.25,30.46,39.56,30.48,42.96,Upgrade
7,Research & Development,33.57,42.7,32.06,42.6,26.21,10.6,0.5,-1.37,1.06,1.45,1.11,1.6,1.65,2.67,1.89,1.56,2.21,3.05,1.53,1.76,Upgrade
8,Other Operating Expenses,4.82,4.49,4.18,2.91,0.67,2.29,0.47,7.05,2.1,1.76,1.7,6.86,0.79,2.42,1.05,4.85,2.6,1.65,1.33,4.28,Upgrade
9,Operating Expenses,182.01,206.26,163.78,154.22,154.63,117.88,40.06,60.98,52.21,45.74,40.22,46.76,45.25,40.16,34.62,27.92,35.05,44.99,30.53,47.81,Upgrade
10,Operating Income,83.12,100.28,38.94,60.66,42.59,10.48,27.1,49.44,46.05,53.37,48.27,86.13,70.46,54.22,31.81,66.92,80.62,66.98,29.39,72.16,Upgrade
11,Interest Expense,-7.52,-9.67,-8.63,-6.44,-2.89,-1.19,-0.22,-0.18,-0.2,-0.16,-0.16,-0.16,-0.39,-0,-0.13,-0.11,-0.08,-0.13,-0.12,-0.15,Upgrade
12,Interest & Investment Income,2.54,3.06,2.16,0.71,4.26,1.63,3.47,3.89,2.32,2.69,0.23,1.55,0.64,3.91,0.23,1.17,1.35,2.12,1.8,2.68,Upgrade
13,Currency Exchange Gain (Loss),-25.28,25.28,-,11.57,-13.95,13.95,-,28.56,-17.43,17.43,-,-15.92,7.65,-7.65,-,-39.57,-7.44,7.44,-,7.83,Upgrade
14,Other Non Operating Income (Expenses),-199.7,-13.08,11.51,-16.61,14.97,3.88,-4.7,-35.6,35.21,1.86,-1.94,5.2,-6.1,-5.63,6.01,13.48,-13.81,-7.21,7.02,-12.21,Upgrade
15,EBT Excluding Unusual Items,-146.84,105.88,43.99,49.89,44.98,28.75,25.65,46.11,65.96,75.2,46.4,76.79,72.26,44.85,37.92,41.89,60.65,69.2,38.09,70.31,Upgrade
16,Gain (Loss) on Sale of Investments,-,-0.21,0.21,2.22,4.36,-2.7,0.6,-0.25,0.63,0.37,0.24,-0.81,0.24,0.18,0.49,0.13,-0.63,-0.03,-0.01,-1.96,Upgrade
17,Gain (Loss) on Sale of Assets,0.13,0.87,-0.15,-0.35,0.1,-,-,0.02,-0.02,-0.02,0.02,-0.02,-0.01,-,0.44,-,-0.01,0.01,0,-0,Upgrade
18,Asset Writedown,-6.37,-0.59,0.41,-0.03,-0.04,-1.38,-,1.58,0.01,-0.01,-,-0.05,0,-0,-,-0.39,-,-,-,-6.85,Upgrade
19,Other Unusual Items,212.59,3.19,2.51,4.51,-0.16,0.16,-,3.49,-0.04,0.04,-,3.71,-,-,-,3.23,-,-,-,1.26,Upgrade
