,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7670,8847,8168,9198,9282,10010,8596,8862,8666,7798,8932,10830,12857,11661,15287,9422,8540,7591,7430,7851,7826,Upgrade
1,Market Cap Growth,-11.62%,-11.62%,-4.97%,3.79%,7.11%,28.37%,-3.76%,-18.17%,-32.60%,-33.13%,-41.58%,14.94%,50.56%,53.62%,105.75%,20.00%,9.11%,-8.10%,-16.78%,-4.37%,15.33%,Upgrade
2,Enterprise Value,5066,5820,5326,6554,6638,7426,6091,6935,6739,5770,6983,9262,11290,9900,14278,7696,6814,5928,5858,6466,6441,Upgrade
3,Last Close Price,5.54,6.39,5.70,6.35,6.41,6.91,5.94,5.93,5.80,5.22,5.98,7.23,8.59,7.68,10.06,6.10,5.52,5.55,5.43,5.64,5.63,Upgrade
4,PE Ratio,17.32,19.99,14.91,16.36,16.36,15.20,13.62,14.74,15.09,13.07,14.04,16.15,19.26,16.02,22.84,14.96,14.72,15.89,16.29,15.76,14.55,Upgrade
5,Forward PE,-,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,10.08,9.68,10.39,10.36,Upgrade
6,PS Ratio,1.76,2.03,1.73,1.87,1.84,1.95,1.63,1.70,1.68,1.52,1.73,2.14,2.59,2.38,3.26,2.04,2.00,1.85,1.82,1.84,1.71,Upgrade
7,PB Ratio,1.27,1.29,1.16,1.35,1.39,1.47,1.31,1.33,1.35,1.23,-,1.77,2.17,2.08,2.67,1.63,1.51,1.64,1.65,1.76,1.80,Upgrade
8,P/TBV Ratio,1.72,1.72,1.53,1.78,1.85,2.07,1.85,1.87,1.89,1.66,-,2.41,2.96,2.89,3.28,1.98,1.84,2.11,2.15,2.28,2.34,Upgrade
9,P/FCF Ratio,25.61,-,16.79,16.05,29.66,10.10,8.93,-,8.26,25.52,32.44,-,45.86,20.46,24.34,-,12.83,14.49,15.44,-,14.23,Upgrade
10,P/OCF Ratio,15.07,-,10.89,12.13,18.58,8.43,7.14,-,6.82,9.86,11.57,-,16.48,14.10,18.19,-,9.63,10.26,10.99,-,11.28,Upgrade
11,PEG Ratio,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.04,Upgrade
12,EV/Sales Ratio,1.16,1.33,1.13,1.33,1.32,1.45,1.15,1.33,1.31,1.13,1.35,1.83,2.27,2.02,3.05,1.67,1.59,1.45,1.44,1.51,1.41,Upgrade
13,EV/EBITDA Ratio,5.22,6.10,5.41,6.68,6.15,6.90,5.71,6.90,6.95,5.85,6.83,8.80,11.14,9.22,14.57,8.12,7.78,7.49,7.60,7.92,7.35,Upgrade
14,EV/EBIT Ratio,6.24,7.05,6.19,7.69,6.94,7.75,6.37,7.65,7.67,6.40,7.43,9.52,12.10,9.96,15.88,8.89,8.61,8.39,8.56,8.88,8.19,Upgrade
15,EV/FCF Ratio,16.91,-,10.95,11.43,21.21,7.49,6.33,-,6.42,18.88,25.36,-,40.27,17.37,22.73,-,10.24,11.31,12.17,-,11.71,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,-,-,0.01,0.01,0.01,0.01,-,-,Upgrade
17,Debt / EBITDA Ratio,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.01,-,0.01,0.01,-,-,0.06,0.06,0.07,0.07,-,-,Upgrade
18,Debt / FCF Ratio,0.00,-,0.00,0.01,0.02,0.01,0.01,-,0.01,0.04,-,-,0.02,-,-,-,0.10,0.11,0.12,-,-,Upgrade
19,Asset Turnover,0.40,0.57,0.65,0.63,0.58,0.69,0.71,0.70,-,-,0.75,0.75,0.81,0.70,0.75,0.82,0.85,0.83,0.70,0.82,Upgrade,
20,Inventory Turnover,6.63,5.16,7.15,7.90,7.20,6.20,7.64,7.29,7.78,-,-,5.81,5.72,6.43,6.15,7.03,7.21,6.35,5.54,4.12,4.52,Upgrade
21,Quick Ratio,5.56,5.56,4.72,4.99,5.38,3.88,4.08,4.01,3.45,4.39,-,3.82,3.43,2.78,4.21,3.07,4.69,4.35,4.43,4.47,4.39,Upgrade
22,Current Ratio,6.20,6.20,5.24,5.52,6.10,4.37,4.60,4.56,3.93,5.01,-,4.58,4.19,3.54,5.05,4.79,5.42,5.04,5.22,5.29,5.33,Upgrade
23,Return on Equity (ROE),5.89%,11.72%,12.45%,-1.38%,13.42%,12.65%,13.43%,9.04%,-,-,12.90%,11.98%,16.97%,14.66%,12.64%,17.81%,14.49%,14.68%,10.52%,10.63%,Upgrade,
24,Return on Assets (ROA),6.90%,8.37%,5.76%,5.49%,8.09%,8.34%,9.15%,5.76%,-,-,9.02%,7.12%,10.87%,9.19%,8.21%,10.88%,9.12%,9.98%,6.87%,8.46%,Upgrade,
25,Return on Capital (ROIC),7.80%,9.53%,6.49%,6.29%,9.43%,9.64%,10.70%,6.68%,-,-,10.44%,8.42%,12.67%,10.35%,9.20%,12.28%,10.39%,11.39%,7.88%,9.86%,Upgrade,
26,Return on Capital Employed (ROCE),11.79%,11.98%,12.18%,12.41%,14.30%,14.00%,14.45%,13.56%,13.58%,14.14%,-,15.83%,15.71%,17.72%,15.70%,14.93%,14.01%,15.27%,15.16%,16.27%,18.04%,Upgrade
27,Earnings Yield,5.77%,5.00%,6.71%,6.11%,6.11%,6.58%,7.34%,6.78%,6.63%,7.65%,7.13%,6.19%,5.19%,6.24%,4.38%,6.68%,6.79%,6.29%,6.14%,6.35%,6.87%,Upgrade
28,FCF Yield,3.91%,3.39%,5.96%,6.23%,3.37%,9.90%,11.20%,10.90%,12.10%,3.92%,3.08%,1.82%,2.18%,4.89%,4.11%,7.48%,7.80%,6.90%,6.48%,5.81%,7.03%,Upgrade
29,Dividend Yield,3.61%,-,-,-,3.12%,-,-,-,3.45%,-,-,-,1.16%,-,-,-,3.62%,-,-,-,1.78%,Upgrade
30,Payout Ratio,63.05%,356.18%,-,-,-,-,160.68%,-,0.15%,-,97.04%,-,2.30%,-,156.98%,-,-,0.39%,89.23%,-,93.02%,Upgrade
31,Buyback Yield / Dilution,1.25%,-0.06%,0.05%,-0.02%,5.02%,-0.02%,-0.02%,-0.00%,-4.70%,-0.00%,0.09%,-0.02%,-0.90%,-13.07%,-13.11%,-12.98%,-3.21%,0.05%,3.79%,-4.12%,-5.07%,Upgrade
32,Total Shareholder Return,4.86%,-0.06%,0.05%,-0.02%,8.14%,-0.02%,-0.02%,-0.00%,-1.25%,-0.00%,0.09%,-0.02%,0.26%,-13.07%,-13.11%,-12.98%,0.41%,0.05%,3.79%,-4.12%,-3.29%,Upgrade
