,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,327,215,215,215,435,547,601,772,497,1342,9237,Upgrade
1,Market Cap Growth,0%,0%,-50.52%,-60.66%,-27.71%,-29.15%,20.90%,-42.50%,-94.62%,-86.84%,-19.17%,Upgrade
2,Enterprise Value,2088,2017,1896,1896,2116,2742,2805,2955,2294,2875,10769,Upgrade
3,Last Close Price,0.07,0.05,0.05,0.05,0.10,0.12,0.17,0.23,0.19,0.51,3.51,Upgrade
4,PS Ratio,0.26,0.17,0.23,0.14,0.16,0.09,0.06,0.07,0.03,0.05,0.34,Upgrade
5,PB Ratio,-0.05,-0.05,-0.06,-0.06,-0.14,0.29,0.29,0.38,0.28,0.75,4.56,Upgrade
6,P/TBV Ratio,-,-,-,-,-,0.29,0.29,0.38,0.28,0.90,5.39,Upgrade
7,P/FCF Ratio,2.42,1.59,-2.80,-,-,0.81,4.29,-,-,40.38,-,Upgrade
8,P/OCF Ratio,1.58,1.58,-2.82,-,-,0.80,4.22,-,-,21.08,-,Upgrade
9,EV/Sales Ratio,1.69,1.63,2.05,1.24,0.78,0.43,0.30,0.25,0.12,0.12,0.40,Upgrade
10,EV/EBITDA Ratio,-,-,-,-,-,-,13.14,-,17.90,-,32.84,Upgrade
11,EV/EBIT Ratio,-,-,-,-,-,-,17.89,-,32.30,-,38.93,Upgrade
12,EV/FCF Ratio,15.48,14.94,-24.66,-,-,4.04,20.01,-,-,86.49,-,Upgrade
13,Debt / Equity Ratio,-0.44,-0.44,-0.49,-0.50,-0.61,0.90,1.05,1.10,1.27,1.03,0.94,Upgrade
14,Debt / FCF Ratio,13.22,13.22,-24.55,-,-,2.49,15.76,-,-,55.62,-,Upgrade
15,Return on Capital Employed (ROCE),-,-,-,-,-,-,7.42%,-,3.99%,-,12.55%,Upgrade
16,Earnings Yield,-174.45%,-265.30%,-412.67%,-2378.91%,-1238.70%,-117.19%,-19.49%,-47.24%,-92.46%,-34.13%,-2.63%,Upgrade
17,FCF Yield,41.25%,62.73%,-35.75%,-276.72%,-55.23%,124.03%,23.31%,-76.40%,32.20%,2.48%,-5.21%,Upgrade
18,Buyback Yield / Dilution,-0.19%,-,-0.37%,-6.84%,-33.05%,-38.70%,-25.90%,-13.46%,-0.68%,-0.97%,5.71%,Upgrade
19,Total Shareholder Return,-0.19%,-,-0.37%,-6.84%,-33.05%,-38.70%,-25.90%,-13.46%,-0.68%,-0.97%,5.71%,Upgrade
