,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,6472,6534,5974,6590,5833,5352,4678,3909,3719,3999,Upgrade
1,Revenue Growth (YoY),8.35%,-0.85%,2.41%,23.12%,24.70%,36.91%,25.78%,-2.25%,4.20%,25.91%,Upgrade
2,Cost of Revenue,5981,5904,5296,6096,5346,4955,4335,3636,3304,3617,Upgrade
3,Gross Profit,491.29,629.39,677.31,493.82,487.08,397.2,342.4,273.46,415.18,382.4,Upgrade
4,"Selling, General & Admin",311.61,272.73,271.61,239.81,196.86,233.51,159.08,169.53,185.94,210.71,Upgrade
5,Operating Expenses,311.61,272.73,271.61,239.81,196.86,233.51,159.08,169.53,185.94,210.71,Upgrade
6,Operating Income,179.68,356.66,405.7,254.01,290.22,163.69,183.32,103.93,229.25,171.68,Upgrade
7,Interest Expense,-11.91,-12.07,-15.39,-8.18,-8.88,-10.53,-8.48,-7.44,-9.56,-9.6,Upgrade
8,Interest & Investment Income,14.24,10.19,15.51,14.98,13.76,7.57,30.17,12.59,18.65,5.1,Upgrade
9,Earnings From Equity Investments,-38.21,-2.89,0.06,0.75,10.71,22.44,2.03,17.21,-2.45,21.78,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,6.22,-,-,Upgrade
11,Other Non Operating Income (Expenses),-,4.95,-,6.04,-,17.63,-,6.65,-,-,Upgrade
12,EBT Excluding Unusual Items,143.8,356.84,405.89,267.6,305.81,200.8,207.04,139.15,235.89,188.97,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-0.92,Upgrade
14,Gain (Loss) on Sale of Investments,22.96,-46.63,-76.81,12.73,-62.7,-12.03,-21.4,-10.09,-14.6,-16.5,Upgrade
15,Gain (Loss) on Sale of Assets,1.13,1.31,0.41,1.65,3.5,1.75,0.7,0.68,0.29,-,Upgrade
16,Other Unusual Items,-,-,-,7.44,15.44,-,-,116.3,-,-,Upgrade
17,Pretax Income,167.89,311.51,329.49,289.42,262.05,190.52,186.33,246.04,221.57,171.54,Upgrade
18,Income Tax Expense,22.25,91.02,82.53,56.3,66.01,45.49,39.48,14.21,13.19,32.95,Upgrade
19,Earnings From Continuing Operations,145.64,220.49,246.96,233.12,196.05,145.03,146.86,231.84,208.39,138.59,Upgrade
20,Minority Interest in Earnings,2.56,2.78,3.29,1.99,3.17,2.12,0.53,-0.06,0.74,-6.21,Upgrade
21,Net Income,148.2,223.27,250.25,235.11,199.22,147.15,147.39,231.78,209.13,132.38,Upgrade
22,Net Income to Common,148.2,223.27,250.25,235.11,199.22,147.15,147.39,231.78,209.13,132.38,Upgrade
23,Net Income Growth,-40.78%,-5.04%,25.62%,59.78%,35.16%,-36.51%,-29.52%,75.09%,27.49%,-26.83%,Upgrade
24,Shares Outstanding (Basic),1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,Upgrade
25,Shares Outstanding (Diluted),1242,1242,1242,1242,1242,1242,1242,1242,1242,1242,Upgrade
26,EPS (Basic),0.12,0.18,0.20,0.19,0.16,0.12,0.12,0.19,0.17,0.11,Upgrade
27,EPS (Diluted),0.12,0.18,0.20,0.19,0.16,0.12,0.12,0.19,0.17,0.11,Upgrade
28,EPS Growth,-40.78%,-5.04%,25.62%,59.78%,35.16%,-36.51%,-29.52%,75.09%,27.49%,-26.83%,Upgrade
29,Free Cash Flow,-9.74,261.21,-62.17,464.1,549.51,-329.15,126.68,106.23,-205.48,-92.5,Upgrade
30,Free Cash Flow Per Share,-0.01,0.21,-0.05,0.37,0.44,-0.27,0.10,0.09,-0.17,-0.07,Upgrade
31,Dividend Per Share,0.030,0.080,0.040,-,-,-,-,-,-,-,Upgrade
32,Dividend Growth,-25.00%,-,-,-,-,-,-,-,-,-,Upgrade
33,Operating Margin,2.78%,5.46%,6.79%,3.85%,4.98%,3.06%,3.92%,2.66%,6.16%,4.29%,Upgrade
34,Profit Margin,2.29%,3.42%,4.19%,3.57%,3.42%,2.75%,3.15%,5.93%,5.62%,3.31%,Upgrade
35,Free Cash Flow Margin,-0.15%,4.00%,-1.04%,7.04%,9.42%,-6.15%,2.71%,2.72%,-5.52%,-2.31%,Upgrade
36,EBITDA,219.48,398.43,447.5,293.25,413.55,229.17,228.82,141.92,256.21,193.51,Upgrade
37,D&A For EBITDA,39.8,41.77,41.8,39.24,123.33,65.48,45.49,38,26.96,21.83,Upgrade
38,EBIT,179.68,356.66,405.7,254.01,290.22,163.69,183.32,103.93,229.25,171.68,Upgrade
