,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2617,1915,1606,1994,2603,2507,2503,2442,2324,2329,2625,3003,3117,3008,2616,3090,2842,2734,2132,2200,2186,Upgrade
1,Market Cap Growth,-23.61%,-23.61%,-35.83%,-18.36%,11.99%,7.66%,-4.64%,-18.70%,-25.42%,-22.58%,0.33%,-2.82%,9.65%,10.00%,22.68%,40.50%,30.02%,23.18%,3.09%,-11.25%,11.20%,Upgrade
2,Enterprise Value,5773,4981,4841,4777,5386,5306,5346,4924,4806,3932,4046,4482,4595,4047,3626,4610,4362,4171,3665,3837,3824,Upgrade
3,Last Close Price,6.01,4.40,3.62,4.50,5.87,5.66,5.60,5.47,5.20,5.21,5.80,6.63,6.88,6.64,5.72,6.76,6.22,7.74,5.99,6.18,6.14,Upgrade
4,PE Ratio,33.72,25.39,19.24,21.26,27.10,22.95,23.39,23.83,23.84,20.53,18.71,17.92,18.76,18.58,17.60,21.42,21.39,22.88,24.80,27.79,24.21,Upgrade
5,Forward PE,-,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,41.77,Upgrade
6,PS Ratio,0.64,0.49,0.39,0.46,0.56,0.50,0.50,0.49,0.49,0.48,0.46,0.52,0.54,0.55,0.53,0.69,0.70,0.71,0.62,0.64,0.58,Upgrade
7,PB Ratio,0.81,0.58,0.49,0.61,0.80,0.77,0.78,0.76,0.73,0.74,0.84,0.96,1.00,0.98,0.87,1.04,0.96,1.19,0.95,0.99,0.99,Upgrade
8,P/TBV Ratio,0.62,0.62,0.53,0.65,0.86,0.83,0.84,0.82,0.79,0.80,0.91,1.04,1.08,1.06,0.94,1.12,1.04,1.32,1.05,1.11,1.10,Upgrade
9,P/FCF Ratio,-,-20.61,-,-,-,-,-3.34,-3.19,-,-,-9.06,-8.00,-,-,-12.63,-,21.31,10.97,7.96,-,8.75,Upgrade
10,P/OCF Ratio,-,-34.58,-,-,-,-,-3.42,-3.26,-,-,-13.64,-10.82,-4.93,-,-20.83,-,13.31,7.78,5.71,-,5.47,Upgrade
11,EV/Sales Ratio,1.47,1.27,1.19,1.11,1.16,1.06,1.06,0.99,1.01,0.81,0.71,0.77,0.80,0.74,0.74,1.03,1.07,1.08,1.06,1.12,1.02,Upgrade
12,EV/EBITDA Ratio,15.60,13.70,13.13,12.61,13.79,14.51,14.41,13.77,13.67,11.18,10.41,10.70,11.27,10.06,9.83,12.75,12.40,12.32,12.41,13.42,13.50,Upgrade
13,EV/EBIT Ratio,21.80,18.01,17.19,16.27,17.65,18.93,18.74,18.01,18.00,14.72,13.36,13.46,14.33,12.89,12.91,16.95,16.65,16.74,17.38,18.93,18.65,Upgrade
14,EV/FCF Ratio,-62.12,-53.60,-,-,-,-,-7.13,-6.43,-,-,-13.97,-11.94,-,-,-17.51,-,32.71,16.74,13.68,-,15.31,Upgrade
15,Debt / Equity Ratio,1.12,1.12,1.12,1.19,1.17,1.05,1.06,1.08,1.11,0.99,0.79,0.76,0.79,0.85,0.78,0.75,0.74,1.01,1.02,1.00,0.96,Upgrade
16,Debt / EBITDA Ratio,9.99,9.17,9.48,13.11,7.67,8.05,8.52,10.04,11.14,7.04,7.31,7.48,7.67,4.39,5.12,8.11,7.58,5.06,5.36,9.43,8.95,Upgrade
17,Debt / FCF Ratio,-,-39.76,-,-,-,-,-4.53,-4.50,-,-,-8.53,-6.35,-,-,-11.25,-,16.47,9.31,8.52,-,8.52,Upgrade
18,Asset Turnover,0.31,0.44,0.35,0.38,0.37,0.51,0.46,0.51,0.38,0.53,0.40,0.58,0.79,0.64,0.42,0.54,0.69,0.53,0.29,0.50,Upgrade,
19,Inventory Turnover,6.12,4.41,7.01,6.07,6.60,7.47,10.48,8.62,8.97,7.73,11.90,8.82,9.81,13.35,9.87,6.40,7.66,10.86,7.34,1.35,1.21,Upgrade
20,Quick Ratio,1.15,1.15,1.16,1.17,1.23,1.24,1.24,1.19,1.22,1.20,1.17,1.15,1.19,1.19,1.21,1.15,1.09,1.04,1.11,0.98,0.64,Upgrade
