,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,4753,4857,4326,3583,3402,3091,3604,3039,2888,2504,2599,2868,3381,3330,3903,3542,4704,6712,2934,2497,2980,Upgrade
1,Market Cap Growth,57.15%,57.15%,20.04%,17.93%,17.80%,23.44%,38.68%,5.95%,-14.59%,-24.81%,-33.42%,-19.02%,-28.12%,-50.38%,33.01%,41.83%,57.83%,110.13%,-5.05%,-18.74%,14.41%,Upgrade
2,Enterprise Value,4939,4987,4329,3604,3423,3040,3517,2973,2823,2442,2514,2825,3338,3298,3816,3463,4625,6591,2798,2310,2794,Upgrade
3,Last Close Price,18.66,19.07,16.95,13.87,13.17,11.96,13.95,11.76,11.17,9.75,10.09,11.14,13.13,12.93,15.15,13.56,18.01,25.70,11.24,9.47,11.30,Upgrade
4,PE Ratio,47.83,-,32.94,30.29,29.98,-188.44,-,-93.08,-,-,105.15,-,324.31,-,-,-,49.26,-,28.61,-,40.74,Upgrade
5,Forward PE,-,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,28.53,29.54,28.57,43.53,66.13,19.01,19.01,19.01,Upgrade
6,PS Ratio,5.94,6.06,5.02,4.23,4.00,5.48,7.88,6.73,7.00,5.14,5.19,6.25,7.11,6.23,6.99,5.58,7.71,11.78,4.94,4.61,5.39,Upgrade
7,PB Ratio,4.55,4.63,4.10,3.26,3.12,3.08,3.71,3.12,2.97,2.47,2.56,2.85,3.33,3.37,3.95,3.37,4.47,6.81,2.98,2.58,3.04,Upgrade
8,P/TBV Ratio,4.87,4.87,4.31,3.43,3.16,3.13,3.74,3.15,3.01,2.49,2.59,2.89,3.37,3.42,4.00,3.41,4.52,6.88,3.01,2.61,3.08,Upgrade
