,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,123.87,144.89,96.75,436.44,183.89,130.52,100,149.77,76.76,124.73,61.29,224.03,90.62,83.15,77.66,283.05,114.36,159.86,52.43,243.03,Upgrade
1,Revenue Growth (YoY),-32.64%,11.01%,-3.25%,191.42%,139.57%,4.64%,63.17%,-33.15%,-15.30%,50.01%,-21.08%,-20.85%,-20.76%,-47.98%,48.12%,16.47%,-17.66%,48.40%,-16.53%,-12.24%,Upgrade
2,Cost of Revenue,73.7,78.11,54.37,237.79,99.7,78.57,55.21,118.41,48.81,56.76,28.96,125.26,42.04,47.97,41.62,130.73,60.98,88.73,25.27,112.31,Upgrade
3,Gross Profit,50.17,66.78,42.38,198.66,84.19,51.95,44.79,31.36,27.95,67.98,32.33,98.76,48.58,35.18,36.04,152.32,53.38,71.13,27.16,130.72,Upgrade
4,"Selling, General & Admin",42.41,38.93,38.66,55.64,39.79,38.98,39.27,45.65,40.29,33.29,34.32,48.43,36.26,33.33,33.32,47.9,35.02,28.45,27.12,56.05,Upgrade
5,Research & Development,19.35,16.21,14.53,24.86,15.53,13.85,12.44,22.98,16.2,16.15,14.16,22.09,17.91,15.45,14.7,37.02,17.87,15.3,13.48,31.01,Upgrade
6,Other Operating Expenses,0.4,0.7,-14.69,4.08,-1.7,1.26,-7.32,2.49,-16.29,0.51,-1.23,1.94,-1.77,-0.13,-7.94,0.23,-1.76,-24.28,0.08,1.89,Upgrade
7,Operating Expenses,66.98,53.62,36.88,91.76,58.19,57.73,43.36,80.94,42.96,53.46,46.65,72.5,51.09,48.62,38.13,93.41,51.97,20.3,39.29,85.23,Upgrade
8,Operating Income,-16.8,13.16,5.5,106.9,26,-5.78,1.43,-49.58,-15.01,14.51,-14.32,26.26,-2.51,-13.44,-2.09,58.91,1.42,50.84,-12.13,45.49,Upgrade
9,Interest Expense,-1.97,-1.85,-1.19,-1.42,-1.32,-0.63,-0.74,-0.82,-0.44,-1.11,-0.74,-0.49,-0.98,-1.15,-1.85,-0.84,-2,-1.59,-1.57,-1.46,Upgrade
10,Interest & Investment Income,0.26,0.49,0.76,0.59,0.75,0.44,0.64,0.55,0.42,0.4,0.31,-,0.53,0.42,0.7,0.29,0.03,0.27,0.24,1.02,Upgrade
11,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.06,0.06,-,-,-,0.19,-0.05,-0.14,-,-,0.03,-0.03,-,Upgrade
12,Currency Exchange Gain (Loss),0,-0,-,0.02,0.02,-0.02,-,0,0,-0,-,-0.01,-,-,-,0,-,-,-,-0.02,Upgrade
13,Other Non Operating Income (Expenses),-0.27,-0.29,-0.26,-0.27,-0.31,-0.4,-0.54,0.37,-0.59,-0.03,-0.23,0.13,-0.31,-0.36,-0.08,1.51,-0.23,-0.06,-1.54,0.18,Upgrade
14,EBT Excluding Unusual Items,-18.78,11.52,4.8,105.82,25.14,-6.4,0.8,-49.54,-15.54,13.76,-14.98,25.89,-3.08,-14.58,-3.47,59.86,-0.79,49.49,-15.04,45.22,Upgrade
15,Gain (Loss) on Sale of Investments,0,-0,-,-0,-0,-0,-0,0,0,-0,-0,-1.2,-,-,-,0.38,-1.14,-,-,-0.42,Upgrade
16,Gain (Loss) on Sale of Assets,4.79,0.02,0.08,0.06,-,0.01,-0.25,0.2,0.09,-,0.19,-0.02,0,-0.1,0.08,-,-0.01,0.03,-,-0,Upgrade
17,Asset Writedown,-2.62,0.22,-0.25,0.26,-0.33,0.15,-0.18,0.7,-0.9,0.24,-0.34,0.13,-0.2,-0.13,0.05,0.68,-0.98,0.31,-0.34,0.97,Upgrade
18,Other Unusual Items,3.69,-3.48,-0.07,-0.17,-0.02,0.02,-,3.53,-0.08,0.08,-,0.95,-,-,-,10.52,-,-,-,0.86,Upgrade
19,Pretax Income,-12.91,8.28,4.56,105.96,24.79,-6.22,0.37,-45.11,-16.43,14.08,-15.13,25.76,-3.28,-14.8,-3.34,71.44,-2.91,49.83,-15.38,46.62,Upgrade
20,Income Tax Expense,-3.48,-0.36,-0.71,11.4,2.34,-2.05,-0.27,-9.58,-4.31,-0.27,-2.6,1.9,-2.31,-3.73,-1.94,6.19,-2.01,6.41,-3.08,5.06,Upgrade
21,Earnings From Continuing Operations,-9.43,8.64,5.27,94.56,22.45,-4.17,0.64,-35.52,-12.12,14.35,-12.53,23.86,-0.97,-11.07,-1.4,65.25,-0.89,43.42,-12.3,41.56,Upgrade
22,Minority Interest in Earnings,0.4,0.24,0.18,-0.2,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Net Income,-9.03,8.87,5.45,94.37,22.65,-4.17,0.64,-35.52,-12.12,14.35,-12.53,23.86,-0.97,-11.07,-1.4,65.25,-0.89,43.42,-12.3,41.56,Upgrade
24,Net Income to Common,-9.03,8.87,5.45,94.37,22.65,-4.17,0.64,-35.52,-12.12,14.35,-12.53,23.86,-0.97,-11.07,-1.4,65.25,-0.89,43.42,-12.3,41.56,Upgrade
25,Net Income Growth,-,-,751.34%,-,-,-,-,-,-,-,-,-63.44%,-,-,-,57.02%,-,240.83%,-,-44.40%,Upgrade
26,Shares Outstanding (Basic),256,256,255,255,255,255,256,255,256,252,254,255,254,254,254,255,254,254,254,255,Upgrade
27,Shares Outstanding (Diluted),256,256,255,255,255,255,256,255,256,252,254,255,254,254,254,255,254,254,254,255,Upgrade
28,Shares Change (YoY),0.51%,0.31%,-0.54%,0.05%,-0.51%,1.08%,0.75%,-0.13%,0.75%,-0.60%,0.15%,0.36%,-0.05%,-0.12%,-0.16%,-0.07%,-0.06%,-0.79%,0.24%,0.56%,Upgrade
29,EPS (Basic),-0.04,0.03,0.02,0.37,0.09,-0.02,0.00,-0.14,-0.05,0.06,-0.05,0.09,-0.00,-0.04,-0.01,0.26,-0.00,0.17,-0.05,0.16,Upgrade
30,EPS (Diluted),-0.04,0.03,0.02,0.37,0.09,-0.02,0.00,-0.14,-0.05,0.06,-0.05,0.09,-0.00,-0.04,-0.01,0.26,-0.00,0.17,-0.05,0.16,Upgrade
31,EPS Growth,-,-,756.00%,-,-,-,-,-,-,-,-,-63.57%,-,-,-,57.12%,-,243.53%,-,-44.71%,Upgrade
32,Free Cash Flow,-51.95,-69.88,-108.82,128.17,-71.11,-34.15,-10.9,56.21,-0.54,-20.03,-72.24,121.28,10.45,6.38,-18.56,35.03,-30.6,10.97,-47.18,-0.22,Upgrade
33,Free Cash Flow Per Share,-0.20,-0.27,-0.43,0.50,-0.28,-0.13,-0.04,0.22,-0.00,-0.08,-0.28,0.47,0.04,0.03,-0.07,0.14,-0.12,0.04,-0.19,-0.00,Upgrade
34,Dividend Per Share,-,-,-,0.200,-,-,-,-,-,-,-,0.020,-,-,-,0.200,-,-,-,0.100,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-90.00%,-,-,-,100.00%,-,-,-,-50.08%,Upgrade
36,Gross Margin,40.50%,46.09%,43.80%,45.52%,45.78%,39.80%,44.79%,20.94%,36.41%,54.50%,52.75%,44.09%,53.61%,42.31%,46.41%,53.81%,46.68%,44.50%,51.80%,53.79%,Upgrade
37,Operating Margin,-13.57%,9.08%,5.68%,24.49%,14.14%,-4.43%,1.43%,-33.11%,-19.55%,11.63%,-23.36%,11.72%,-2.77%,-16.16%,-2.70%,20.81%,1.24%,31.80%,-23.14%,18.72%,Upgrade
38,Profit Margin,-7.29%,6.12%,5.63%,21.62%,12.32%,-3.19%,0.64%,-23.72%,-15.79%,11.51%,-20.44%,10.65%,-1.07%,-13.31%,-1.80%,23.05%,-0.78%,27.16%,-23.46%,17.10%,Upgrade
