,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,8385,8819,9303,8393,5912,10903,8149,8151,6655,7384,Upgrade
1,Revenue Growth (YoY),-9.86%,5.08%,57.37%,-23.03%,-27.46%,33.77%,22.45%,10.39%,-4.06%,27.36%,Upgrade
2,Cost of Revenue,4324,4302,4545,4146,2960,4077,3147,3042,2638,2995,Upgrade
3,Gross Profit,4061,4517,4758,4247,2952,6826,5003,5109,4017,4389,Upgrade
4,"Selling, General & Admin",3265,3795,3652,3430,2119,5133,3423,3517,2777,3039,Upgrade
5,Research & Development,267.93,372.02,313.61,294.3,317.53,399.74,294.7,305.15,245.32,255,Upgrade
6,Other Operating Expenses,0.66,-179.1,-39.32,-86.21,-61.53,-87.07,-58.98,-107.81,-124.89,-67.58,Upgrade
7,Operating Expenses,3690,3951,3973,3612,2411,5419,3701,3723,2930,3192,Upgrade
8,Operating Income,371.05,565.38,785.24,634.51,540.45,1407,1302,1387,1087,1196,Upgrade
9,Interest Expense,-84.27,-93.61,-105.44,-122.13,-98.57,-112.1,-109.93,-131.77,-112.89,-189.54,Upgrade
10,Interest & Investment Income,16.32,33.96,31.3,40.27,27,38.22,24.35,25.55,22.05,25.68,Upgrade
11,Earnings From Equity Investments,-0.87,-1.9,-1.8,-1.84,-1.64,-2.94,-7.81,-11.01,-4.86,-3.4,Upgrade
12,Currency Exchange Gain (Loss),0.92,1.16,-1.55,-1.23,1.11,0.69,0.08,-2.12,0.78,-11.48,Upgrade
13,Other Non Operating Income (Expenses),-1.95,1.78,-0.99,0.96,-0.14,5.39,-4.06,-12.87,-0.4,-1.24,Upgrade
14,EBT Excluding Unusual Items,301.19,506.77,706.76,550.55,468.21,1337,1204,1254,991.83,1016,Upgrade
15,Impairment of Goodwill,-,-,-,-35.87,-,-18.56,-11.22,-16.84,-,-30.18,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.55,-,-0.13,Upgrade
17,Gain (Loss) on Sale of Assets,-1.75,31.73,0.05,2.79,1.95,19.8,4.73,1.55,-1.46,28.64,Upgrade
18,Asset Writedown,-,-20.77,-,-147.13,-0.4,-15.51,-,-,-,-1.78,Upgrade
19,Other Unusual Items,-,-,-,-,-,-,-,-,-,1.17,Upgrade
20,Pretax Income,299.43,517.72,706.81,370.34,469.77,1322,1198,1240,990.37,1014,Upgrade
21,Income Tax Expense,85.29,-261.39,89.85,70.91,48.23,205.61,191.24,209.27,160.17,195.3,Upgrade
22,Earnings From Continuing Operations,214.14,779.11,616.96,299.43,421.54,1117,1007,1030,830.2,818.86,Upgrade
23,Net Income to Company,214.14,779.11,616.96,299.43,421.54,1117,1007,1030,830.2,818.86,Upgrade
24,Minority Interest in Earnings,-3.16,-72.65,-38.22,51.47,-7.95,-113.72,-76.85,-99.21,-98.18,-89.87,Upgrade
25,Net Income,210.98,706.46,578.74,350.9,413.59,1003,929.83,931.24,732.02,728.99,Upgrade
26,Net Income to Common,210.98,706.46,578.74,350.9,413.59,1003,929.83,931.24,732.02,728.99,Upgrade
27,Net Income Growth,-63.55%,101.33%,39.93%,-65.02%,-55.52%,7.71%,27.02%,27.74%,-14.79%,7.41%,Upgrade
28,Shares Outstanding (Basic),5036,5036,5036,5036,5036,5036,5036,5036,5036,5036,Upgrade
29,Shares Outstanding (Diluted),5036,5036,5036,5036,5036,5036,5036,5036,5036,5036,Upgrade
30,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-0.07%,Upgrade
31,EPS (Basic),0.04,0.14,0.11,0.07,0.08,0.20,0.18,0.18,0.15,0.14,Upgrade
32,EPS (Diluted),0.04,0.14,0.11,0.07,0.08,0.20,0.18,0.18,0.15,0.14,Upgrade
33,EPS Growth,-63.55%,101.33%,39.93%,-65.02%,-55.52%,7.71%,27.02%,27.74%,-14.79%,7.49%,Upgrade
34,Free Cash Flow,343.51,1568,-883.03,554.21,14.37,534.6,-525.66,1381,-2282,2647,Upgrade
35,Free Cash Flow Per Share,0.07,0.31,-0.18,0.11,0.00,0.11,-0.10,0.27,-0.45,0.53,Upgrade
36,Dividend Per Share,-,-,-,-,-,0.059,0.055,-,-,0.043,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-7.86%,Upgrade
38,Operating Margin,4.42%,6.41%,8.44%,7.56%,9.14%,12.91%,15.97%,17.01%,16.34%,16.20%,Upgrade
39,Profit Margin,2.52%,8.01%,6.22%,4.18%,7.00%,9.20%,11.41%,11.43%,11.00%,9.87%,Upgrade
40,Free Cash Flow Margin,4.10%,17.78%,-9.49%,6.60%,0.24%,4.90%,-6.45%,16.94%,-34.29%,35.85%,Upgrade
41,EBITDA,907.73,1094,1329,1156,1060,1836,1669,1727,1388,1468,Upgrade
42,D&A For EBITDA,536.68,528.35,544.03,521.74,519.58,428.78,366.95,340.1,301.03,271.95,Upgrade
43,EBIT,371.05,565.38,785.24,634.51,540.45,1407,1302,1387,1087,1196,Upgrade
