,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Revenue,121.05,73.22,50.46,52.25,126.6,53.38,57.84,44.54,130.92,50.15,46.15,38.6,162.56,43.5,66.49,36.63,118.13,42.89,59.65,42.27,Upgrade
1,Revenue Growth (YoY),-4.39%,37.17%,-12.77%,17.33%,-3.30%,6.44%,25.33%,15.37%,-19.47%,15.29%,-30.59%,5.38%,37.61%,1.40%,11.47%,-13.35%,3.47%,-27.02%,53.07%,8.48%,Upgrade
2,Cost of Revenue,-107.72,50,28.42,29.3,108.38,32.45,36.03,24.23,100.64,29.23,28.04,19.69,114.43,23.97,34.27,21.69,69.02,27.29,33.6,22.51,Upgrade
3,Gross Profit,228.76,23.22,22.04,22.95,18.22,20.93,21.81,20.31,30.28,20.92,18.12,18.92,48.14,19.53,32.22,14.94,49.11,15.6,26.05,19.76,Upgrade
4,"Selling, General & Admin",-25.25,8.7,9.09,7.45,12.66,12.39,8.38,9.11,8.89,8.36,7.23,8.13,11.04,7.18,6.83,5.23,5.38,4.01,3.99,2.91,Upgrade
5,Research & Development,-45.58,15.51,15.37,14.69,21.58,14.41,14.59,13.77,17.06,16.6,13.69,13.3,17.61,12.77,12.56,7.4,9.63,4.41,4.13,3.39,Upgrade
6,Other Operating Expenses,319.91,0.09,-2.45,0.1,-4.16,0.04,-1.49,-0.13,-2.95,-0.78,0.11,-2.83,-0.74,-4.95,0.15,-1.9,1.55,-0.45,-0.46,-0.6,Upgrade
7,Operating Expenses,249.27,25.65,21.05,21.67,37.05,26.54,22.95,18.85,31.45,25.51,20.08,15.5,35.13,13.83,21.49,9.51,20.74,8.3,7.84,5.41,Upgrade
8,Operating Income,-20.51,-2.43,0.99,1.28,-18.83,-5.61,-1.13,1.46,-1.17,-4.6,-1.97,3.42,13,5.7,10.72,5.43,28.37,7.3,18.21,14.36,Upgrade
