,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4623,3665,2713,3659,4094,4648,4548,5836,5245,3422,3677,4555,4337,3609,4001,3609,3864,4461,4436,4629,5320,Upgrade
1,Market Cap Growth,-21.15%,-21.15%,-40.36%,-37.31%,-21.95%,35.82%,23.69%,28.14%,20.95%,-5.17%,-8.09%,26.21%,12.24%,-19.11%,-9.82%,-22.04%,-27.37%,-8.08%,-17.00%,-25.30%,37.90%,Upgrade
2,Enterprise Value,5031,3987,3066,4102,4538,4967,4935,6226,5635,3823,4081,4805,4610,3825,4157,3431,3686,4273,4372,4862,5553,Upgrade
3,Last Close Price,7.43,5.89,4.36,5.88,6.58,7.47,7.31,9.38,8.43,5.50,5.91,7.31,6.96,5.79,6.42,5.78,6.19,7.14,7.10,7.41,8.52,Upgrade
4,PE Ratio,-,-35.53,-,-,-,-,-,-,-,181.30,154.86,166.57,144.86,67.75,70.45,50.47,77.90,86.35,106.82,-,106.79,Upgrade
5,Forward PE,-,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,114.71,Upgrade
6,PS Ratio,10.65,8.43,7.50,8.80,10.92,7.94,7.01,9.97,7.88,5.23,5.57,6.56,6.05,4.74,4.99,4.48,5.29,6.36,6.71,6.98,7.31,Upgrade
7,PB Ratio,3.15,2.50,1.85,2.50,2.76,2.96,2.86,3.65,3.22,2.10,2.28,2.82,2.68,2.24,2.50,2.25,2.43,2.84,2.84,3.00,3.44,Upgrade
8,P/TBV Ratio,2.84,2.84,2.04,2.78,3.09,3.33,3.24,4.08,3.47,2.28,2.48,3.19,2.98,2.54,2.83,2.55,2.69,3.22,3.23,3.43,3.93,Upgrade
9,P/FCF Ratio,-,-,278.44,-,-40.04,-,-,-,-248.76,74.54,-96.54,-,-48.27,-,-,-,-,-,-26.88,-,-,Upgrade
10,P/OCF Ratio,34.63,-,16.31,54.10,146.26,-387.44,-,-,75.62,24.86,31.22,-,67.53,-,-,-,53.50,35.33,39.39,-,49.15,Upgrade
11,EV/Sales Ratio,11.58,9.18,8.48,9.87,12.10,8.49,7.61,10.64,8.46,5.85,6.18,6.92,6.43,5.03,5.19,4.26,5.05,6.09,6.61,7.33,7.63,Upgrade
12,EV/EBITDA Ratio,-,-75.02,-,-,-,-,-,-,-,50.93,52.25,59.25,53.95,40.81,46.20,33.65,48.28,57.04,66.09,100.93,78.38,Upgrade
13,EV/EBIT Ratio,-,-42.27,-,-,-,-,-,-,-,201.98,180.67,175.84,-,92.78,104.19,66.87,131.00,146.66,211.65,-,185.01,Upgrade
14,EV/FCF Ratio,-92.06,-,314.73,-,-44.38,-,-,-,-267.25,83.28,-107.14,-,-51.31,-,-,-,-,-,-26.49,-,-,Upgrade
15,Debt / Equity Ratio,0.41,0.41,0.39,0.38,0.43,0.39,0.39,0.38,0.34,0.41,0.42,0.45,0.36,0.45,0.40,0.37,0.36,0.19,0.27,0.42,0.32,Upgrade
16,Debt / EBITDA Ratio,-,4.39,-,-,-,-,-,-,-,7.37,8.58,6.73,11.83,7.07,7.89,4.74,8.47,3.49,3.22,29.48,8.13,Upgrade
17,Debt / FCF Ratio,-,-,58.94,-,-6.18,-,-,-,-26.16,14.42,-17.90,-,-6.47,-,-,-,-,-,-2.52,-,-,Upgrade
18,Asset Turnover,0.20,0.23,0.14,0.11,0.08,0.30,0.07,0.41,0.16,0.19,0.18,0.37,0.17,0.24,0.21,0.45,0.24,0.25,0.11,0.42,Upgrade,
19,Inventory Turnover,0.41,0.37,0.56,0.29,0.37,0.15,0.69,0.14,1.08,0.19,0.31,0.26,0.68,0.21,0.45,0.28,0.84,0.44,0.44,0.19,0.87,Upgrade
20,Quick Ratio,0.48,0.48,0.50,0.45,0.57,0.52,0.70,0.49,0.58,0.51,0.50,0.46,0.51,0.55,0.62,0.61,0.69,0.75,0.80,0.77,0.85,Upgrade
21,Current Ratio,1.35,1.35,1.36,1.35,1.34,1.35,1.48,1.41,1.47,1.48,1.45,1.45,1.52,1.57,1.60,1.68,1.63,1.77,1.69,1.62,1.69,Upgrade
22,Return on Equity (ROE),1.21%,-0.79%,-6.01%,-22.09%,-5.32%,-4.03%,-6.62%,-1.60%,1.68%,0.19%,2.65%,0.40%,2.84%,0.96%,3.35%,6.20%,3.53%,4.76%,-2.20%,6.98%,Upgrade,
23,Return on Assets (ROA),2.33%,-2.80%,-2.12%,-6.28%,-2.13%,-2.78%,-2.51%,-2.71%,0.76%,0.20%,1.12%,-0.44%,1.06%,0.62%,1.57%,0.34%,1.01%,1.63%,-0.46%,0.43%,Upgrade,
