,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,750,467,575,617,600,809,1142,1165,1113,678,836,Upgrade
1,Market Cap Growth,-24.32%,-24.32%,-4.17%,-23.71%,-47.44%,-30.61%,2.64%,71.79%,33.15%,-19.76%,14.03%,Upgrade
2,Enterprise Value,37,-56,-62,129,57,313,892,941,855,771,919,Upgrade
3,Last Close Price,0.90,0.56,0.66,0.71,0.66,0.89,1.22,1.05,0.98,0.60,0.66,Upgrade
4,PE Ratio,9.58,5.96,4.38,3.40,5.91,7.48,276.38,-,-,0.89,-,Upgrade
5,PS Ratio,0.32,0.20,0.24,0.26,0.27,0.39,0.56,1.07,-,0.67,-,Upgrade
6,PB Ratio,0.34,0.21,0.26,0.29,0.29,0.41,0.57,0.56,0.51,0.32,0.58,Upgrade
7,P/TBV Ratio,0.21,0.21,0.26,0.29,0.29,0.41,0.57,0.56,0.51,0.32,1.55,Upgrade
8,P/FCF Ratio,6.98,4.34,-,4.81,-,-141.38,-,12.37,-,11.18,-,Upgrade
9,P/OCF Ratio,3.87,3.87,-,4.66,-,15.72,-,11.89,-,10.18,-,Upgrade
10,EV/Sales Ratio,0.02,-,-,0.05,0.03,0.15,0.44,0.87,-,0.76,-,Upgrade
11,EV/EBITDA Ratio,0.36,-,-,1.00,0.41,2.90,9.10,15.85,-,17.59,-,Upgrade
12,EV/EBIT Ratio,0.49,-,-,1.15,0.47,3.46,10.97,18.35,-,21.52,-,Upgrade
13,EV/FCF Ratio,0.34,-,-,1.00,-,-54.73,-,9.99,-,12.71,-,Upgrade
14,Debt / Equity Ratio,0.01,0.01,0.01,0.02,0.03,0.05,0.06,0.06,0.07,0.09,0.35,Upgrade
15,Debt / FCF Ratio,0.10,0.10,-,0.31,-,-16.10,-,1.41,-,2.93,-,Upgrade
16,Return on Capital Employed (ROCE),3.04%,3.04%,3.34%,4.84%,5.44%,4.20%,3.75%,2.28%,-,1.54%,-,Upgrade
17,Earnings Yield,10.44%,16.78%,22.83%,29.40%,16.92%,13.38%,0.36%,-7.96%,-,112.21%,-,Upgrade
18,FCF Yield,14.33%,23.04%,10.30%,20.80%,5.70%,-0.71%,1.02%,8.08%,-,8.94%,-,Upgrade
19,Dividend Yield,3.33%,-,-,-,-,-,2.46%,-,-,-,-,Upgrade
20,Buyback Yield / Dilution,0.00%,-,0.00%,0.48%,1.47%,-0.72%,-,-0.53%,-,-2.71%,-,Upgrade
21,Total Shareholder Return,3.33%,-,0.00%,0.48%,1.47%,-0.72%,2.46%,-0.53%,-,-2.71%,-,Upgrade
