,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1225,1118,1242,1122,1094,964.74,1085,-,1011,-,Upgrade
1,Revenue Growth (YoY),-1.36%,-0.32%,13.58%,16.27%,0.82%,-,7.30%,-,9.56%,-,Upgrade
2,Cost of Revenue,1102,996.59,1118,977.3,964.89,850.88,967.55,-,907.18,-,Upgrade
3,Gross Profit,123.19,121.46,124.5,144.36,128.93,113.86,117.34,-,103.86,-,Upgrade
4,"Selling, General & Admin",79.3,93.57,73.73,83.49,68.43,83.87,66.04,-,68.02,-,Upgrade
5,Operating Expenses,79.3,93.57,73.73,83.49,68.43,83.87,66.04,-,68.02,-,Upgrade
6,Operating Income,43.89,27.89,50.78,60.88,60.5,29.98,51.29,-,35.83,-,Upgrade
7,Interest Expense,-0.56,-1.09,-1.48,-2,-1.55,-1.75,-2.21,-,-6.05,-,Upgrade
8,Interest & Investment Income,11.24,8.76,1.98,0.29,0.11,0.02,0.03,-,0.37,-,Upgrade
9,Earnings From Equity Investments,-7.87,11.48,-13.16,-28.3,-33.9,-10.52,-19.91,-,-18.59,-,Upgrade
10,Currency Exchange Gain (Loss),-0.98,-0.29,-1.03,-0.81,-1.65,0.15,-0.14,-,-2.09,-,Upgrade
11,Other Non Operating Income (Expenses),2.18,2.05,3.17,2.15,1.9,1.61,2.21,-,2.87,-,Upgrade
12,EBT Excluding Unusual Items,47.9,48.81,40.25,32.21,25.42,19.49,31.27,-,12.34,-,Upgrade
13,Gain (Loss) on Sale of Investments,0.06,0.51,60.55,68.15,-4.08,93.52,-114.46,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0,-,-,-,0.1,-,-,-,-,Upgrade
15,Asset Writedown,-,-1.2,-,-2.3,-,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,-,-1.03,-,Upgrade
17,Pretax Income,47.96,48.11,100.8,98.05,21.33,113.11,-83.2,-,11.31,-,Upgrade
18,Income Tax Expense,9.86,7.88,9.71,7.78,10.02,16.24,9.53,-,20.92,-,Upgrade
19,Earnings From Continuing Operations,38.1,40.23,91.09,90.28,11.31,96.86,-92.73,-,-9.61,-,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,770.81,-,Upgrade
21,Net Income to Company,38.1,40.23,91.09,90.28,11.31,96.86,-92.73,-,761.2,-,Upgrade
22,Net Income,38.1,40.23,91.09,90.28,11.31,96.86,-92.73,-,761.2,-,Upgrade
23,Net Income to Common,38.1,40.23,91.09,90.28,11.31,96.86,-92.73,-,761.2,-,Upgrade
24,Net Income Growth,-58.17%,-55.44%,705.40%,-6.80%,-,-,-,-,1738.74%,-,Upgrade
25,Shares Outstanding (Basic),834,834,834,834,834,834,832,-,827,-,Upgrade
26,Shares Outstanding (Diluted),834,834,834,834,838,846,832,-,827,-,Upgrade
27,Shares Change (YoY),-,-0.00%,-0.48%,-1.47%,0.72%,-,0.53%,-,2.71%,-,Upgrade
28,EPS (Basic),0.05,0.05,0.11,0.11,0.01,0.12,-0.11,-,0.92,-,Upgrade
29,EPS (Diluted),0.05,0.05,0.11,0.11,0.01,0.11,-0.11,-,0.92,-,Upgrade
30,EPS Growth,-58.17%,-55.49%,709.34%,-5.39%,-,-,-,-,1689.67%,-,Upgrade
31,Free Cash Flow,219.2,-111.65,170.89,-42.59,76.78,-82.5,94.18,-,60.67,-,Upgrade
32,Free Cash Flow Per Share,0.26,-0.13,0.20,-0.05,0.09,-0.10,0.11,-,0.07,-,Upgrade
33,Dividend Per Share,-,-,-,-,-,0.030,-,-,-,-,Upgrade
34,Operating Margin,3.58%,2.49%,4.09%,5.43%,5.53%,3.11%,4.73%,-,3.54%,-,Upgrade
35,Profit Margin,3.11%,3.60%,7.33%,8.05%,1.03%,10.04%,-8.55%,-,75.29%,-,Upgrade
36,Free Cash Flow Margin,17.89%,-9.99%,13.76%,-3.80%,7.02%,-8.55%,8.68%,-,6.00%,-,Upgrade
37,EBITDA,53.77,37.5,59.5,69.82,69.4,38.61,59.38,-,43.84,-,Upgrade
38,D&A For EBITDA,9.88,9.61,8.73,8.95,8.9,8.62,8.08,7.86,8.01,17.56,Upgrade
39,EBIT,43.89,27.89,50.78,60.88,60.5,29.98,51.29,-,35.83,-,Upgrade
