,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,7607,7236,6462,6653,6594,6197,5789,5535,6053,6701,4545,3675,5752,3070,3348,3310,3902,3403,-,-,-,Upgrade
1,Market Cap Growth,16.76%,16.76%,11.62%,20.20%,8.95%,-7.51%,27.38%,50.61%,5.22%,118.22%,35.75%,11.03%,47.42%,-9.77%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8239,7822,6872,6931,6872,6442,6004,5685,6203,6757,4551,3625,5703,2973,3192,3054,3646,3428,-,-,-,Upgrade
3,Last Close Price,33.61,31.99,28.57,29.28,29.03,27.28,25.55,24.33,26.60,29.45,19.98,16.03,25.09,13.39,14.60,14.23,16.78,14.63,-,-,-,Upgrade
4,PE Ratio,29.32,26.66,25.04,29.40,33.34,39.65,42.08,43.36,51.27,58.31,44.55,33.83,51.70,29.60,31.35,32.55,43.34,39.12,-,-,-,Upgrade
5,Forward PE,25.89,24.94,23.23,23.40,27.04,25.67,26.39,28.28,31.10,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,4.26,4.07,4.01,4.67,5.15,5.61,5.58,5.55,6.10,7.05,5.45,4.57,7.72,4.51,5.04,5.43,7.28,6.88,-,-,-,Upgrade
7,PB Ratio,5.98,5.69,5.60,5.90,6.19,6.33,-,6.09,6.93,8.04,5.72,4.60,7.45,4.17,4.69,4.49,5.49,4.99,-,-,-,Upgrade
8,P/TBV Ratio,6.21,6.21,6.10,6.43,6.80,6.91,-,6.65,7.58,8.84,6.25,5.02,8.17,4.60,5.17,4.75,5.80,5.28,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143.83,-,-,-,Upgrade
10,P/OCF Ratio,35.49,35.49,33.85,39.81,40.36,41.84,68.05,44.58,98.73,-,36.68,-,54.97,70.83,62.80,-,70.25,42.04,-,-,-,Upgrade
11,EV/Sales Ratio,4.64,4.40,4.26,4.87,5.37,5.83,5.78,5.70,6.25,7.11,5.45,4.50,7.65,4.37,4.81,5.01,6.80,6.93,-,-,-,Upgrade
12,EV/EBITDA Ratio,21.07,20.37,19.16,21.72,24.52,29.81,31.94,34.11,41.10,44.37,35.06,26.03,40.42,23.18,23.55,23.66,31.43,28.64,-,-,-,Upgrade
13,EV/EBIT Ratio,26.46,24.43,22.78,25.89,29.17,36.17,39.43,41.52,50.23,53.13,42.90,30.86,47.24,27.20,27.27,27.26,36.67,33.10,-,-,-,Upgrade
14,EV/FCF Ratio,-23.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144.90,-,-,-,Upgrade
15,Debt / Equity Ratio,0.71,0.71,0.65,0.50,0.44,0.40,-,0.38,0.36,0.35,0.20,0.14,0.13,0.25,0.13,0.07,-,0.10,-,0.14,0.14,Upgrade
16,Debt / EBITDA Ratio,2.30,2.17,2.11,1.63,1.12,1.25,-,1.80,1.89,1.46,1.43,0.87,0.59,1.66,0.64,0.40,-,0.48,-,0.60,0.38,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.81,-,-,2.77,Upgrade
18,Asset Turnover,0.81,0.79,0.72,-,-,-,0.59,0.79,0.86,0.71,0.80,0.92,0.64,0.73,0.71,0.83,-,-,-,-,Upgrade,
19,Inventory Turnover,5.30,5.67,5.07,4.11,-,-,-,2.69,3.85,4.19,3.59,4.17,5.04,3.55,4.05,4.21,5.90,-,-,-,-,Upgrade
20,Quick Ratio,1.51,1.51,1.39,1.70,1.53,1.52,-,1.22,1.14,1.36,1.35,1.60,1.68,1.71,2.18,2.92,3.20,2.92,-,-,1.37,Upgrade
21,Current Ratio,1.93,1.93,1.81,2.28,2.09,2.08,-,1.78,1.64,1.94,1.94,2.22,2.26,2.21,2.75,3.59,3.88,3.43,-,-,1.96,Upgrade
22,Return on Equity (ROE),22.23%,21.83%,22.25%,-,-,-,14.58%,18.38%,17.36%,10.36%,11.63%,19.14%,12.39%,15.03%,14.08%,16.39%,-,-,15.15%,-,Upgrade,
23,Return on Assets (ROA),8.85%,7.83%,8.87%,-,-,-,6.59%,5.62%,8.57%,4.27%,6.03%,8.52%,5.69%,8.20%,8.21%,7.18%,-,-,-,-,Upgrade,
24,Return on Capital (ROIC),10.87%,9.56%,11.15%,-,-,-,8.20%,7.16%,10.62%,5.26%,7.43%,10.25%,6.69%,9.70%,9.92%,8.70%,-,-,10.36%,-,Upgrade,
25,Return on Capital Employed (ROCE),16.14%,16.60%,18.27%,16.88%,16.17%,14.25%,-,13.07%,12.24%,13.03%,12.57%,14.36%,15.29%,14.56%,16.11%,14.96%,13.77%,14.96%,-,-,15.24%,Upgrade
26,Earnings Yield,3.57%,3.75%,3.99%,3.40%,3.00%,2.52%,2.38%,2.31%,1.95%,1.71%,2.24%,2.96%,1.93%,3.38%,3.19%,3.07%,2.31%,2.56%,-,-,-,Upgrade
27,FCF Yield,-4.57%,-4.81%,-4.41%,-2.34%,-1.94%,-1.49%,-2.73%,-3.15%,-3.72%,-2.80%,-3.16%,-3.58%,-1.86%,-4.04%,-2.16%,-1.65%,-0.42%,0.70%,-,-,-,Upgrade
28,Dividend Yield,0.58%,-,-,-,0.69%,-,-,-,0.38%,-,-,-,0.53%,-,-,-,1.32%,-,-,-,-,Upgrade
29,Payout Ratio,22.44%,5.97%,79.68%,6.18%,4.29%,8.76%,77.85%,8.45%,6.16%,4.38%,150.68%,3.63%,2.58%,3.61%,185.56%,18.36%,0.52%,2.16%,38.82%,95.39%,27.08%,Upgrade
30,Buyback Yield / Dilution,-3.95%,-13.68%,-5.73%,2.58%,0.75%,-4.88%,4.81%,-1.52%,-3.36%,3.17%,1.87%,-1.62%,0.95%,-35.65%,-41.97%,-30.25%,-32.38%,1.70%,-,-,-,Upgrade
31,Total Shareholder Return,-3.38%,-13.68%,-5.73%,2.58%,1.44%,-4.88%,4.81%,-1.52%,-2.99%,3.17%,1.87%,-1.62%,1.48%,-35.65%,-41.97%,-30.25%,-31.06%,1.70%,-,-,-,Upgrade
