,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q1 2021,Q4 2017,Q3 2017,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,Q1 2016,+4 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Mar '21 Mar 31, 2021","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016","Mar '16 Mar 31, 2016",+4 Quarters
0,Operating Revenue,354.64,335.85,205.55,249.89,237.43,252.34,155.9,209.15,219.29,221.16,221.16,155.32,164.02,164.02,62.73,62.73,139.83,139.83,51.2,51.2,Upgrade
1,Other Revenue,-13.52,13.52,-,20.97,-11.84,11.84,-,23.6,-11.91,5.96,5.96,4.95,-,-,-,-,-,-,-,-,Upgrade
2,Revenue,341.12,349.37,205.55,270.85,225.59,264.17,155.9,232.75,207.37,227.12,227.12,160.27,164.02,164.02,62.73,62.73,139.83,139.83,51.2,51.2,Upgrade
3,Revenue Growth (YoY),51.21%,32.25%,31.84%,16.37%,8.79%,16.32%,-31.36%,45.23%,26.43%,38.47%,262.04%,155.48%,17.30%,17.30%,22.53%,22.53%,236.13%,236.13%,53.48%,53.48%,Upgrade
4,Cost of Revenue,279.58,281.97,166.37,221.76,180.59,207.69,122.33,181.29,175.88,192.3,192.3,134.5,126.34,126.34,47.43,47.43,103.9,103.9,33.33,33.33,Upgrade
5,Gross Profit,61.54,67.4,39.18,49.09,45,56.48,33.57,51.46,31.5,34.82,34.82,25.77,37.68,37.68,15.3,15.3,35.93,35.93,17.87,17.87,Upgrade
6,"Selling, General & Admin",22.18,22.31,17.32,20.04,17.77,18.05,12.96,11.94,12.04,11,11,12.06,17.69,17.69,6.12,6.12,15.4,15.4,4.81,4.81,Upgrade
7,Research & Development,9.23,10.73,9.72,8.34,8.88,7.62,6.03,6.98,6.52,6.93,6.93,5.61,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,0.83,2.28,2.02,1.96,1.4,1.86,1.6,4.8,1.52,1.5,1.5,1.66,0.41,0.41,0.39,0.39,0.71,0.71,0.38,0.38,Upgrade
9,Operating Expenses,34.73,40.06,27.6,31.28,29.49,30.72,21.48,24.22,20.55,21.29,21.29,20.83,18.11,18.11,6.51,6.51,16.11,16.11,5.2,5.2,Upgrade
10,Operating Income,26.81,27.35,11.58,17.81,15.51,25.77,12.09,27.24,10.95,13.53,13.53,4.94,19.57,19.57,8.79,8.79,19.82,19.82,12.68,12.68,Upgrade
11,Interest Expense,-1.1,-1.13,-0.86,-1.07,-1.87,-2.67,-2.02,-2.83,-3.09,-3.1,-3.1,-3.38,-,-,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,2.04,4.36,1.97,1.7,2.51,0.2,0.08,0.12,0.07,0.07,0.07,0.03,0.01,0.01,0.03,0.03,0.01,0.01,-,-,Upgrade
13,Currency Exchange Gain (Loss),-2.95,2.95,-,2.75,-1.96,1.96,-,6.4,-3.07,1.53,1.53,-0.13,-0.14,-0.14,-,-,-0.02,-0.02,-,-,Upgrade
14,Other Non Operating Income (Expenses),2.01,-1.17,0.72,-1.91,2.39,1.13,-1.83,-7.49,7.69,-0.69,-0.69,-0.56,-1.31,-1.31,-0.06,-0.06,1.14,1.14,1.28,1.28,Upgrade
15,EBT Excluding Unusual Items,26.8,32.36,13.41,19.29,16.59,26.39,8.31,23.44,12.55,11.35,11.35,0.9,18.13,18.13,8.76,8.76,20.95,20.95,13.96,13.96,Upgrade
16,Gain (Loss) on Sale of Assets,0.14,-1.14,-1.2,0.05,0.03,0.01,0.04,0.19,-0.05,-0.16,-0.16,-0.02,-,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,-4.48,2.19,-2.19,2.59,-2.65,0.33,-0.33,1.93,-1.93,-,-,-0,-1.03,-1.03,0,0,-0.28,-0.28,-,-,Upgrade
18,Other Unusual Items,-2.04,0.15,1.35,3.84,-0.19,0.19,-,2.54,-0.12,0.06,0.06,0.75,-,-,-,-,-,-,-,-,Upgrade
19,Pretax Income,20.41,33.56,11.37,25.77,13.78,26.91,8.03,28.1,10.44,11.25,11.25,1.62,17.1,17.1,8.77,8.77,20.67,20.67,13.96,13.96,Upgrade
20,Income Tax Expense,2.5,5.57,1.68,7.32,1.38,3.42,0.45,2.21,0.07,0.47,0.47,0.08,3.32,3.32,1.32,1.32,3.81,3.81,2.09,2.09,Upgrade
21,Earnings From Continuing Operations,17.91,27.99,9.69,18.45,12.4,23.49,7.58,25.88,10.37,10.77,10.77,1.55,13.79,13.79,7.45,7.45,16.86,16.86,11.87,11.87,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.77,-0.77,-,-,Upgrade
23,Net Income,17.91,27.99,9.69,18.45,12.4,23.49,7.58,25.88,10.37,10.77,10.77,1.55,13.79,13.79,7.45,7.45,16.09,16.09,11.87,11.87,Upgrade
24,Net Income to Common,17.91,27.99,9.69,18.45,12.4,23.49,7.58,25.88,10.37,10.77,10.77,1.55,13.79,13.79,7.45,7.45,16.09,16.09,11.87,11.87,Upgrade
25,Net Income Growth,44.43%,19.15%,27.89%,-28.72%,19.58%,118.00%,-29.67%,1570.82%,-24.78%,-21.85%,44.65%,-79.20%,-14.29%,-14.29%,-37.27%,-37.27%,123.66%,123.66%,253.40%,253.40%,Upgrade
26,Shares Outstanding (Basic),138,131,138,133,136,99,108,97,104,103,103,77,36,36,35,35,35,35,35,35,Upgrade
27,Shares Outstanding (Diluted),138,131,138,133,136,99,108,97,104,103,103,77,36,36,35,35,35,35,35,35,Upgrade
28,Shares Change (YoY),1.15%,32.19%,27.89%,37.61%,31.24%,-3.67%,5.50%,24.89%,191.58%,188.62%,196.20%,123.59%,1.66%,1.66%,-0.81%,-0.81%,-,-,-,-,Upgrade
29,EPS (Basic),0.13,0.21,0.07,0.14,0.09,0.24,0.07,0.27,0.10,0.10,0.10,0.02,0.39,0.39,0.21,0.21,0.46,0.46,0.34,0.34,Upgrade
30,EPS (Diluted),0.13,0.21,0.07,0.14,0.09,0.24,0.07,0.27,0.10,0.10,0.10,0.02,0.39,0.39,0.21,0.21,0.46,0.46,0.34,0.34,Upgrade
31,EPS Growth,42.79%,-9.87%,0%,-48.20%,-8.88%,126.30%,-33.33%,1237.79%,-74.20%,-72.92%,-51.16%,-90.70%,-15.69%,-15.69%,-36.76%,-36.76%,-,-,-,-,Upgrade
32,Free Cash Flow,-6.48,26.59,2.88,-1.23,-5.07,19.07,-16.32,13.3,28.87,24.04,24.04,-22.9,-5.65,-5.65,5.91,5.91,14.77,14.77,2.32,2.32,Upgrade
33,Free Cash Flow Per Share,-0.05,0.20,0.02,-0.01,-0.04,0.19,-0.15,0.14,0.28,0.23,0.23,-0.30,-0.16,-0.16,0.17,0.17,0.42,0.42,0.07,0.07,Upgrade
34,Dividend Per Share,-,0.200,-,0.200,-,0.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Dividend Growth,-,-50.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
