,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,96.28,154.97,456,525.87,584.96,510.15,516.09,507.23,539.31,475.7,Upgrade
1,Short-Term Investments,0.37,8.13,0.4,0.81,0.64,19.84,57.85,47.94,41.72,48.12,Upgrade
2,Trading Asset Securities,12.26,28.75,44.41,41.76,45.84,99.76,153.4,98.74,57.12,50.46,Upgrade
3,Cash & Short-Term Investments,108.9,191.85,500.81,568.44,631.44,629.74,727.34,653.92,638.15,574.28,Upgrade
4,Cash Growth,-78.25%,-66.25%,-20.69%,-9.73%,-13.18%,-3.70%,13.98%,13.87%,-18.83%,-36.42%,Upgrade
5,Accounts Receivable,86.46,81.36,66.57,68.03,53.63,63.35,77.81,53.3,64.25,67.3,Upgrade
6,Other Receivables,0.18,35.57,115.73,93.98,51.11,69.52,109.42,137.01,166.75,120.95,Upgrade
7,Receivables,102.57,216.92,201.82,195.32,153.06,176.14,242.61,242.27,275.15,238.92,Upgrade
8,Inventory,275.53,308.1,1611,1637,1654,1869,2026,2118,2106,2097,Upgrade
9,Prepaid Expenses,65.43,12.08,37.3,52.28,41.55,31.61,35.59,30.42,34.07,25.79,Upgrade
10,Restricted Cash,-,-,5.37,12.17,9.22,7.31,21.55,22.3,10.9,8.16,Upgrade
11,Other Current Assets,4.6,101.28,169.75,237.55,109.96,174.93,227.34,167.15,270.67,151.41,Upgrade
12,Total Current Assets,557.03,830.23,2526,2702,2599,2889,3280,3234,3335,3096,Upgrade
13,"Property, Plant & Equipment",768.1,817.46,3826,4061,4126,4519,4550,4469,4400,4166,Upgrade
14,Long-Term Investments,8.83,29.42,150.76,197.39,147.75,151.07,178.95,237.7,169.5,439.13,Upgrade
