,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,504.07,602.15,680.54,1259,692.25,607.53,755.27,1556,932.06,777.16,796.53,1269,964.41,859.31,847.42,1126,928.2,787.89,642.93,672,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,20,-,120,-,100,-,-,-,-,-,-,-,104.47,Upgrade
2,Trading Asset Securities,149.94,261.07,360.5,90.05,731.56,920.24,917.39,130.35,727.07,817.78,728.95,260.4,530.36,697.35,699.16,425.06,871.41,950.11,1038,1028,Upgrade
3,Cash & Short-Term Investments,654.01,863.21,1041,1349,1424,1528,1673,1707,1659,1715,1525,1629,1495,1557,1547,1551,1800,1738,1681,1804,Upgrade
4,Cash Growth,-54.07%,-43.50%,-37.76%,-20.92%,-14.18%,-10.91%,9.65%,4.74%,11.00%,10.17%,-1.36%,5.07%,-16.94%,-10.43%,-8.01%,-14.06%,200.74%,-7.09%,455.54%,-3.57%,Upgrade
5,Accounts Receivable,130.47,54.24,41.11,31.49,17.06,17.95,21.87,39.57,32,35.49,50.08,44.51,9.59,8.19,10.05,8.93,7.77,8.27,8.35,7.69,Upgrade
6,Other Receivables,62.98,88.84,56.17,82.67,39.79,60.88,30.29,43.7,29.36,30.38,28.69,29.03,27.81,27.44,27.87,27.62,27.18,32.2,31.36,30.93,Upgrade
7,Receivables,193.45,143.08,97.28,114.16,56.85,78.83,52.16,83.27,61.36,65.87,78.77,73.55,37.4,35.63,37.93,36.56,34.95,40.46,39.71,38.62,Upgrade
8,Inventory,837.35,606.23,541.56,542.39,387.95,385.43,389.32,387.14,343.97,357.81,368.2,380.42,409.63,410.36,415.29,415.83,435.84,345.71,343.23,341.9,Upgrade
9,Prepaid Expenses,-,21.41,-,41.65,-,1.41,-,1.31,-,2.63,-,2.01,-,3.05,-,1.2,-,5.38,-,3.49,Upgrade
10,Other Current Assets,239.57,196.48,254.1,89.3,165.94,80.07,66.2,13.15,138.02,15.25,122.29,18.54,15.74,10.25,13.08,9.94,10.06,0.99,111.19,0.39,Upgrade
11,Total Current Assets,1924,1830,1934,2137,2035,2074,2180,2191,2202,2156,2095,2104,1958,2016,2013,2014,2280,2131,2175,2189,Upgrade
12,"Property, Plant & Equipment",289.35,289.48,294.19,297.6,293.39,262.5,256.9,79.88,79.23,80.62,80.76,82.2,81.3,81.59,82.67,83.58,84.33,85.26,86.53,87.91,Upgrade
13,Long-Term Investments,1116,1042,921.63,860.58,797.69,793.53,787.72,792.07,750.88,754.84,770.62,797,833,965.4,860.71,484.29,617.89,749.82,640.74,754.39,Upgrade
14,Goodwill,43.19,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,92.87,93.23,94.19,95.3,110.22,111.49,112.79,114.1,89.74,90.6,91.51,92.16,91.09,92.01,92.93,93.78,95.63,98.01,100.4,102.73,Upgrade
16,Long-Term Deferred Tax Assets,14.98,15.35,15.77,15.85,38.68,34.23,33.06,33.5,31.81,31.08,29.92,29.92,31.71,31.93,32.78,32.78,35.53,35.55,35.84,35.84,Upgrade
17,Long-Term Deferred Charges,9.15,10.01,10.77,11.62,10.37,11.12,11.7,12.48,2.54,2.7,3.01,3.27,2.17,2.15,2.03,2.19,2.36,2.26,2.47,2.68,Upgrade
18,Other Long-Term Assets,35.84,32.56,102.73,33.63,34.29,29.9,29.35,143.56,62.66,34.12,54.87,33.85,165.78,33.02,154.32,515.73,164,138.04,184.86,85.11,Upgrade
19,Total Assets,3526,3321,3381,3459,3327,3324,3420,3375,3227,3158,3133,3150,3163,3222,3238,3227,3280,3240,3226,3258,Upgrade
20,Accounts Payable,111.8,93.55,69.75,132.53,25.76,29.11,30.26,33.53,28.37,28.19,28.38,28.12,67.93,86.06,86.08,86.54,109.66,110.23,115.16,118.69,Upgrade
21,Accrued Expenses,17.42,19.36,14.72,115.36,13.65,111.21,25.51,125.59,11.73,92.63,11.93,105.8,11.52,74.73,12.04,106.61,11.91,65.64,11.69,78.35,Upgrade
22,Short-Term Debt,-,0.11,-,0.3,-,-,-,1.08,-,1.07,-,3.03,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,13.48,7.09,9.47,9.45,9.65,1.28,0.86,0.63,1.55,0.88,0.64,0.7,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,25.74,6.21,55.07,1.79,87.61,10.5,100.71,28.34,113.4,4.78,86.28,18.39,61.79,8.25,77.77,9.53,74.77,7.69,52.38,1.72,Upgrade
25,Current Unearned Revenue,9.19,3.39,3.06,2.73,7.9,6.86,7.67,5.66,8.33,11.56,4.89,6.58,12.5,5.92,14.39,6.62,18.03,28.29,-,-,Upgrade
26,Other Current Liabilities,105.43,125.09,106.51,107.53,119.36,134.51,198.08,121.29,120.09,175.51,133.04,122.97,125.6,174.18,160.11,135.78,186.37,161.27,204.36,207,Upgrade
27,Total Current Liabilities,283.06,254.8,258.58,369.68,263.93,293.48,363.08,316.11,283.47,314.61,265.18,285.59,279.33,349.14,350.39,345.09,400.74,373.12,383.59,405.76,Upgrade
28,Long-Term Debt,144.23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,8.46,17.11,17.46,17.55,17.18,0.9,0.34,0.78,0.25,0.91,0.59,0.79,0.12,0.18,0.24,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,-,-,-,-,-,-,-,-,0.6,-,-,-,0.66,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,3.63,3.95,4.46,4.85,8.28,0.56,0.31,0.35,0.04,0.05,0.21,0.21,-,-,0.52,0.52,-,-,1.58,1.58,Upgrade
32,Other Long-Term Liabilities,9.11,9.11,9.11,9.11,21.17,21.17,27.22,27.22,35.97,35.38,36,35.38,46.22,45.57,47.01,47.24,53.25,54.12,56.75,56.75,Upgrade
33,Total Liabilities,448.49,284.97,289.62,401.19,310.56,316.11,390.94,344.46,319.73,351.56,301.97,321.97,325.68,395.55,398.16,392.84,454,427.24,441.92,464.09,Upgrade
34,Common Stock,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,Upgrade
35,Additional Paid-In Capital,947.06,947.15,947.39,948.1,946.81,942.21,956.95,957.7,954.3,955.27,956.16,956.32,958.09,958.42,959.6,961.7,943.93,943.93,943.93,943.93,Upgrade
36,Retained Earnings,1112,1101,1156,1121,1077,1073,1079,1080,959.23,857.25,880.53,879.44,889.99,879.26,891.72,877.51,869.18,854.29,825.13,834.19,Upgrade
37,Comprehensive Income & Other,-5.39,-5.39,-5.39,-5.39,-2.23,-2.23,-2.23,-2.23,-,-,-,-,-,-,-,-,18.51,19.46,20.63,20.74,Upgrade
38,Total Common Equity,3042,3032,3086,3053,3011,3002,3022,3024,2902,2801,2826,2825,2837,2827,2840,2828,2820,2807,2779,2788,Upgrade
39,Minority Interest,34.82,4.1,4.87,5.29,5.78,6.13,6.2,5.75,4.91,5.22,5.61,3.35,-,-,-,5.69,5.75,5.75,5.75,5.75,Upgrade
40,Shareholders' Equity,3077,3036,3091,3058,3016,3008,3029,3030,2907,2807,2831,2828,2837,2827,2840,2834,2826,2812,2784,2793,Upgrade
41,Total Liabilities & Equity,3526,3321,3381,3459,3327,3324,3420,3375,3227,3158,3133,3150,3163,3222,3238,3227,3280,3240,3226,3258,Upgrade
42,Total Debt,166.18,24.31,26.94,27.3,26.82,2.18,1.19,2.49,1.8,2.86,1.23,4.51,0.12,0.18,0.24,-,-,-,-,-,Upgrade
43,Net Cash (Debt),487.83,838.9,1014,1322,1397,1526,1671,1704,1657,1712,1524,1625,1495,1556,1546,1551,1800,1738,1681,1804,Upgrade
44,Net Cash Growth,-65.08%,-45.01%,-39.33%,-22.41%,-15.71%,-10.89%,9.66%,4.88%,10.88%,10.00%,-1.43%,4.78%,-16.95%,-10.44%,-8.02%,-14.06%,200.74%,-7.09%,455.54%,-3.57%,Upgrade
45,Net Cash Per Share,0.48,0.84,1.03,1.38,1.40,1.62,1.61,1.63,1.75,1.93,1.36,1.40,1.53,1.63,1.52,1.36,1.86,1.73,1.67,1.52,Upgrade
46,Filing Date Shares Outstanding,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,Upgrade
47,Total Common Shares Outstanding,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,988.83,Upgrade
48,Working Capital,1641,1576,1675,1767,1771,1780,1817,1875,1919,1842,1830,1818,1678,1667,1662,1669,1880,1757,1792,1783,Upgrade
49,Book Value Per Share,3.08,3.07,3.12,3.09,3.04,3.04,3.06,3.06,2.94,2.83,2.86,2.86,2.87,2.86,2.87,2.86,2.85,2.84,2.81,2.82,Upgrade
