,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5733,9401,7733,7023,9009,8602,4228,2244,2123,2662,Upgrade
1,Revenue Growth (YoY),-25.86%,33.86%,-14.16%,-18.36%,113.05%,283.28%,99.15%,-15.67%,-32.40%,-23.37%,Upgrade
2,Cost of Revenue,5451,9122,7078,6785,7874,6977,3514,1938,1853,2439,Upgrade
3,Gross Profit,282.07,279.19,654.96,237.84,1134,1625,713.99,306.34,270.17,222.84,Upgrade
4,"Selling, General & Admin",306.47,383.66,396.62,327.46,475.84,416.31,311.26,282.07,203.91,243.49,Upgrade
5,Other Operating Expenses,114.36,-0.37,17.77,-8.42,23.69,39.12,1.09,9.7,-0.65,98.24,Upgrade
6,Operating Expenses,412.94,384.72,421.08,314.92,623.18,615.53,441.77,356.54,203.25,383.55,Upgrade
7,Operating Income,-130.87,-105.53,233.88,-77.08,511.32,1009,272.23,-50.2,66.91,-160.71,Upgrade
8,Interest Expense,-29.06,-139.56,-103.6,-126.76,-94.55,-126.37,-88.91,-106.81,-99.84,-109.46,Upgrade
9,Interest & Investment Income,4.89,13.54,10.16,7.79,4.99,2.37,3.94,8.04,18,28.83,Upgrade
10,Earnings From Equity Investments,-24.51,-4.74,-0.07,0.27,0.35,-194.27,-103.08,-110.92,-19.21,-60.46,Upgrade
11,Currency Exchange Gain (Loss),3.33,207.86,-0.9,146.15,16.22,-28.41,-4.74,3,-6.08,-9.5,Upgrade
12,Other Non Operating Income (Expenses),40.55,-33.49,32.69,-56.89,56.5,46.36,60.46,69.03,64.18,190.73,Upgrade
13,EBT Excluding Unusual Items,-135.68,-61.91,172.17,-106.52,494.83,709.11,139.9,-187.85,23.97,-120.57,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-11.45,-15.33,-317.92,-103.25,-141.08,Upgrade
15,Gain (Loss) on Sale of Assets,-,-3.2,5.21,-4.27,12.34,-31.3,-4.73,12.48,2.81,7.12,Upgrade
16,Asset Writedown,-,-2.33,-,-1.5,-,-28.26,-45.56,-3.46,-,-53.56,Upgrade
17,Other Unusual Items,-,-,-,-,-,-166.05,-,-,69.41,-,Upgrade
18,Pretax Income,-135.68,-67.44,177.37,-112.28,507.16,472.06,74.28,-496.75,-7.06,-308.09,Upgrade
19,Income Tax Expense,41.86,-6.28,43.82,-56.94,109.51,139.88,50.17,-56.22,10.27,-7.67,Upgrade
20,Earnings From Continuing Operations,-177.53,-61.17,133.55,-55.34,397.66,332.18,24.12,-440.53,-17.33,-300.42,Upgrade
21,Minority Interest in Earnings,14.75,-9.59,1.35,8.23,-14.46,100.34,-2.06,10.71,9.22,11.82,Upgrade
22,Net Income,-162.78,-70.76,134.9,-47.11,383.2,432.52,22.06,-429.82,-8.11,-288.6,Upgrade
23,Net Income to Common,-162.78,-70.76,134.9,-47.11,383.2,432.52,22.06,-429.82,-8.11,-288.6,Upgrade
24,Net Income Growth,-,-,-64.80%,-,1637.08%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),3428,3428,3428,3428,3428,3428,3428,3428,3428,3428,Upgrade
26,Shares Outstanding (Diluted),3428,3428,3428,3428,3428,3428,3428,3428,3428,3428,Upgrade
27,EPS (Basic),-0.05,-0.02,0.04,-0.01,0.11,0.13,0.01,-0.13,-0.00,-0.08,Upgrade
28,EPS (Diluted),-0.05,-0.02,0.04,-0.01,0.11,0.13,0.01,-0.13,-0.00,-0.08,Upgrade
29,EPS Growth,-,-,-64.84%,-,1646.41%,-,-,-,-,-,Upgrade
30,Free Cash Flow,911.17,-1368,517.74,-483.47,389.87,461.19,464.08,-230.4,391.49,-24.04,Upgrade
31,Free Cash Flow Per Share,0.27,-0.40,0.15,-0.14,0.11,0.13,0.14,-0.07,0.11,-0.01,Upgrade
32,Operating Margin,-2.28%,-1.12%,3.02%,-1.10%,5.68%,11.73%,6.44%,-2.24%,3.15%,-6.04%,Upgrade
33,Profit Margin,-2.84%,-0.75%,1.74%,-0.67%,4.25%,5.03%,0.52%,-19.15%,-0.38%,-10.84%,Upgrade
34,Free Cash Flow Margin,15.89%,-14.55%,6.70%,-6.88%,4.33%,5.36%,10.98%,-10.27%,18.44%,-0.90%,Upgrade
35,EBITDA,56.04,97.31,445.77,-10.58,852.81,1472,452.08,192.78,244.12,39.94,Upgrade
36,D&A For EBITDA,186.91,202.84,211.89,66.51,341.49,462.54,179.85,242.98,177.21,200.66,Upgrade
37,EBIT,-130.87,-105.53,233.88,-77.08,511.32,1009,272.23,-50.2,66.91,-160.71,Upgrade
