,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1933,1927,1573,1951,2571,2649,2545,2765,2809,4354,2549,3079,3238,3062,3169,3612,3795,5247,4763,2427,3119,Upgrade
1,Market Cap Growth,-27.24%,-27.24%,-38.21%,-29.44%,-8.48%,-39.17%,-0.12%,-10.20%,-13.24%,42.23%,-19.57%,-14.75%,-14.68%,-41.65%,-33.47%,48.81%,21.67%,114.89%,98.84%,-5.83%,58.35%,Upgrade
2,Enterprise Value,2442,2455,2060,2684,3305,3468,3326,3555,3599,5204,3423,3996,4155,3879,3885,4062,4246,5685,5016,2571,3453,Upgrade
3,Last Close Price,3.02,3.01,2.45,2.98,3.93,4.05,3.89,4.32,4.39,6.66,3.89,4.70,4.94,4.67,4.84,5.47,5.75,8.14,7.39,3.75,4.82,Upgrade
4,PE Ratio,-,-,-6.89,-9.90,-,-71.06,228.54,-,-,69.20,54.73,-,-,17.91,16.38,18.31,24.94,43.93,40.52,-,23.83,Upgrade
5,Forward PE,-,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,29.61,Upgrade
6,PS Ratio,0.67,0.66,0.53,0.65,0.89,0.92,0.88,0.89,0.85,1.20,0.65,0.75,0.78,0.75,0.79,0.98,1.14,1.72,1.77,0.98,1.21,Upgrade
7,PB Ratio,1.22,1.12,0.90,1.11,1.46,1.26,1.21,1.34,1.34,2.04,1.22,1.53,1.60,1.43,1.50,1.76,1.86,2.64,2.46,1.43,1.82,Upgrade
8,P/TBV Ratio,1.32,1.32,1.07,1.31,1.72,1.53,1.47,1.64,1.64,2.47,1.49,1.88,1.94,1.78,1.88,2.22,2.35,3.37,3.15,1.69,2.14,Upgrade
9,P/FCF Ratio,8.40,8.38,-,6.81,10.21,15.80,-,14.21,18.36,129.32,-,-,-,-,-,-,-,102.46,-,-214.72,-,Upgrade
10,P/OCF Ratio,6.07,6.07,4.29,5.26,7.58,9.68,8.47,7.97,8.52,16.59,19.57,33.04,29.12,-,31.73,38.05,-,34.70,46.13,25.35,25.13,Upgrade
11,EV/Sales Ratio,0.84,0.85,0.70,0.90,1.14,1.20,1.15,1.14,1.09,1.43,0.87,0.97,1.01,0.95,0.97,1.10,1.27,1.86,1.86,1.04,1.34,Upgrade
12,EV/EBITDA Ratio,-,-19.17,-19.84,-29.48,-,35.35,38.13,28.53,-,46.85,20.99,23.63,-,11.77,10.94,11.09,13.44,21.01,21.28,12.21,14.52,Upgrade
13,EV/EBIT Ratio,-,-,-9.88,-13.20,-,-154.54,-111.94,-,-,-720.05,67.99,-,-,16.02,14.44,14.12,17.77,29.15,31.03,-,20.89,Upgrade
14,EV/FCF Ratio,10.62,10.67,-,9.37,13.12,20.68,-,18.27,23.52,154.56,-,-,-,-,-,-,-,111.00,-,-227.42,-,Upgrade
15,Debt / Equity Ratio,0.65,0.65,0.66,0.62,0.58,0.53,0.55,0.56,0.56,0.60,0.65,0.66,0.62,0.55,0.56,0.53,0.35,0.42,0.40,0.41,0.39,Upgrade
16,Debt / EBITDA Ratio,-,13.92,6.69,6.72,-,6.35,5.65,15.68,23.70,9.67,3.73,18.76,-,3.48,3.11,4.00,2.02,1.87,1.95,9.93,3.86,Upgrade
17,Debt / FCF Ratio,4.87,4.87,-,3.81,4.04,6.71,-,5.96,7.66,38.42,-,-,-,-,-,-,-,16.22,-,-61.43,-,Upgrade
18,Asset Turnover,0.77,0.80,0.73,0.76,0.76,0.78,0.56,0.67,0.69,0.86,0.67,0.93,0.94,1.09,0.77,1.05,1.09,1.06,0.60,0.97,Upgrade,
19,Inventory Turnover,3.05,3.12,3.27,2.96,3.55,2.98,2.98,2.19,2.76,2.67,3.15,2.44,3.51,2.96,3.44,2.41,3.64,3.63,3.70,2.55,4.00,Upgrade
20,Quick Ratio,0.99,0.99,0.96,0.91,0.85,0.96,1.02,1.07,1.13,1.11,1.09,0.92,0.84,0.82,0.94,0.97,1.07,1.13,1.19,1.17,1.35,Upgrade
21,Current Ratio,1.59,1.59,1.49,1.41,1.36,1.55,1.65,1.79,1.84,1.77,1.73,1.56,1.42,1.46,1.54,1.68,1.69,1.82,1.91,1.94,2.01,Upgrade
22,Return on Equity (ROE),-3.53%,1.75%,0.76%,-66.45%,0.20%,7.04%,-6.53%,-11.28%,9.14%,12.70%,-5.97%,-13.94%,6.26%,12.16%,3.91%,12.36%,13.03%,15.28%,-5.46%,5.82%,Upgrade,
23,Return on Assets (ROA),-0.35%,0.50%,1.03%,-15.75%,0.90%,0.77%,-0.67%,-2.23%,0.41%,2.22%,-0.44%,-2.60%,3.57%,3.52%,2.88%,4.38%,6.30%,6.11%,-0.12%,1.99%,Upgrade,
24,Return on Capital (ROIC),-0.46%,0.65%,1.35%,-20.44%,1.14%,0.97%,-0.85%,-2.89%,0.55%,3.04%,-0.61%,-3.62%,4.91%,4.79%,4.02%,6.11%,8.33%,7.87%,-0.15%,2.54%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-9.51%,-9.75%,-,-0.90%,-1.13%,-,-,-0.25%,1.69%,-,-,9.65%,10.88%,11.56%,10.28%,8.41%,7.10%,-,8.15%,Upgrade
26,Earnings Yield,-12.69%,-12.73%,-14.52%,-10.10%,-9.04%,-1.41%,0.44%,1.38%,1.69%,1.44%,1.83%,1.35%,2.64%,5.58%,6.11%,5.46%,4.01%,2.28%,2.47%,4.34%,4.20%,Upgrade
27,FCF Yield,11.90%,11.94%,18.11%,14.69%,9.79%,6.33%,6.70%,7.04%,5.45%,0.77%,-5.92%,-6.88%,-6.47%,-8.07%,-3.61%,-1.75%,-0.45%,0.98%,-0.05%,-0.47%,0.10%,Upgrade
28,Dividend Yield,0.99%,-,-,-,0.77%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,463.60%,112.96%,-,3153.45%,24.55%,-,-,25.52%,19.11%,-,-,30.77%,14.06%,29.90%,6.83%,20.59%,15.99%,-,37.35%,Upgrade
30,Buyback Yield / Dilution,-1.21%,0.60%,1.31%,0.25%,-7.69%,2.32%,3.53%,0.71%,9.99%,-2.69%,-5.23%,0.21%,-10.34%,4.68%,6.90%,-0.33%,10.69%,-0.98%,-2.18%,-2.70%,2.06%,Upgrade
31,Total Shareholder Return,-0.22%,0.60%,1.31%,0.25%,-6.93%,2.32%,3.53%,0.71%,9.99%,-2.69%,-5.23%,0.21%,-10.34%,4.68%,6.90%,-0.33%,10.69%,-0.98%,-2.18%,-2.70%,2.06%,Upgrade
