,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,113675,84472,62455,67215,73316,85678,86255,88789,82433,59107,80567,67944,106778,110407,112157,116764,147506,93203,70816,54243,43879,Upgrade
1,Market Cap Growth,-1.41%,-1.41%,-27.59%,-24.30%,-11.06%,44.96%,7.06%,30.68%,-22.80%,-46.46%,-28.17%,-41.81%,-27.61%,18.46%,58.38%,115.26%,236.16%,174.47%,155.86%,88.94%,151.14%,Upgrade
2,Enterprise Value,105780,76994,54901,59514,65614,78164,79142,83748,77392,54496,76293,64163,102998,107399,109608,114745,145486,91213,69236,53296,42933,Upgrade
3,Last Close Price,84.78,63.00,46.58,49.39,53.88,62.96,63.38,64.62,61.62,44.18,60.23,50.10,78.74,81.41,82.70,85.44,107.93,68.20,51.43,39.39,31.87,Upgrade
4,PE Ratio,44.86,33.30,24.90,27.16,29.34,36.51,33.64,36.39,35.19,24.06,34.40,27.86,39.64,39.89,41.90,43.41,65.45,50.35,43.94,41.18,33.85,Upgrade
5,Forward PE,84.81,15.57,16.77,27.65,-,29.30,32.78,-,-,92.45,24.27,22.35,36.48,38.25,37.62,38.96,62.16,42.69,37.66,34.55,26.67,Upgrade
6,PS Ratio,11.88,8.82,6.67,7.54,8.16,9.94,9.84,10.54,10.06,7.35,10.11,7.85,11.47,11.37,11.65,12.50,18.78,13.50,11.65,10.40,8.10,Upgrade
7,PB Ratio,7.54,5.59,4.25,4.46,5.08,6.27,6.52,6.66,6.50,5.86,8.62,6.96,11.56,12.93,14.08,14.37,20.06,14.19,11.65,9.10,7.82,Upgrade
8,P/TBV Ratio,5.78,5.78,4.40,4.62,5.27,6.51,6.78,6.91,6.76,6.15,8.99,7.21,11.96,13.42,14.66,14.95,20.97,14.90,12.26,9.59,8.26,Upgrade
