,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,567.67,533.53,608.66,830.23,679.46,656.52,362.23,430.82,586.36,600.08,462.02,693.23,676.32,694.59,505.2,909.84,673.65,775.75,289.73,899.17,Upgrade
1,Other Revenue,-5.87,5.87,-,11.15,-3.95,3.95,-,7.12,-3.03,3.03,-,8.51,-4.13,4.13,-,8.03,-3.57,3.57,-,6.06,Upgrade
2,Revenue,561.81,539.4,608.66,841.38,675.52,660.47,362.23,437.94,583.33,603.11,462.02,701.74,672.19,698.72,505.2,917.87,670.08,779.32,289.73,905.24,Upgrade
3,Revenue Growth (YoY),-16.83%,-18.33%,68.03%,92.12%,15.80%,9.51%,-21.60%,-37.59%,-13.22%,-13.68%,-8.55%,-23.55%,0.31%,-10.34%,74.37%,1.40%,26.25%,43.52%,-5.94%,-11.12%,Upgrade
4,Cost of Revenue,491.07,482.33,532.08,727.5,580.13,561.31,341.18,608.08,463.96,540.38,427.08,824,558.84,596.73,448.33,850.91,580.45,652.75,260.42,752.23,Upgrade
5,Gross Profit,70.74,57.06,76.58,113.88,95.39,99.16,21.06,-170.14,119.37,62.73,34.94,-122.26,113.35,102,56.87,66.96,89.63,126.57,29.31,153,Upgrade
6,"Selling, General & Admin",28.6,28.74,29.34,43.12,30.86,31.13,26.02,42.97,27.78,9.03,29.1,14.53,42.18,37.69,36.45,48.02,29.26,30.11,26.64,41.61,Upgrade
7,Research & Development,19.69,17.64,21.6,49.76,23,20.57,12.44,43.17,21.06,19.61,16.72,58.04,20.26,18.29,20.33,39.96,19.99,21.86,10.38,26.31,Upgrade
8,Other Operating Expenses,1.49,2.77,2.33,1.05,1.46,2.89,2.52,4.22,0.79,2.03,1.79,1.95,2.84,1.57,-4.8,5.64,2.01,1.68,1.87,3.59,Upgrade
9,Operating Expenses,52.09,46.93,36.96,231.9,68.95,55.45,15.89,182.2,49.36,41.63,32.89,223.91,75.82,77.51,32.17,129.06,60.1,101.22,0.65,130.42,Upgrade
10,Operating Income,18.65,10.14,39.62,-118.02,26.44,43.7,5.16,-352.34,70.01,21.1,2.05,-346.17,37.53,24.49,24.7,-62.1,29.53,25.36,28.67,22.59,Upgrade
11,Interest Expense,-16.14,-17.63,-20.29,-17.17,-18.2,-23.85,-22.07,-21.27,-10.87,-6.28,-20.41,-9.96,-7.95,-8.17,-6.67,-5.09,-11.74,-10.85,-10.42,-12.43,Upgrade
12,Interest & Investment Income,2.13,2.72,2.84,2.64,3.6,-,16.38,3.85,3.37,3.39,4.55,0.97,0.25,4.32,2.61,76.63,1.69,1.6,2.92,1.93,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,2.17,-1.35,1.35,-,-4.93,-0.95,0.95,-,3.29,-0.68,0.68,-,-1.76,Upgrade
14,Other Non Operating Income (Expenses),-5.04,7.16,-4.42,7.71,-11.21,8.66,-0.77,-12.46,-5.93,4.66,-0.94,-14.49,-4.39,-7.45,1.08,-52,-1.56,-2.88,-1.58,-13.61,Upgrade
15,EBT Excluding Unusual Items,-0.4,2.39,17.76,-124.83,0.63,28.51,-1.3,-380.05,55.23,24.22,-14.74,-374.58,24.49,14.13,21.72,-39.28,17.24,13.9,19.59,-3.29,Upgrade
