,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2122,1114,864,1704,2277,2139,1776,1937,1925,1937,2075,2600,2491,2332,2521,2625,2451,2951,2546,2382,2836,Upgrade
1,Market Cap Growth,-47.91%,-47.91%,-51.34%,-12.00%,18.27%,10.47%,-14.43%,-25.52%,-22.71%,-16.94%,-17.68%,-0.93%,1.63%,-20.99%,-0.98%,10.21%,-13.60%,-2.67%,-46.87%,-45.17%,-13.07%,Upgrade
2,Enterprise Value,3679,2703,2165,3680,4252,4023,3701,3257,3245,2965,3021,3600,3490,3249,3268,3396,3221,3746,3146,3147,3602,Upgrade
3,Last Close Price,3.56,1.87,1.45,2.86,3.82,3.59,2.98,3.25,3.23,3.25,3.40,4.26,4.08,3.82,4.12,4.29,4.35,5.38,4.64,4.34,5.17,Upgrade
4,PE Ratio,-,-8.77,-,-14.85,-,-6.44,-5.89,-6.47,-,-4.75,-4.84,-,-,110.58,125.30,122.15,-,81.67,67.41,131.08,-,Upgrade
5,Forward PE,-,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,29.57,Upgrade
6,PS Ratio,0.86,0.44,0.32,0.61,0.90,1.00,0.87,0.97,0.92,0.82,0.85,1.03,0.97,0.83,0.90,0.91,0.92,1.12,1.02,1.05,1.24,Upgrade
7,PB Ratio,2.82,1.41,1.10,2.15,2.94,2.32,1.93,2.13,2.13,-,1.70,2.12,1.97,1.37,1.50,1.58,1.51,2.06,1.79,1.69,2.42,Upgrade
8,P/TBV Ratio,11.47,11.47,10.76,24.00,62.21,12.84,11.89,15.12,17.95,-,4.22,4.50,3.99,2.30,2.40,2.31,2.13,2.95,2.45,2.12,3.17,Upgrade
9,P/FCF Ratio,4.80,2.52,-,4.37,17.81,68.51,-12.06,-,-3.68,-,-,-,-,-,-,-,-5.78,-,-,-,829.22,Upgrade
10,P/OCF Ratio,2.39,2.39,-,4.18,14.62,27.26,-46.68,-,-8.35,-,-,-,-12.98,-,-,-,-12.11,50.30,-,-,29.39,Upgrade
11,EV/Sales Ratio,1.44,1.06,0.81,1.32,1.67,1.88,1.81,1.64,1.56,1.26,1.24,1.42,1.35,1.16,1.17,1.18,1.21,1.42,1.26,1.39,1.57,Upgrade
12,EV/EBITDA Ratio,51.97,56.58,43.86,43.53,-,-20.46,-22.80,-16.23,-,-13.72,-12.16,-14.70,-,51.99,60.05,61.10,-,26.05,23.22,32.11,32.46,Upgrade
13,EV/EBIT Ratio,-,-54.49,-51.78,-446.10,-,-14.52,-15.85,-12.72,-,-11.72,-10.58,-12.76,-,131.97,196.64,194.15,-,35.29,30.65,48.06,43.26,Upgrade
14,EV/FCF Ratio,8.33,6.12,-,9.44,33.27,128.83,-25.13,-,-6.21,-,-,-,-,-,-,-,-7.59,-,-,-,1052.92,Upgrade
15,Debt / Equity Ratio,2.08,2.08,2.30,2.36,2.50,2.35,2.16,2.43,2.38,-,1.20,1.13,1.17,0.75,0.84,0.74,0.73,0.75,0.69,0.61,0.59,Upgrade
16,Debt / EBITDA Ratio,23.24,9.49,12.76,7.28,-,12.05,7.01,23.44,-,-,11.24,30.63,-,6.76,9.88,8.88,-,6.96,7.07,5.62,5.38,Upgrade
17,Debt / FCF Ratio,3.72,3.72,-,4.80,15.14,69.33,-13.47,-,-4.12,-,-,-,-,-,-,-,-2.80,-,-,-,200.99,Upgrade
18,Asset Turnover,0.51,0.45,0.47,0.66,0.56,0.56,0.29,-,-,0.48,0.37,0.55,0.53,0.57,0.41,0.76,0.63,0.79,0.30,0.95,Upgrade,
19,Inventory Turnover,180.57,249.08,278.02,294.72,225.03,139.99,190.44,99.55,-,-,212.96,178.48,196.57,89.93,114.79,124.79,140.24,66.31,65.58,25.59,87.28,Upgrade
20,Quick Ratio,0.96,0.96,0.96,0.91,0.89,0.92,0.93,0.93,0.87,-,1.01,1.03,1.03,1.21,1.23,1.23,1.19,1.17,1.16,1.21,1.03,Upgrade
21,Current Ratio,1.00,1.00,0.99,0.98,0.96,0.98,0.98,0.97,0.90,-,1.04,1.07,1.07,1.27,1.27,1.29,1.22,1.21,1.19,1.25,1.06,Upgrade
22,Return on Equity (ROE),0.56%,-2.97%,9.60%,-69.07%,1.30%,3.58%,2.49%,-,-,3.50%,-12.56%,-112.16%,3.34%,2.31%,5.12%,-4.93%,3.81%,3.16%,5.48%,0.67%,Upgrade,
23,Return on Assets (ROA),1.05%,0.53%,1.92%,-5.80%,1.38%,2.30%,0.26%,-,-,1.05%,0.10%,-16.84%,1.84%,1.25%,1.24%,-3.22%,1.74%,1.60%,1.84%,1.48%,Upgrade,
24,Return on Capital (ROIC),1.85%,0.96%,3.69%,-10.18%,2.21%,3.63%,0.42%,-,-,1.99%,0.19%,-30.29%,3.10%,2.06%,2.17%,-5.82%,3.00%,2.71%,3.47%,2.83%,Upgrade,
