,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,20371,16150,33936,31287,30110,30021,31996,50527,21397,22558,27830,Upgrade
1,Market Cap Growth,-48.38%,-48.38%,12.70%,4.22%,-5.89%,-40.58%,49.54%,123.99%,-23.12%,27.02%,54.12%,Upgrade
2,Enterprise Value,15164,10875,28846,26860,26217,26885,29471,48155,19929,21875,27660,Upgrade
3,Last Close Price,8.43,6.47,13.37,11.96,11.27,10.90,11.29,17.39,7.27,7.48,9.05,Upgrade
4,PE Ratio,13.80,10.81,12.83,8.56,8.17,8.04,8.64,14.60,7.12,9.93,12.69,Upgrade
5,Forward PE,10.13,8.24,8.90,8.59,7.71,7.54,7.97,13.69,7.11,8.52,10.41,Upgrade
6,PS Ratio,2.73,2.14,3.84,3.11,2.91,2.87,3.13,5.47,2.59,3.31,4.10,Upgrade
7,PB Ratio,1.19,0.94,1.98,1.81,1.81,1.84,2.03,3.42,1.62,1.98,2.61,Upgrade
8,P/TBV Ratio,1.24,1.24,2.62,2.31,2.45,2.57,2.95,5.13,2.38,3.13,4.42,Upgrade
9,P/FCF Ratio,10.18,8.07,12.44,8.10,7.53,10.28,10.55,15.84,6.79,7.86,9.88,Upgrade
10,P/OCF Ratio,7.97,7.97,12.31,8.06,7.50,10.21,10.45,15.63,6.69,7.82,9.74,Upgrade
11,PEG Ratio,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,0.84,0.84,Upgrade
12,EV/Sales Ratio,2.01,1.44,3.27,2.67,2.53,2.57,2.88,5.21,2.42,3.21,4.07,Upgrade
13,EV/EBITDA Ratio,6.43,5.36,8.96,6.52,6.17,6.47,7.15,12.28,5.67,7.48,9.70,Upgrade
14,EV/EBIT Ratio,7.21,6.06,9.65,6.90,6.53,6.87,7.62,13.09,6.07,8.07,10.50,Upgrade
15,EV/FCF Ratio,7.58,5.43,10.58,6.96,6.56,9.21,9.72,15.09,6.32,7.63,9.82,Upgrade
16,Debt / Equity Ratio,0.07,0.07,0.08,0.08,0.12,0.13,0.13,0.09,0.05,0.07,0.08,Upgrade
17,Debt / FCF Ratio,0.61,0.61,0.53,0.37,0.51,0.72,0.69,0.42,0.23,0.27,0.28,Upgrade
18,Return on Capital Employed (ROCE),10.37%,10.37%,17.30%,22.29%,23.88%,23.40%,22.96%,23.27%,23.44%,22.16%,24.48%,Upgrade
19,Earnings Yield,7.33%,9.25%,7.79%,11.68%,12.24%,12.44%,11.58%,6.85%,14.04%,10.07%,7.88%,Upgrade
20,FCF Yield,9.82%,12.39%,8.04%,12.34%,13.27%,9.73%,9.48%,6.31%,14.73%,12.71%,10.12%,Upgrade
21,Dividend Yield,4.99%,3.80%,3.23%,5.01%,5.36%,5.59%,5.34%,3.23%,6.76%,4.95%,3.90%,Upgrade
22,Buyback Yield / Dilution,0.28%,0.56%,0.01%,0.15%,0.50%,0.62%,0.25%,0.09%,0.39%,0.30%,0.19%,Upgrade
23,Total Shareholder Return,5.28%,4.36%,3.24%,5.16%,5.86%,6.20%,5.58%,3.32%,7.15%,5.25%,4.09%,Upgrade
