,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,3914,4311,4451,4376,4019,3386,3286,2668,2109,1365,Upgrade
1,Trading Asset Securities,2129,1832,1629,1500,1233,977.87,6.02,3.88,2.74,2.74,Upgrade
2,Cash & Short-Term Investments,6044,6143,6080,5877,5252,4364,3292,2672,2112,1368,Upgrade
3,Cash Growth,-0.61%,4.54%,15.77%,34.67%,59.54%,63.29%,55.88%,95.38%,28.89%,67.80%,Upgrade
4,Accounts Receivable,1747,1736,2102,2040,2161,2169,1804,1701,1371,1569,Upgrade
5,Other Receivables,105.83,92.73,163.78,120.84,261.73,161.21,112.59,86.38,56.17,107.61,Upgrade
6,Receivables,1889,1865,2338,2231,2423,2330,1917,1788,1428,1676,Upgrade
7,Inventory,638.5,637.64,616.45,477.21,590.46,472.6,401.5,381.22,430.27,407.06,Upgrade
8,Other Current Assets,206.32,148.94,208.99,244.87,294.2,213.13,211.61,137.41,166.26,101.23,Upgrade
9,Total Current Assets,8777,8794,9244,8829,8559,7380,5822,4979,4136,3552,Upgrade
10,"Property, Plant & Equipment",456.93,473.74,473.43,495.46,512.41,529.87,528.79,531.69,535.26,537.89,Upgrade
11,Long-Term Investments,3654,3615,3728,3342,3085,3088,3360,3055,3004,2860,Upgrade
12,Goodwill,1548,1548,1548,1666,1723,1691,1638,1215,1385,1385,Upgrade
13,Other Intangible Assets,2276,2216,1925,2066,2138,2216,2387,2240,2378,2459,Upgrade
14,Long-Term Deferred Tax Assets,42.76,40.4,48.92,39.01,43.03,36.3,21.5,21.76,20.41,20.3,Upgrade
15,Other Long-Term Assets,1395,1043,1419,1315,889.51,835.48,763.32,659.67,571.29,356.94,Upgrade
16,Total Assets,18149,17731,18385,17754,16985,15808,14551,12701,12029,11171,Upgrade
17,Accounts Payable,182.51,141.66,245.11,178.01,133.79,145.9,206.37,134.81,81.38,44.04,Upgrade
18,Accrued Expenses,435.31,281.08,237.2,367.69,332.22,464.36,254.6,450.4,188.65,309.36,Upgrade
19,Short-Term Debt,-,607.23,-,-,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,1107,679.65,1281,1783,1771,1104,499.27,0.01,48.83,694.05,Upgrade
21,Current Portion of Leases,14.65,15.42,14.72,15.8,13.38,16.92,7.68,7.27,7.38,9.39,Upgrade
22,Current Income Taxes Payable,275.57,295.78,400,327.82,410.17,305.31,318.58,268.07,526.31,447.78,Upgrade
23,Current Unearned Revenue,19.33,12.73,26.34,21.61,27.1,23.72,17.98,14.41,8.47,12.94,Upgrade
24,Other Current Liabilities,14.81,15.23,14.73,182.83,24.45,21.29,99.66,37.01,23.17,30.14,Upgrade
25,Total Current Liabilities,2049,2049,2220,2877,2712,2081,1404,911.96,884.18,1548,Upgrade
26,Long-Term Debt,-,-,-,-,-,575.77,588.09,593.13,645.2,-,Upgrade
27,Long-Term Leases,20.62,16.67,26.29,13.49,18.51,17.81,8.33,5.64,8.45,10.49,Upgrade
28,Long-Term Deferred Tax Liabilities,107.83,108.97,107.88,124.96,137.59,123.58,110.46,86.13,88.96,91.55,Upgrade
29,Other Long-Term Liabilities,-,-,-,0.91,158.92,162.48,143.61,1.49,4.23,5.1,Upgrade
30,Total Liabilities,2177,2174,2354,3016,3027,2961,2255,1598,1631,1655,Upgrade
31,Common Stock,83.56,83.99,83.99,83.99,84.02,84.18,84.63,84.63,84.63,84.96,Upgrade
32,Additional Paid-In Capital,2026,2106,2106,2106,2112,2154,2305,2305,2305,2392,Upgrade
33,Retained Earnings,14336,13618,13841,12512,11791,10550,9813,8688,7957,6991,Upgrade
34,Treasury Stock,-157.95,-,-,-,-,-,-,-,-,-,Upgrade
35,Comprehensive Income & Other,-371.26,-287.36,-46.79,-112.71,-154.36,-35.64,5.74,-42.89,-12.1,5.14,Upgrade
36,Total Common Equity,15916,15520,15984,14589,13832,12752,12208,11034,10334,9473,Upgrade
37,Minority Interest,55.65,36.2,47.6,148.01,125.22,94.54,88.78,68.57,64.37,43.27,Upgrade
38,Shareholders' Equity,15972,15556,16032,14737,13958,12847,12297,11103,10398,9516,Upgrade
39,Total Liabilities & Equity,18149,17731,18385,17754,16985,15808,14551,12701,12029,11171,Upgrade
40,Total Debt,1142,1319,1322,1813,1803,1714,1103,606.05,709.86,713.93,Upgrade
41,Net Cash (Debt),4902,4824,4758,4064,3449,2649,2189,2066,1402,653.81,Upgrade
42,Net Cash Growth,3.02%,18.71%,37.94%,53.40%,57.60%,28.22%,56.11%,216.03%,618.34%,-,Upgrade
43,Net Cash Per Share,2.01,1.97,1.94,1.66,1.40,1.07,0.89,0.84,0.57,0.26,Upgrade
44,Filing Date Shares Outstanding,2417,2452,2452,2452,2453,2457,2471,2471,2471,2480,Upgrade
45,Total Common Shares Outstanding,2417,2452,2452,2452,2453,2457,2471,2471,2471,2480,Upgrade
46,Working Capital,6729,6746,7024,5952,5847,5298,4417,4067,3252,2005,Upgrade
