,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2847,3607,3016,2998,2926,2341,2606,2720,2821,1969,2689,2481,2528,2412,3204,4052,4082,4106,4251,4333,4685,Upgrade
1,Market Cap Growth,54.07%,54.07%,15.72%,10.20%,3.72%,18.88%,-3.07%,9.63%,11.61%,-18.35%,-16.08%,-38.77%,-38.07%,-41.27%,-24.63%,-6.49%,-12.87%,-19.35%,-36.68%,-33.59%,-16.42%,Upgrade
2,Enterprise Value,2797,3427,2898,2731,2660,2053,2240,2439,2541,1957,2658,2414,2460,2050,3045,3249,3279,3315,3472,3315,3667,Upgrade
3,Last Close Price,10.76,13.63,11.23,10.96,10.70,8.56,9.53,10.47,10.86,7.58,10.35,9.55,9.73,9.13,12.13,14.85,14.96,15.05,15.58,15.88,17.17,Upgrade
4,PE Ratio,-,-43.75,-,-20.35,-,-27.04,-,-,-,-10.23,-,-13.65,-,-,4249.10,-22.67,-,-34.22,-,-,-,Upgrade
5,Forward PE,89.67,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.71,38.00,23.10,24.35,Upgrade
6,PS Ratio,2.46,2.96,2.68,2.84,3.03,2.52,3.18,3.63,3.71,2.46,2.60,1.90,1.59,1.34,1.66,2.13,2.26,2.11,2.04,1.93,1.96,Upgrade
7,PB Ratio,31.61,21.55,23.69,16.24,14.08,7.39,9.33,6.69,6.64,5.00,9.71,8.71,11.79,4.00,5.18,7.51,6.25,4.70,4.87,4.47,4.68,Upgrade
8,P/TBV Ratio,1822.13,1822.13,-,753.78,100.40,20.11,31.65,13.13,12.52,7.99,20.64,16.06,31.20,6.66,8.31,11.77,10.67,9.66,8.14,7.13,7.56,Upgrade
