,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Operating Revenue,236.91,183.22,428.27,358.08,298.74,266.84,336.02,285.59,232.25,205.45,200.92,257.88,174.47,149.51,163.18,197.47,136.88,116.58,112.41,99.19,Upgrade
1,Other Revenue,-,-0.83,0.83,-,0.01,-0.01,0.01,-,-,-,-,-,-,-1.63,1.63,-,5.19,-3.24,3.24,-,Upgrade
2,Revenue,236.91,182.39,429.09,358.08,298.74,266.84,336.03,285.59,232.25,205.45,200.92,257.88,174.47,147.88,164.81,197.47,142.07,113.34,115.65,99.19,Upgrade
3,Revenue Growth (YoY),-20.70%,-31.65%,27.69%,25.38%,28.63%,29.88%,67.25%,10.75%,33.12%,38.92%,21.91%,30.59%,22.81%,30.48%,42.51%,99.07%,64.91%,49.84%,44.87%,7.68%,Upgrade
4,Cost of Revenue,-237.58,51.06,102.43,84.09,80.34,58.87,77.42,69.3,62.71,51.23,53.6,57.2,47.67,31.43,35.53,39.36,33.17,24.02,23.9,20.63,Upgrade
5,Gross Profit,474.49,131.32,326.67,273.99,218.4,207.97,258.61,216.29,169.54,154.22,147.32,200.68,126.8,116.45,129.28,158.1,108.9,89.32,91.75,78.56,Upgrade
6,"Selling, General & Admin",-137.78,47.07,51.53,39.18,57.24,37.53,52.15,38.26,60.1,36.26,23.16,30.5,34.12,28.79,18.42,22.49,27.14,23.54,15.1,12.17,Upgrade
7,Research & Development,-71.25,22.58,25.48,23.19,55.12,41.38,40.17,36.22,49.36,35.55,18.34,34.29,35.23,26.6,19.32,21.11,32.1,18.72,13.54,8.65,Upgrade
8,Other Operating Expenses,539.41,0.49,4.57,3.66,0.76,1.7,-11.83,0.17,21.45,-13.28,0.88,-0.74,16.13,-12.44,0.83,0.81,9.37,0.29,-0.76,-6.11,Upgrade
9,Operating Expenses,327.16,63.33,89.28,68.36,111.39,81.89,82.32,74.61,133.04,59.26,41.8,64.38,86.16,43.22,37.96,45.35,68.58,42.6,28.31,15.02,Upgrade
10,Operating Income,147.33,68,237.38,205.63,107.01,126.08,176.29,141.68,36.5,94.96,105.52,136.3,40.64,73.23,91.32,112.76,40.32,46.71,63.44,63.54,Upgrade
11,Interest Expense,-93.12,-0.32,-0.39,-0.44,-0.38,-0.49,-0.46,-0.49,-0.51,-0.5,-0.52,-0.55,-0.58,-0.61,-0.58,-,-,-,-,-,Upgrade
12,Interest & Investment Income,1.16,67.4,13.96,11.76,5.3,3.81,4.64,4.66,2.1,4.17,2.68,6.4,13.02,3.4,5.79,6.58,4.84,3.8,7.89,6.1,Upgrade
13,Currency Exchange Gain (Loss),-,-0.23,0.23,-,1.19,-1.08,1.08,-,2,-0.78,0.78,-,-0.44,0.13,-0.13,-,-0.9,-0.04,0.04,-,Upgrade
14,Other Non Operating Income (Expenses),-7.69,-1.82,-0.25,0.17,-1.42,1.33,-1.37,-0.18,-1.47,1.31,0.26,-0.34,-0.9,0.48,0.17,0.09,0.69,-0.4,-0.44,0.04,Upgrade
15,EBT Excluding Unusual Items,47.67,133.03,250.94,217.11,111.7,129.64,180.19,145.68,38.62,99.15,108.71,141.8,51.75,76.63,96.58,119.42,44.94,50.07,70.93,69.68,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.24,-0.22,-0.02,-0.06,0.03,-0.03,-,-0.23,0.19,-0.19,-,-,0.05,-0.05,-,-0.04,-,-,-,Upgrade
17,Asset Writedown,3.77,-3.77,1.74,-1.74,3.7,-3.7,0.75,-0.75,1.08,-1.08,0.58,-0.58,1.34,-1.34,0.77,-0.77,1.23,-1.23,0.21,-0.21,Upgrade
18,Other Unusual Items,-38.92,35.58,1.93,1.41,5.12,-,-,-,25.83,-,-,-,17.28,-,-,-,13.97,-,-,-,Upgrade
19,Pretax Income,12.52,165.07,254.39,216.76,120.47,125.96,180.91,144.93,65.3,98.27,109.11,141.22,70.37,75.33,97.3,118.65,60.11,48.84,71.14,69.47,Upgrade
20,Income Tax Expense,61.84,17.48,37.68,33.89,18.1,18.48,27.09,21.38,11.12,13.55,18.03,19.15,5.69,11.21,14.28,16.97,7.9,6.97,10.08,9.99,Upgrade
21,Earnings From Continuing Operations,-49.32,147.6,216.71,182.87,102.36,107.48,153.82,123.55,54.18,84.72,91.08,122.07,64.68,64.13,83.02,101.69,52.21,41.87,61.06,59.48,Upgrade
22,Minority Interest in Earnings,-6.16,2.22,2.51,1.43,1.64,1.42,0.87,1.29,1.82,1.13,0.47,1.41,1.19,1.15,-,-,-,-,-,-,Upgrade
23,Net Income,-55.48,149.81,219.23,184.3,104.01,108.9,154.69,124.84,56,85.85,91.55,123.49,65.87,65.28,83.02,101.69,52.21,41.87,61.06,59.48,Upgrade
24,Net Income to Common,-55.48,149.81,219.23,184.3,104.01,108.9,154.69,124.84,56,85.85,91.55,123.49,65.87,65.28,83.02,101.69,52.21,41.87,61.06,59.48,Upgrade
25,Net Income Growth,-,37.57%,41.72%,47.62%,85.74%,26.85%,68.96%,1.10%,-14.99%,31.51%,10.28%,21.44%,26.17%,55.93%,35.97%,70.96%,78.66%,52.13%,52.28%,32.42%,Upgrade
26,Shares Outstanding (Basic),123,123,124,123,109,108,107,108,107,107,107,107,107,108,107,107,108,106,108,107,Upgrade
27,Shares Outstanding (Diluted),123,123,124,123,109,108,107,108,107,107,107,107,107,108,107,107,108,106,108,107,Upgrade
28,Shares Change (YoY),12.59%,14.12%,15.92%,14.53%,2.21%,0.25%,-0.63%,0.51%,0.26%,-0.38%,0.59%,-0.45%,-1.13%,1.63%,-1.47%,0.63%,1.46%,-1.67%,34.17%,32.42%,Upgrade
29,EPS (Basic),-0.45,1.22,1.77,1.50,0.95,1.01,1.45,1.16,0.52,0.80,0.85,1.15,0.62,0.61,0.78,0.95,0.48,0.39,0.56,0.56,Upgrade
30,EPS (Diluted),-0.45,1.22,1.77,1.50,0.95,1.01,1.45,1.16,0.52,0.80,0.85,1.15,0.62,0.61,0.78,0.95,0.48,0.39,0.56,0.56,Upgrade
31,EPS Growth,-,20.55%,22.26%,28.90%,81.72%,26.54%,70.03%,0.58%,-15.21%,32.01%,9.63%,21.99%,27.61%,53.43%,37.99%,69.89%,76.08%,54.71%,13.49%,0%,Upgrade
32,Free Cash Flow,-,-10.49,89.39,173.29,137.62,36.76,109.99,83.67,-63.93,-107.86,78.52,133.06,29.06,35.02,45.33,101.26,66.81,41.22,29.54,53.65,Upgrade
33,Free Cash Flow Per Share,-,-0.09,0.72,1.41,1.26,0.34,1.03,0.78,-0.60,-1.00,0.73,1.24,0.27,0.32,0.42,0.94,0.62,0.39,0.27,0.50,Upgrade
34,Dividend Per Share,-,-,1.662,-,2.013,-,-,-,1.544,-,-,-,1.409,-,-,-,0.604,-,-,-,Upgrade
35,Dividend Growth,-,-,-,-,30.44%,-,-,-,9.52%,-,-,-,133.34%,-,-,-,38.47%,-,-,-,Upgrade
36,Gross Margin,200.28%,72.00%,76.13%,76.52%,73.11%,77.94%,76.96%,75.73%,73.00%,75.07%,73.32%,77.82%,72.68%,78.75%,78.44%,80.07%,76.65%,78.80%,79.34%,79.20%,Upgrade
37,Operating Margin,62.19%,37.28%,55.32%,57.42%,35.82%,47.25%,52.46%,49.61%,15.71%,46.22%,52.52%,52.85%,23.29%,49.52%,55.41%,57.10%,28.38%,41.22%,54.85%,64.06%,Upgrade
38,Profit Margin,-23.42%,82.14%,51.09%,51.47%,34.81%,40.81%,46.03%,43.71%,24.11%,41.79%,45.57%,47.88%,37.75%,44.14%,50.37%,51.50%,36.75%,36.94%,52.80%,59.96%,Upgrade
39,Free Cash Flow Margin,-,-5.75%,20.83%,48.40%,46.07%,13.78%,32.73%,29.30%,-27.52%,-52.50%,39.08%,51.60%,16.66%,23.68%,27.51%,51.28%,47.02%,36.37%,25.54%,54.08%,Upgrade
40,EBITDA,152.64,73.3,243.42,210.93,112.32,131.74,181.91,147.35,42.16,98.82,110.66,140.16,44.51,76.71,94.99,116.24,43.8,49.17,66.37,66,Upgrade
41,EBITDA Margin,64.43%,40.19%,56.73%,58.91%,37.60%,49.37%,54.13%,51.59%,18.15%,48.10%,55.07%,54.35%,25.51%,51.87%,57.63%,58.86%,30.83%,43.38%,57.39%,66.54%,Upgrade
42,D&A For EBITDA,5.31,5.31,6.03,5.31,5.31,5.66,5.62,5.66,5.66,3.86,5.14,3.86,3.86,3.48,3.66,3.48,3.48,2.45,2.93,2.45,Upgrade
43,EBIT,147.33,68,237.38,205.63,107.01,126.08,176.29,141.68,36.5,94.96,105.52,136.3,40.64,73.23,91.32,112.76,40.32,46.71,63.44,63.54,Upgrade
44,EBIT Margin,62.19%,37.28%,55.32%,57.42%,35.82%,47.25%,52.46%,49.61%,15.71%,46.22%,52.52%,52.85%,23.29%,49.52%,55.41%,57.10%,28.38%,41.22%,54.85%,64.06%,Upgrade
45,Effective Tax Rate,494.03%,10.59%,14.81%,15.64%,15.03%,14.67%,14.97%,14.75%,17.04%,13.79%,16.52%,13.56%,8.09%,14.88%,14.68%,14.30%,13.14%,14.28%,14.17%,14.39%,Upgrade
46,Revenue as Reported,-,182.39,429.09,358.08,298.74,266.84,336.03,285.59,232.25,205.45,200.92,257.88,174.47,147.88,164.81,197.47,142.07,113.34,115.65,99.19,Upgrade
