,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,139.98,163.77,125.89,133.62,178.8,198.45,318,177.95,136.71,191.08,Upgrade
1,Short-Term Investments,-,10,-,14.51,-,21.29,0.16,0.16,0.16,0.21,Upgrade
2,Cash & Short-Term Investments,139.98,173.77,125.89,148.13,178.8,219.74,318.16,178.11,136.87,191.29,Upgrade
3,Cash Growth,11.19%,17.31%,-29.59%,-32.59%,-43.80%,23.37%,132.45%,-6.89%,-17.34%,-2.73%,Upgrade
4,Accounts Receivable,1019,994.69,1025,1000,954.68,672.83,616.59,515.5,472.31,433.96,Upgrade
5,Other Receivables,14.12,25.52,32.98,20.01,28.05,27.59,40.99,5.32,8.04,5.74,Upgrade
6,Receivables,1033,1020,1058,1020,982.73,700.42,657.58,520.82,480.35,439.7,Upgrade
7,Inventory,251.35,243.16,329.56,388.11,431.85,423.26,277.52,209.24,222.66,163.52,Upgrade
8,Other Current Assets,139.03,136.68,201.32,244.35,295.16,319.82,269.61,181.11,159.95,133.66,Upgrade
9,Total Current Assets,1563,1574,1715,1801,1889,1663,1523,1089,999.83,928.17,Upgrade
10,"Property, Plant & Equipment",437.91,443.85,437.74,433.61,379.4,311.81,222.65,185.93,163.35,145.43,Upgrade
11,Long-Term Investments,79.27,82.11,90.93,85.5,45.62,39.7,42.82,62.94,59.8,57.51,Upgrade
12,Goodwill,-,-,-,-,-,-,-,1.57,4.73,4.65,Upgrade
13,Other Intangible Assets,40.09,42.47,45.1,55.87,49.13,21.11,22.5,21.89,22.04,21.61,Upgrade
14,Long-Term Deferred Tax Assets,16.05,16.72,13.88,12.78,10.94,8.92,8.11,7.05,6.51,6.56,Upgrade
15,Total Assets,2137,2159,2302,2389,2374,2045,1819,1379,1267,1174,Upgrade
16,Accounts Payable,375.84,405.93,449.77,426.2,462.76,352.35,295.82,296.92,298.09,261.75,Upgrade
17,Accrued Expenses,105.42,114.22,155.69,180.93,192.71,155.36,107.96,100.46,75.01,76.78,Upgrade
18,Short-Term Debt,225.72,255.31,266.39,173.55,117.88,56.09,31.35,31.41,21.63,21.56,Upgrade
19,Current Portion of Long-Term Debt,85.02,64.52,30.72,45.67,55.9,-,-,-,-,-,Upgrade
20,Current Portion of Leases,18.28,13.38,17.68,14.38,8.03,9.97,11.51,12.72,10.89,11.9,Upgrade
21,Current Income Taxes Payable,3.02,0.85,1.91,5.15,3.8,5.72,25,0.83,2.47,0.91,Upgrade
22,Current Unearned Revenue,244.24,180.19,268.9,382.71,454.62,466.69,497.12,322.18,269.6,222.28,Upgrade
23,Other Current Liabilities,130.09,143.29,144.76,131.17,116.45,90.02,49.59,41.16,30.77,38.62,Upgrade
24,Total Current Liabilities,1188,1178,1336,1360,1412,1136,1018,805.68,708.46,633.79,Upgrade
25,Long-Term Debt,75.53,110.85,57.87,40.07,46.47,54.27,12.05,-,-,-,Upgrade
26,Long-Term Leases,48.82,52.14,54.54,62.87,34.22,34.89,28.34,32.34,26.17,24.99,Upgrade
27,Long-Term Unearned Revenue,0.17,0.34,0.39,0.54,0.56,0.75,1.05,0.45,0.41,1.97,Upgrade
28,Long-Term Deferred Tax Liabilities,39.44,37.84,38.63,37.74,34.08,30.25,21.76,15.8,12.88,10.95,Upgrade
29,Other Long-Term Liabilities,4.61,4.64,4.74,4.19,4.07,-,-,-,-,-,Upgrade
30,Total Liabilities,1356,1383,1492,1505,1532,1256,1082,854.27,747.91,671.7,Upgrade
31,Common Stock,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,Upgrade
32,Additional Paid-In Capital,339.55,339.55,339.01,339.55,339.36,344.16,344.16,344.16,344.16,344.16,Upgrade
33,Retained Earnings,391.17,385.29,458.82,498.77,457.15,411.31,351.88,134.01,113.69,100.91,Upgrade
34,Comprehensive Income & Other,44.93,44.09,57.65,54.55,43.35,27.05,31.57,35.66,49.39,45.4,Upgrade
35,Total Common Equity,779.72,773.01,859.55,896.94,843.93,786.58,731.68,517.9,511.3,494.54,Upgrade
36,Minority Interest,0.91,2.46,-49.33,-13.36,-1.85,1.84,5.75,6.68,7.85,8.09,Upgrade
37,Shareholders' Equity,780.63,775.47,810.21,883.58,842.08,788.42,737.42,524.57,519.15,502.63,Upgrade
38,Total Liabilities & Equity,2137,2159,2302,2389,2374,2045,1819,1379,1267,1174,Upgrade
39,Total Debt,453.37,496.2,427.2,336.55,262.5,155.22,83.23,76.47,58.68,58.45,Upgrade
40,Net Cash (Debt),-313.39,-322.43,-301.31,-188.42,-83.7,64.52,234.93,101.65,78.2,132.85,Upgrade
41,Net Cash Growth,-,-,-,-,-,-36.53%,200.44%,-23.49%,-30.69%,-22.21%,Upgrade
42,Net Cash Per Share,-0.61,-,-0.59,-,-0.16,0.13,0.46,0.20,0.15,0.26,Upgrade
43,Filing Date Shares Outstanding,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,Upgrade
44,Total Common Shares Outstanding,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,512.58,Upgrade
45,Working Capital,375.87,396.13,378.73,441.24,476.4,527.05,504.54,283.6,291.37,294.39,Upgrade
46,Book Value Per Share,1.52,1.51,1.68,1.75,1.65,1.53,1.43,1.01,1.00,0.96,Upgrade
47,Tangible Book Value,739.63,730.54,814.45,841.08,794.8,765.47,709.18,494.44,484.53,468.28,Upgrade
48,Tangible Book Value Per Share,1.44,1.43,1.59,1.64,1.55,1.49,1.38,0.96,0.95,0.91,Upgrade
49,Buildings,-,249.41,-,17.37,-,16.62,-,16.45,-,16.44,Upgrade
50,Machinery,-,92.57,-,80.6,-,75.1,-,66.54,-,62.8,Upgrade
51,Construction In Progress,-,4.51,-,214.04,-,135.56,-,20.63,-,5.26,Upgrade
52,Order Backlog,1127,-,-,-,-,-,-,-,-,-,Upgrade
