,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,700.92,-,919.46,-,1104,1160,855.38,778,517.99,571.24,Upgrade
1,Revenue Growth (YoY),-23.77%,-,-16.71%,-,29.06%,49.06%,65.14%,36.20%,8.41%,17.03%,Upgrade
2,Cost of Revenue,555.5,-,732.52,-,868.25,904.96,631.06,592.32,380.13,413.98,Upgrade
3,Gross Profit,145.42,-,186.93,-,235.74,254.69,224.32,185.67,137.86,157.26,Upgrade
4,"Selling, General & Admin",115.15,-,172.34,-,151.59,153.08,145.3,139.45,107.94,132.8,Upgrade
5,Research & Development,23.47,-,27.47,-,33.33,38.86,26.74,25.72,22.55,22.48,Upgrade
6,Other Operating Expenses,-10.71,-,-6.17,-,-2.21,-3.8,-3.84,-4.86,-5.58,-4.95,Upgrade
7,Operating Expenses,125.61,-,199.12,-,183.15,186.97,175.07,172.24,124.91,155.47,Upgrade
8,Operating Income,19.81,-,-12.18,-,52.58,67.73,49.24,13.44,12.95,1.79,Upgrade
9,Interest Expense,-9.2,-,-6.86,-,-3.46,-2.69,-1.72,-1.88,-0.91,-2.04,Upgrade
10,Interest & Investment Income,1.55,-,1.85,-,0.85,0.81,0.66,1.18,1.94,3.02,Upgrade
11,Earnings From Equity Investments,-0.32,-,4.03,-,5.12,4.34,6.32,5.6,4.88,5.14,Upgrade
12,Currency Exchange Gain (Loss),-2.54,-,7.52,-,-6.78,-2.16,-1.58,4.95,-0.59,-2.58,Upgrade
13,Other Non Operating Income (Expenses),-0.1,-,-,-,-,-,-,-,-,-,Upgrade
14,EBT Excluding Unusual Items,9.2,-,-5.64,-,48.31,68.03,52.92,23.28,18.26,5.32,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,198.99,-,-,0.65,Upgrade
16,Gain (Loss) on Sale of Assets,-0.01,-,-0.76,-,-0.08,-0.69,-0.03,-0.01,-0.04,-0.22,Upgrade
17,Legal Settlements,-,-,-,-,-,-,-,-,-,-1.1,Upgrade
18,Pretax Income,9.19,-,-6.39,-,48.23,67.34,251.88,23.27,18.22,4.66,Upgrade
19,Income Tax Expense,5,-,1.94,-,11.57,11.76,34.84,4.15,5.73,1.34,Upgrade
20,Earnings From Continuing Operations,4.19,-,-8.33,-,36.66,55.58,217.05,19.12,12.48,3.32,Upgrade
21,Earnings From Discontinued Operations,-,-,-32.57,-,-,-,-,-,-,-,Upgrade
22,Net Income to Company,4.19,-,-40.9,-,36.66,55.58,217.05,19.12,12.48,3.32,Upgrade
23,Minority Interest in Earnings,1.69,-,0.95,-,9.18,3.85,0.82,1.2,0.3,0.6,Upgrade
24,Net Income,5.88,-,-39.94,-,45.84,59.43,217.87,20.32,12.78,3.92,Upgrade
25,Net Income to Common,5.88,-,-39.94,-,45.84,59.43,217.87,20.32,12.78,3.92,Upgrade
26,Net Income Growth,-,-,-,-,-78.96%,192.50%,1604.51%,418.05%,206.60%,2.35%,Upgrade
27,Shares Outstanding (Basic),513,-,513,-,513,513,513,513,513,513,Upgrade
28,Shares Outstanding (Diluted),513,-,513,-,513,513,513,513,513,513,Upgrade
29,EPS (Basic),0.01,-,-0.08,-,0.09,0.12,0.43,0.04,0.02,0.01,Upgrade
30,EPS (Diluted),0.01,-,-0.08,-,0.09,0.11,0.43,0.04,0.02,0.01,Upgrade
31,EPS Growth,-,-,-,-,-78.96%,177.51%,2025.22%,418.08%,145.91%,2.35%,Upgrade
32,Free Cash Flow,13.96,-,-99.37,-,-126.25,-139.83,-64.19,36.88,-11.2,44.32,Upgrade
33,Free Cash Flow Per Share,0.03,-,-0.19,-,-0.25,-0.27,-0.13,0.07,-0.02,0.09,Upgrade
34,Operating Margin,2.83%,-,-1.32%,-,4.76%,5.84%,5.76%,1.73%,2.50%,0.31%,Upgrade
35,Profit Margin,0.84%,-,-4.34%,-,4.15%,5.12%,25.47%,2.61%,2.47%,0.69%,Upgrade
36,Free Cash Flow Margin,1.99%,-,-10.81%,-,-11.44%,-12.06%,-7.50%,4.74%,-2.16%,7.76%,Upgrade
37,EBITDA,33.7,-,-4.61,-,58.87,74.71,55.91,20.7,19.13,8.03,Upgrade
38,D&A For EBITDA,13.88,13.27,7.57,7.98,6.29,6.99,6.67,7.26,6.19,6.24,Upgrade
39,EBIT,19.81,-,-12.18,-,52.58,67.73,49.24,13.44,12.95,1.79,Upgrade
40,Advertising Expenses,2.6,-,2.67,-,3.23,-,3.53,-,4.91,-,Upgrade
